key,item,english,translation,notes
entity_search_choose_one,,Search and choose one entity,Vyhledejte a vyberte jednu entitu,
entity_search_choose_multiple,,Search and select one or more entities,Vyhledejte a vyberte jednu nebo více entit,
global_search_title,,Search,Vyhledávání,
global_search_subtitle,,Find and control any Home Assistant device or entity,Najděte a ovládejte jakékoli Home Assistant zařízení nebo entitu,don't translate Home Assistant
global_search_clear,,Clear search,Vymazat vyhledávání,
global_search_no_devices,,No matching devices.,Žádná odpovídající zařízení.,
global_search_no_entities,,No matching entities.,Žádné odpovídající entity.,
security_title,,Security,Zabezpečení,
security_subtitle,,Home status and activity,Stav a aktivita domova,
security_settings,,Security settings,Nastavení zabezpečení,
security_entities,,Security entities,Bezpečnostní subjekty,
security_reimport,,Re-import,Znovu importovat,
security_group_doors,,Doors,Dveře,
security_group_doors_subtitle,,Door contacts,Dveřní kontakty,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Okenní kontakty,
security_group_openings,,Openings,Otvory,
security_group_openings_subtitle,,Garage doors and other openings,Garážová vrata a další otvory,
security_group_garage_doors,,Garage doors,Garážová vrata,
security_group_garage_doors_subtitle,,Garage door covers,Kryty garážových vrat,
security_group_covers,,Covers,Kryty,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Žaluzie, žaluzie a brány",
security_group_locks,,Locks,Zámky,
security_group_locks_subtitle,,Door and gate locks,Zámky dveří a vrat,
security_group_motion,,Motion,Pohyb,
security_group_motion_subtitle,,Motion detection,Detekce pohybu,
security_group_presence,,Presence,Přítomnost,
security_group_presence_subtitle,,Occupancy sensors,Senzory obsazenosti,
security_group_fire,,Fire and temperature,Oheň a teplota,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Požární, tepelné, chladové a bezpečnostní hlásiče",
security_group_smoke,,Smoke,Kouř,
security_group_smoke_subtitle,,Smoke detectors,Detektory kouře,
security_group_gas,,Gas,Plyn,
security_group_gas_subtitle,,Combustible gas sensors,Senzory hořlavých plynů,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Senzory oxidu uhelnatého a oxidu uhličitého,
security_group_moisture,,Leaks,Netěsnosti,
security_group_moisture_subtitle,,Moisture and water leaks,Úniky vlhkosti a vody,
security_group_sound,,Sound,Zvuk,
security_group_sound_subtitle,,Sound and glass-break sensors,Senzory zvuku a rozbití skla,
security_group_light,,Light detection,Detekce světla,
security_group_light_subtitle,,Light and beam sensors,Světelné a paprskové senzory,
security_group_alarms,,Alarm systems,Poplašné systémy,
security_group_alarms_subtitle,,Alarm control panels,Poplachové ovládací panely,
security_group_cameras,,Cameras,Kamery,
security_group_cameras_subtitle,,Camera feeds,Napájení fotoaparátu,
security_no_search_active,,No search active · %1$s,Žádné aktivní vyhledávání · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Bezpečnostní upozornění,
security_status_alarm_pending,,Alarm pending,Poplach čeká na vyřízení,
security_status_changing_alarm,,Changing alarm mode,Změna režimu budíku,
security_status_needs_attention,,Needs attention,Vyžaduje pozornost,
security_status_motion,,Motion detected,Detekován pohyb,
security_status_sensor_activity,,Sensor activity,Aktivita senzoru,
security_status_alarm_unavailable,,Alarm unavailable,Alarm nedostupný,
security_status_devices_unavailable,,Devices unavailable,Zařízení nejsou k dispozici,
security_status_cameras_offline,,Cameras offline,Kamery offline,
security_status_all_secure,,All secure,Vše v bezpečí,
security_status_alarm_disarmed,,Alarm disarmed,Alarm deaktivován,
security_status_all_clear,,All clear,Vše jasné,
security_status_no_data,,No security data,Žádná bezpečnostní data,
security_metric_openings,,Openings,Otvory,
security_metric_locked,,Locked,Zamčeno,
security_metric_cameras_online,,Cameras online,Kamery online,
security_card_title,,Security card,Bezpečnostní karta,
security_card_subtitle,,"Name, layout, and card appearance","Název, rozvržení a vzhled karty",
security_stat_total,,Total,Celkový,
security_stat_active,,Active,Aktivní,
security_stat_clear,,Clear,Jasný,
security_cover_open,,Open,OTEVŘENO,
security_cover_stop,,Stop,Zastávka,
security_cover_close,,Close,Blízko,
security_restore,,Restore,Obnovit,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,"Toto je prázdný pohled zabezpečení. Chcete-li entity přidat ručně, přejeďte po záhlaví dolů a otevřete Nastavení zabezpečení.",
connection_stopping_for_restart,,Stopping for restart…,Zastavení pro restart…,
connection_starting,,Home Assistant is starting…,Home Assistant začíná…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Obnovování řídicího panelu…,
connection_restarting,,Home Assistant is restarting…,Home Assistant se restartuje…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Automatické generování místností a widgetů…,
connection_reconnecting,,Reconnecting to Home Assistant…,Opětovné připojování k Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Nedostupné · Opakování…,
connection_paused,,Connection paused,Připojení pozastaveno,
connection_connected,,Connected,Připojeno,
connection_server_not_found,,Server address could not be found,Adresa serveru nebyla nalezena,
connection_timed_out,,Connection timed out,Vypršel časový limit připojení,
connection_no_route,,No network route to Home Assistant,Žádná síťová trasa do Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Nelze se připojit k Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Zabezpečené připojení se nezdařilo,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Platnost relace vypršela · Obnovování přihlášení…,
connection_interrupted,,Connection was interrupted,Spojení bylo přerušeno,
connection_error_title,,Connection error,Chyba připojení,
connection_all_systems_normal,,All systems normal,Všechny systémy normální,
action_undo,,Undo,Vrátit zpět,
action_redo,,Redo,Předělat,
connection_route_local,,Local,Místní,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Externí,
settings_connection_via,,Connected via %1$s,Připojeno přes %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Neznámý,
settings_connection_connecting,,Connecting…,Spojovací…,
settings_this_home,,this home,tento domov,
settings_local_network_allowed,,Allowed,Povoleno,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Nepovoleno – Home Assistant není dostupné přímo na vaší Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Aktuální Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,Není připojeno nebo chybí oprávnění k poloze,
settings_just_now,,just now,právě teď,
settings_primary_app_language,,Primary application language,Primární jazyk aplikace,
settings_android_build_configuration,,Android resources and build configuration,Zdroje Android a konfigurace sestavení,
page_settings_default_title,,Page settings,Nastavení stránky,
page_settings_choose_area,,Choose an area to configure,"Vyberte oblast, kterou chcete nakonfigurovat",
page_settings_focused_options,,Focused options for this page area,Zaměřené možnosti pro tuto oblast stránky,
page_settings_header_description,,Wallpaper and custom header color,Tapeta a vlastní barva záhlaví,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Ikona názvu, titulků a navigace",
page_settings_badge_bar,,Badge bar,Lišta odznaků,
page_settings_badge_description,,"Visibility, alignment, and display options","Možnosti viditelnosti, zarovnání a zobrazení",
page_settings_persons,,Persons,Osoby,
page_settings_persons_description,,Visibility and ordering,Viditelnost a řazení,
page_settings_configure,,Configure,Konfigurovat,
room_config_title,,Room configuration,Konfigurace místnosti,
header_pill_left,,Left header pill,Levá hlavička pilulky,
header_pill_right,,Right header pill,Pravá hlavička pilulky,
alignment_split,,Split,Rozdělit,
alignment_center,,Center,Centrum,
weather_cloudy,,Cloudy,Zataženo,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,"# Markdown\nChcete-li psát svůj vlastní obsah, otevřete nastavení tohoto widgetu v **režimu úprav**.",\n = line break
home_settings_title,,Home settings,Domácí nastavení,
custom_page_settings_title,,%1$s settings,%1$s nastavení,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Toto je domovská stránka. Přidejte widgety přejetím dolů po záhlaví a povolením režimu úprav.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Tato stránka je prázdná. Přidejte widgety přejetím dolů po záhlaví a povolením režimu úprav.,
select_camera_title,,Select camera,Vyberte fotoaparát,
select_entity_title,,Select entity,Vyberte entitu,
custom_camera_default_name,,Custom camera,Vlastní fotoaparát,
rooms_settings_title,,Rooms settings,Nastavení místností,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Pohled na pokoje je prázdný. Chcete-li přidat podlaží a místnosti, přejeďte po záhlaví dolů a povolte režim úprav.",
floor_expand,,Expand floor,Rozšiřte podlahu,
floor_collapse,,Collapse floor,Zřítit podlahu,
floor_settings_title,,Floor,Patro,
floor_settings_subtitle,,"Identity, layout, and card style","Identita, rozvržení a styl karty",
universal_effects,,Effects,Efekty,
universal_open_door,,Open door,Otevřete dveře,
universal_vacuum_dock,,Dock,Dok,
universal_start,,Start,Start,
universal_pause,,Pause,Pauza,
universal_stop,,Stop,Zastávka,
universal_locate,,Locate,Lokalizovat,
universal_room_number,,Room %1$d,Místnost %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Volitelné přepsání zobrazovaného názvu,
core_media_paused_track,,Paused: %1$s,Pozastaveno: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d procent,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Aktuální vlhkost,
core_tank_water_level,,Tank / water level,Nádrž / hladina vody,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Kód chyby,
core_bucket_full,,Bucket full,Kbelík plný,
core_clean_filter,,Clean filter,Vyčistěte filtr,
core_ionizer,,Ionizer,Ionizátor,
core_pump,,Pump,Čerpadlo,
core_beep_on_command,,Beep on command,Pípnutí na povel,
core_dawn,,Dawn,Svítání,
core_solar_noon,,Solar noon,Sluneční poledne,
core_dusk,,Dusk,Soumrak,
core_icon_category_common,,Common,Společný,
core_icon_category_home,,Home,Domov,
core_icon_category_weather,,Weather,Počasí,
core_icon_category_lock,,Lock,Zámek,
core_icon_category_people,,People,Lidé,
core_icon_category_auto,,Automotive,Automobilový průmysl,
core_icon_category_music,,Music,Hudba,
core_icon_category_battery,,Battery,Baterie,
core_icon_category_nature,,Nature,Příroda,
core_icon_category_places,,Places,Místa,
core_icon_category_food,,Food,Jídlo,
core_icon_category_navigation,,Navigation,Navigace,
core_icon_category_devices,,Devices,Zařízení,
core_icon_category_map,,Map,Mapa,
core_icon_category_media,,Media,Média,
core_icon_category_communication,,Communication,Sdělení,
core_icon_category_health,,Health,Zdraví,
core_icon_category_vehicles,,Vehicles,Vozidla,
core_icon_category_buildings,,Buildings,Budovy,
core_icon_category_electrical,,Electrical,Elektrický,
core_icon_category_sport,,Sport,Sport,
core_icon_category_objects,,Objects,Objekty,
core_icon_category_commerce,,Commerce,Obchod,
core_icon_category_games,,Games,Hry,
core_icon_category_finance,,Finance,Finance,
background_notification_channel_general,,General,Generál,
background_location_channel_name,,Location sharing,Sdílení polohy,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Udržuje polohu vašeho zařízení aktuální v Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant sdílení polohy,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Sdílení polohy s Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Připojení oznámení,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Udržuje připojení na pozadí k Home Assistant pro okamžitá upozornění,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Připojeno k Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Čekání na oznámení,
background_push_hide_action,,Hide this notification,Skrýt toto oznámení,
button_style_centered,,Centered,Na střed,
button_elements,,Elements,Prvky,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Co se zobrazí na tomto tlačítku. Skryjte název a stav samotné ikony.,
stack_elements_title,,Elements on every button in this stack,Prvky na každém tlačítku v tomto zásobníku,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Ty se vztahují na celý zásobník, nikoli na jedno tlačítko. Když zde něco vypnete, skryje se to na každém tlačítku v zásobníku; ponechání zapnuté umožňuje každému tlačítku, aby se rozhodlo samo ve svém vlastním nastavení.",
button_element_icon,,Icon,Ikona,
button_element_name,,Name,Jméno,
button_element_state,,State,Stát,
stack_show_title,,Show name,Zobrazit jméno,
stack_show_title_description,,Turn off for a stack with no heading at all.,Vypněte pro zásobník bez záhlaví.,
stack_show_icon,,Show icon,Zobrazit ikonu,
stack_show_icon_description,,The icon beside the heading.,Ikona vedle nadpisu.,
stack_center_title,,Center the heading,Vycentrujte nadpis,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Umístí ikonu a název doprostřed místo k levému okraji.,
cr_state_on,,On,Na,
cr_state_off,,Off,Vypnuto,
cr_open,,Open,OTEVŘENO,
cr_close,,Close,Blízko,
cr_stop,,Stop,Zastávka,
cr_closed,,Closed,ZAVŘENO,
cr_opening,,Opening,Otevírací,
cr_closing,,Closing,Zavírání,
cr_locked,,Locked,Zamčeno,
cr_unlocked,,Unlocked,Odemčený,
cr_unavailable,,Unavailable,Není k dispozici,
cr_unknown,,Unknown,Neznámý,
cr_idle,,Idle,Líný,
cr_home,,Home,Domov,
cr_away,,Away,Pryč,
cr_cleaning,,Cleaning,Čištění,
cr_returning,,Returning,Vracející se,
cr_paused,,Paused,Pozastaveno,
cr_error,,Error,Chyba,
cr_playing,,Playing,Hraní,
cr_buffering,,Buffering,Ukládání do vyrovnávací paměti,
cr_standby,,Standby,Pohotovostní,
cr_humidifying,,Humidifying,Zvlhčování,
cr_drying,,Drying,Sušení,
cr_detected,,Detected,Zjištěno,
cr_clear,,Clear,Jasný,
cr_problem,,Problem,Problém,
cr_ok,,OK,OK,
cr_low,,Low,Nízký,
cr_normal,,Normal,Normální,
cr_connected,,Connected,Připojeno,
cr_disconnected,,Disconnected,Odpojeno,
cr_plugged_in,,Plugged in,Zapojeno,
cr_unplugged,,Unplugged,Odpojeno,
cr_wet,,Wet,Mokrý,
cr_dry,,Dry,Schnout,
cr_none,,None,Žádný,
cr_any,,Any,Žádný,
cr_remove,,Remove,Odstranit,
cr_restore,,Restore,Obnovit,
cr_general,,General,Generál,
cr_identity,,Identity,Identita,
cr_appearance,,Appearance,Vzhled,
cr_layout,,Layout,Rozložení,
cr_behavior,,Behavior,Chování,
cr_profiles,,Profiles,Profily,
cr_playback,,Playback,Přehrávání,
cr_content,,Content,Obsah,
cr_actions,,Actions,Akce,
cr_protection,,Protection,Ochrana,
cr_power,,Power,Moc,
cr_brightness,,Brightness,Jas,
cr_temperature,,Temperature,Teplota,
cr_color,,Color,Barva,
cr_min,,Min,Min,
cr_avg,,Avg,Prům,
cr_max,,Max,Max,
cr_now,,Now,Teď,
cr_lowest,,Lowest,Nejnižší,
cr_average,,Average,Průměrný,
cr_highest,,Highest,Nejvyšší,
cr_live,,Live,Žít,
cr_once,,Once,Jednou,
cr_daily,,Daily,Denní,
cr_weekly,,Weekly,Týdně,
cr_monthly,,Monthly,Měsíční,
cr_yearly,,Yearly,Roční,
cr_action_tap,,Tap,Klepněte,
cr_action_double_tap,,Double tap,Dvakrát klepněte,
cr_action_hold,,Hold,Držet,
cr_mode,,Mode,Režim,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Teplo,
cr_mode_cool,,Cool,Ochladit,
cr_mode_heat_cool,,Heat/cool,Ohřejte/zchlaďte,
cr_mode_dry,,Dry,Schnout,
cr_mode_fan_only,,Fan only,Pouze ventilátor,
cr_mode_low,,Low,Nízký,
cr_mode_medium,,Medium,Střední,
cr_mode_high,,High,Vysoký,
cr_mode_quiet,,Quiet,Klid,
cr_mode_boost,,Boost,Posílit,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Spát,
cr_mode_manual,,Manual,Manuál,
cr_mode_vertical,,Vertical,Vertikální,
cr_mode_horizontal,,Horizontal,Horizontální,
cr_mode_both,,Both,Obě,
cr_mode_up,,Up,Nahoru,
cr_mode_down,,Down,Dolů,
cr_mode_center,,Center,Centrum,
cr_mode_left,,Left,Vlevo,
cr_mode_right,,Right,Právo,
cr_climate_fan,,Fan,Větrák,
cr_climate_vertical_airflow,,Vertical airflow,Vertikální proudění vzduchu,
cr_climate_horizontal_airflow,,Horizontal airflow,Horizontální proudění vzduchu,
cr_climate_preset,,Preset,Přednastaveno,
cr_fan_speed,,Fan speed,Rychlost ventilátoru,
cr_speed,,Speed,Rychlost,
cr_lower_target,,Lower target,Nižší cíl,
cr_raise_target,,Raise target,Zvýšit cíl,
cr_climate_temperature,,Temperature,Teplota,
cr_climate_all_temperature_sensors,,All temperature sensors,Všechna teplotní čidla,
cr_climate_outside,,Outside,Mimo,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Venkovní teplota, vlhkost a tlak",
cr_climate_humidity,,Humidity,Vlhkost,
cr_climate_all_humidity_sensors,,All humidity sensors,Všechna čidla vlhkosti,
cr_climate_air_pressure,,Air pressure,Tlak vzduchu,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Všechny snímače tlaku vzduchu,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Senzory oxidu uhličitého,
cr_climate_air_quality,,Air quality,Kvalita vzduchu,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Částice, AQI, VOC a plyny",
cr_climate_entities,,Climate entities,Klimatické entity,
cr_climate_settings,,Climate settings,Nastavení klimatu,
cr_empty_climate_view,,No climate data is available yet.,Údaje o klimatu zatím nejsou k dispozici.,
cr_climate_fans,,Fans,Fanoušci,
cr_climate_air_purifiers,,Air purifiers,Čističe vzduchu,
cr_climate_humidifiers,,Humidifiers,Zvlhčovače,
cr_temperature_sensors,,Temperature sensors,Teplotní senzory,
cr_devices_active,,Devices active,Zařízení jsou aktivní,
cr_active_of_total,,%1$d of %2$d active,%1$d z %2$d aktivních,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Žádné aktivní vyhledávání · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Sbalit vyhledávání,
cr_expand_search,,Expand search,Rozbalte vyhledávání,
cr_custom_order,,Custom order,Vlastní objednávka,
cr_name_a_z,,Name A–Z,Jméno A–Z,
cr_name_z_a,,Name Z–A,Jméno Z–A,
cr_climate_device,,Climate device,Klimatizační zařízení,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Název, ikona, styl karty a šířka",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Vyžaduje integraci snímače F1, která nebyla nalezena na vašem Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Vyžaduje integraci balíku a na vašem Home Assistant nebyl žádný nalezen,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Vyžaduje integraci sběru odpadu a na vašem Home Assistant nebyl nalezen žádný,don't translate Home Assistant
cr_people_here_title,,Who is here,kdo je tady,
cr_people_here_empty,,Nobody is being tracked in this room right now.,V této místnosti není momentálně nikdo sledován.,
cr_people_here_unknown_room,,Room unknown,Pokoj neznámý,
cr_button_exclude_counters,,Leave out of counters,Vynechat z pultů,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Držte tlačítko, ale zastavte jeho započítávání do součtů světel a zařízení této místnosti",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · prům. %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Venkovní teplota,
cr_outside_humidity,,Outside humidity,Venkovní vlhkost,
cr_outside_pressure,,Outside pressure,Vnější tlak,
cr_outside_air_pressure,,Outside air pressure,Tlak vnějšího vzduchu,
cr_no_sensors_found_for,,No %1$s sensors found.,Nebyly nalezeny žádné senzory %1$s.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Ovládání klimatu,
cr_thermostat_dial,,Thermostat dial,Číselník termostatu,
cr_width_third,,Third,Třetí,
cr_width_half,,Half,Půl,
cr_width_full,,Full,Plný,
cr_select_item,,Select %1$s,Vyberte %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Nastavte venkovní teplotu, vlhkost a tlak",
cr_auto_discovered_device_class,,Discovered automatically by device class,Zjištěno automaticky podle třídy zařízení,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Klimatická zařízení zjištěna automaticky,
