key,item,english,translation,notes
parcel_summary,,%1$d incoming · %2$d outgoing,%1$d in arrivo · %2$d in uscita,app fills in %1$d %2$d — keep them
parcel_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d in arrivo · %2$d in uscita · %3$d lettere,app fills in %1$d %2$d %3$d — keep them
parcel_carrier_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d in arrivo · %2$d in uscita · %3$d lettere,app fills in %1$d %2$d %3$d — keep them
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,%1$d in arrivo · %2$d in uscita · %3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,Cronologia spedizione,
parcel_tracking_history_subtitle,,Parcel journey and status updates,Cronologia e aggiornamenti di stato della spedizione,
parcel_choose_carrier_account,,Choose a carrier account,Scegli un account del corriere,
parcel_empty_tab,,No %1$s parcels.,Nessun pacco %1$s.,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,Nessun pacco in arrivo.,
parcel_no_delivered,,No delivered parcels.,Nessun pacco consegnato.,
parcel_no_outgoing,,No outgoing parcels.,Nessun pacco in uscita.,
parcel_stage_registered,,Registered,Registrato,
parcel_stage_sorting,,Sorting,In smistamento,
parcel_stage_on_the_way,,On the way,In viaggio,
parcel_unknown_status,,Unknown status,Stato sconosciuto,
parcel_status_in_transit,,In transit,In transito,
parcel_status_out_for_delivery,,Out for delivery,In consegna,
parcel_status_at_pickup_point,,Ready at pickup point,Pronto per il ritiro,
parcel_status_ready_to_send,,Ready to send,Pronto per la spedizione,
parcel_letter_preview,,Letter preview,Anteprima lettera,
parcel_carriers,,Carriers,Corrieri,
parcel_track_new,,Track a new %1$s parcel by number,Traccia un nuovo pacco %1$s tramite il codice di spedizione,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Scegli un corriere,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Account dei corrieri, riepilogo e aspetto",
parcel_settings_accounts,,Accounts,Account,
parcel_settings_organization,,Organization,Organizzazione,
parcel_settings_appearance,,Appearance,Aspetto,
action_remove,,Remove,Rimuovi,
notification_delete,,Delete notification,Elimina notifica,
notification_mark_all_read,,Mark all as read,Segna tutte come lette,
notification_mark_all_unread,,Mark all as unread,Segna tutte come da leggere,
notification_delete_all,,Delete all,Elimina tutto,
notification_delete_all_archived,,Delete all archived,Elimina tutte le archiviate,
notification_unread,,Unread,Da leggere,
notification_history,,History,Cronologia,
notification_mark_unread,,Mark as unread,Segna come da leggere,
notification_mark_read,,Mark as read,Segna come letta,
notification_archive,,Archive,Archivia,
notification_unarchive,,Unarchive,Rimuovi dall'archivio,
notification_delete_action,,Delete,Elimina,
entity_search_select_items,,Select items,Seleziona elementi,
entity_search_choose_one,,Search and choose one entity,Cerca e seleziona un'entità,
entity_search_choose_multiple,,Search and select one or more entities,Cerca e seleziona una o più entità,
global_search_title,,Search,Ricerca,
global_search_subtitle,,Find and control any Home Assistant device or entity,Cerca e controlla qualsiasi dispositivo o entità in Home Assistant,don't translate Home Assistant
global_search_clear,,Clear search,Cancella ricerca,
global_search_no_devices,,No matching devices.,Nessun dispositivo corrispondente.,
global_search_no_entities,,No matching entities.,Nessuna entità corrispondente.,
security_title,,Security,Sicurezza,
security_subtitle,,Home status and activity,Stato e attività in casa,
security_settings,,Security settings,Impostazioni di sicurezza,
security_entities,,Security entities,Entità di sicurezza,
security_reimport,,Re-import,Importa di nuovo,
security_group_doors,,Doors,Porte,
security_group_doors_subtitle,,Door contacts,Sensori delle porte,
security_group_windows,,Windows,Finestre,
security_group_windows_subtitle,,Window contacts,Sensori delle finestre,
security_group_openings,,Openings,Aperture,
security_group_openings_subtitle,,Garage doors and other openings,Porte del garage e altre aperture,
security_group_garage_doors,,Garage doors,Porte del garage,
security_group_garage_doors_subtitle,,Garage door covers,Comandi delle porte del garage,
security_group_covers,,Covers,Coperture,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Tende, tapparelle e cancelli",
security_group_locks,,Locks,Serrature,
security_group_locks_subtitle,,Door and gate locks,Serrature di porte e cancelli,
security_group_motion,,Motion,Movimento,
security_group_motion_subtitle,,Motion detection,Rilevamento del movimento,
security_group_presence,,Presence,Presenza,
security_group_presence_subtitle,,Occupancy sensors,Sensori di presenza,
security_group_fire,,Fire and temperature,Incendio e temperatura,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Allarmi antincendio, caldo, freddo e sicurezza",
security_group_smoke,,Smoke,Fumo,
security_group_smoke_subtitle,,Smoke detectors,Rilevatori di fumo,
security_group_gas,,Gas,Gas,
security_group_gas_subtitle,,Combustible gas sensors,Sensori di gas combustibili,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Sensori di monossido e anidride carbonica,
security_group_moisture,,Leaks,Perdite,
security_group_moisture_subtitle,,Moisture and water leaks,Sensori di umidità e acqua,
security_group_sound,,Sound,Suoni,
security_group_sound_subtitle,,Sound and glass-break sensors,Sensori di rumore e rottura vetri,
security_group_light,,Light detection,Rilevamento luce,
security_group_light_subtitle,,Light and beam sensors,Sensori di luce e barriere fotoelettriche,
security_group_alarms,,Alarm systems,Sistemi di allarme,
security_group_alarms_subtitle,,Alarm control panels,Centrali di allarme,
security_group_cameras,,Cameras,Telecamere,
security_group_cameras_subtitle,,Camera feeds,Immagini delle telecamere,
security_no_search_active,,No search active · %1$s,Nessuna ricerca attiva · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Avviso di sicurezza,
security_status_alarm_pending,,Alarm pending,Attivazione dell'allarme,
security_status_changing_alarm,,Changing alarm mode,Cambio della modalità di allarme,
security_status_needs_attention,,Needs attention,Richiede attenzione,
security_status_motion,,Motion detected,Movimento rilevato,
security_status_sensor_activity,,Sensor activity,Attività dei sensori,
security_status_alarm_unavailable,,Alarm unavailable,Allarme non disponibile,
security_status_devices_unavailable,,Devices unavailable,Dispositivi non disponibili,
security_status_cameras_offline,,Cameras offline,Telecamere offline,
security_status_all_secure,,All secure,Tutto protetto,
security_status_alarm_disarmed,,Alarm disarmed,Allarme disattivato,
security_status_all_clear,,All clear,Nessun problema,
security_status_no_data,,No security data,Nessun dato di sicurezza,
security_metric_openings,,Openings,Aperture,
security_metric_locked,,Locked,Bloccate,
security_metric_cameras_online,,Cameras online,Telecamere online,
security_card_title,,Security card,Scheda sicurezza,
security_card_subtitle,,"Name, layout, and card appearance","Nome, disposizione e aspetto della scheda",
security_stat_total,,Total,Totale,
security_stat_active,,Active,Attivi,
security_stat_clear,,Clear,Nessun problema,
security_cover_open,,Open,Apri,
security_cover_stop,,Stop,Ferma,
security_cover_close,,Close,Chiudi,
security_restore,,Restore,Ripristina,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Questa vista Sicurezza è vuota. Scorri verso il basso nell'intestazione e apri le impostazioni di sicurezza per aggiungere manualmente le entità.,
connection_stopping_for_restart,,Stopping for restart…,Arresto per il riavvio…,
connection_starting,,Home Assistant is starting…,Avvio di Home Assistant…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Ripristino della dashboard…,
connection_restarting,,Home Assistant is restarting…,Riavvio di Home Assistant…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Creazione automatica di stanze e widget…,
connection_reconnecting,,Reconnecting to Home Assistant…,Riconnessione a Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Non disponibile · Nuovo tentativo…,
connection_paused,,Connection paused,Connessione in pausa,
connection_connected,,Connected,Connesso,
connection_server_not_found,,Server address could not be found,Impossibile trovare l'indirizzo del server,
connection_timed_out,,Connection timed out,Tempo di connessione scaduto,
connection_no_route,,No network route to Home Assistant,Nessun percorso di rete verso Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Impossibile connettersi a Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Connessione sicura non riuscita,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Sessione scaduta · Rinnovo dell'accesso…,
connection_interrupted,,Connection was interrupted,La connessione è stata interrotta,
connection_error_title,,Connection error,Errore di connessione,
connection_all_systems_normal,,All systems normal,Tutti i sistemi funzionano normalmente,
action_undo,,Undo,Annulla,
action_redo,,Redo,Ripeti,
connection_route_local,,Local,Locale,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Esterna,
settings_connection_via,,Connected via %1$s,Connesso tramite %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Sconosciuta,
settings_connection_connecting,,Connecting…,Connessione…,
settings_this_home,,this home,questa casa,
settings_local_network_allowed,,Allowed,Consentito,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Non consentito: Home Assistant non è raggiungibile direttamente tramite Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Wi-Fi attuale,
settings_wifi_unavailable,,Not connected or location permission is missing,Non connesso oppure manca il permesso di localizzazione,
settings_just_now,,just now,proprio ora,
settings_primary_app_language,,Primary application language,Lingua principale dell'app,
settings_android_build_configuration,,Android resources and build configuration,Risorse Android e configurazione della build,
page_settings_default_title,,Page settings,Impostazioni pagina,
page_settings_choose_area,,Choose an area to configure,Scegli l'area da configurare,
page_settings_focused_options,,Focused options for this page area,Opzioni specifiche per quest'area della pagina,
page_settings_header_description,,Wallpaper and custom header color,Sfondo e colore personalizzato dell'intestazione,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Nome, sottotitolo e icona di navigazione",
page_settings_badge_bar,,Badge bar,Barra badge,
page_settings_badge_description,,"Visibility, alignment, and display options","Visibilità, allineamento e opzioni di visualizzazione",
page_settings_persons,,Persons,Persone,
page_settings_persons_description,,Visibility and ordering,Visibilità e ordine,
page_settings_configure,,Configure,Configura,
room_config_title,,Room configuration,Configurazione stanza,
header_pill_left,,Left header pill,Pulsante sinistro dell'intestazione,
header_pill_right,,Right header pill,Pulsante destro dell'intestazione,
alignment_split,,Split,Diviso,
alignment_center,,Center,Centrato,
weather_cloudy,,Cloudy,Nuvoloso,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nApri le impostazioni di questo widget in **modalità di modifica** per scrivere il tuo contenuto.,\n = line break
home_settings_title,,Home settings,Impostazioni della pagina iniziale,
custom_page_settings_title,,%1$s settings,Impostazioni di %1$s,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Questa è la pagina iniziale. Scorri verso il basso nell'intestazione e attiva la modalità di modifica per aggiungere widget.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Questa pagina è vuota. Scorri verso il basso nell'intestazione e attiva la modalità di modifica per aggiungere widget.,
select_camera_title,,Select camera,Seleziona telecamera,
select_entity_title,,Select entity,Seleziona entità,
custom_camera_default_name,,Custom camera,Telecamera personalizzata,
rooms_settings_title,,Rooms settings,Impostazioni stanze,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,La vista Stanze è vuota. Scorri verso il basso nell'intestazione e attiva la modalità di modifica per aggiungere piani e stanze.,
floor_expand,,Expand floor,Espandi piano,
floor_collapse,,Collapse floor,Comprimi piano,
floor_settings_title,,Floor,Piano,
floor_settings_subtitle,,"Identity, layout, and card style","Identità, disposizione e stile delle schede",
universal_effects,,Effects,Effetti,
universal_open_door,,Open door,Apri porta,
universal_vacuum_dock,,Dock,Base di ricarica,
universal_start,,Start,Avvia,
universal_pause,,Pause,Pausa,
universal_stop,,Stop,Ferma,
universal_locate,,Locate,Localizza,
universal_room_number,,Room %1$d,Stanza %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Nome visualizzato personalizzato facoltativo,
core_media_paused_track,,Paused: %1$s,In pausa: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d percento,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Umidità attuale,
core_tank_water_level,,Tank / water level,Livello serbatoio/acqua,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Codice errore,
core_bucket_full,,Bucket full,Serbatoio pieno,
core_clean_filter,,Clean filter,Pulire il filtro,
core_ionizer,,Ionizer,Ionizzatore,
core_pump,,Pump,Pompa,
core_beep_on_command,,Beep on command,Segnale acustico al comando,
core_dawn,,Dawn,Alba,
core_solar_noon,,Solar noon,Mezzogiorno solare,
core_dusk,,Dusk,Crepuscolo,
core_icon_category_common,,Common,Comuni,
core_icon_category_home,,Home,Casa,
core_icon_category_weather,,Weather,Meteo,
core_icon_category_lock,,Lock,Serrature,
core_icon_category_people,,People,Persone,
core_icon_category_auto,,Automotive,Automobili,
core_icon_category_music,,Music,Musica,
core_icon_category_battery,,Battery,Batteria,
core_icon_category_nature,,Nature,Natura,
core_icon_category_places,,Places,Luoghi,
core_icon_category_food,,Food,Cibo,
core_icon_category_navigation,,Navigation,Navigazione,
core_icon_category_devices,,Devices,Dispositivi,
core_icon_category_map,,Map,Mappa,
core_icon_category_media,,Media,Multimedia,
core_icon_category_communication,,Communication,Comunicazione,
core_icon_category_health,,Health,Salute,
core_icon_category_vehicles,,Vehicles,Veicoli,
core_icon_category_buildings,,Buildings,Edifici,
core_icon_category_electrical,,Electrical,Elettricità,
core_icon_category_sport,,Sport,Sport,
core_icon_category_objects,,Objects,Oggetti,
core_icon_category_commerce,,Commerce,Commercio,
core_icon_category_games,,Games,Giochi,
core_icon_category_finance,,Finance,Finanza,
background_notification_channel_general,,General,Generale,
background_location_channel_name,,Location sharing,Condivisione della posizione,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Mantiene aggiornata in Home Assistant la posizione del tuo dispositivo,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Condivisione della posizione con Home Assistant,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,La tua posizione viene condivisa con Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Connessione notifiche,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Mantiene una connessione in background con Home Assistant per ricevere subito le notifiche,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Connesso a Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,In attesa di notifiche,
background_push_hide_action,,Hide this notification,Nascondi questa notifica,
button_style_centered,,Centered,Centrato,
button_elements,,Elements,Elementi,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Cosa appare su questo pulsante. Nascondi solo il nome e lo stato di un'icona.,
stack_elements_title,,Elements on every button in this stack,Elementi su ogni pulsante in questo stack,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Questi si applicano all'intero stack, non a un pulsante. Disattivare qualcosa qui lo nasconde su ogni pulsante nello stack; lasciandolo attivo consente a ciascun pulsante di decidere da solo nelle proprie impostazioni.",
button_element_icon,,Icon,Icona,
button_element_name,,Name,Nome,
button_element_state,,State,Stato,
stack_show_title,,Show name,Mostra nome,
stack_show_title_description,,Turn off for a stack with no heading at all.,Disattiva per uno stack senza alcuna intestazione.,
stack_show_icon,,Show icon,Mostra icona,
stack_show_icon_description,,The icon beside the heading.,L'icona accanto all'intestazione.,
stack_center_title,,Center the heading,Centrare l'intestazione,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Posiziona l'icona e il nome al centro invece che contro il bordo sinistro.,
cr_state_on,,On,Acceso,
cr_state_off,,Off,Spento,
cr_open,,Open,Apri,
cr_close,,Close,Chiudi,
cr_stop,,Stop,Arresta,
cr_closed,,Closed,Chiuso,
cr_opening,,Opening,Apertura,
cr_closing,,Closing,Chiusura,
cr_locked,,Locked,Bloccato,
cr_unlocked,,Unlocked,Sbloccato,
cr_unavailable,,Unavailable,Non disponibile,
cr_unknown,,Unknown,Sconosciuto,
cr_idle,,Idle,Inattivo,
cr_home,,Home,A casa,
cr_away,,Away,Fuori casa,
cr_cleaning,,Cleaning,Pulizia,
cr_returning,,Returning,Ritorno alla base,
cr_paused,,Paused,In pausa,
cr_error,,Error,Errore,
cr_playing,,Playing,Riproduzione,
cr_buffering,,Buffering,Caricamento,
cr_standby,,Standby,In standby,
cr_humidifying,,Humidifying,Umidificazione,
cr_drying,,Drying,Asciugatura,
cr_detected,,Detected,Rilevato,
cr_clear,,Clear,Libero,
cr_problem,,Problem,Problema,
cr_ok,,OK,OK,
cr_low,,Low,Basso,
cr_normal,,Normal,Normale,
cr_connected,,Connected,Connesso,
cr_disconnected,,Disconnected,Disconnesso,
cr_plugged_in,,Plugged in,Collegato,
cr_unplugged,,Unplugged,Scollegato,
cr_wet,,Wet,Bagnato,
cr_dry,,Dry,Asciutto,
cr_none,,None,Nessuno,
cr_any,,Any,Senza limite,
cr_remove,,Remove,Rimuovi,
cr_restore,,Restore,Ripristina,
cr_general,,General,Generale,
cr_identity,,Identity,Identità,
cr_appearance,,Appearance,Aspetto,
cr_layout,,Layout,Layout,
cr_behavior,,Behavior,Comportamento,
cr_profiles,,Profiles,Profili,
cr_playback,,Playback,Riproduzione,
cr_content,,Content,Contenuto,
cr_actions,,Actions,Azioni,
cr_protection,,Protection,Protezione,
cr_power,,Power,Alimentazione,
cr_brightness,,Brightness,Luminosità,
cr_temperature,,Temperature,Temperatura,
cr_color,,Color,Colore,
cr_min,,Min,Min,
cr_avg,,Avg,Media,
cr_max,,Max,Max,
cr_now,,Now,Ora,
cr_lowest,,Lowest,Minima,
cr_average,,Average,Media,
cr_highest,,Highest,Massima,
cr_live,,Live,In diretta,
cr_once,,Once,Una volta,
cr_daily,,Daily,Ogni giorno,
cr_weekly,,Weekly,Ogni settimana,
cr_monthly,,Monthly,Ogni mese,
cr_yearly,,Yearly,Ogni anno,
cr_action_tap,,Tap,Tocco,
cr_action_double_tap,,Double tap,Doppio tocco,
cr_action_hold,,Hold,Pressione prolungata,
cr_mode,,Mode,Modalità,
cr_mode_auto,,Auto,Automatica,
cr_mode_heat,,Heat,Riscaldamento,
cr_mode_cool,,Cool,Raffrescamento,
cr_mode_heat_cool,,Heat/cool,Riscaldamento/raffrescamento,
cr_mode_dry,,Dry,Deumidificazione,
cr_mode_fan_only,,Fan only,Solo ventola,
cr_mode_low,,Low,Bassa,
cr_mode_medium,,Medium,Media,
cr_mode_high,,High,Alta,
cr_mode_quiet,,Quiet,Silenziosa,
cr_mode_boost,,Boost,Turbo,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Notte,
cr_mode_manual,,Manual,Manuale,
cr_mode_vertical,,Vertical,Verticale,
cr_mode_horizontal,,Horizontal,Orizzontale,
cr_mode_both,,Both,Entrambi,
cr_mode_up,,Up,Su,
cr_mode_down,,Down,Giù,
cr_mode_center,,Center,Centro,
cr_mode_left,,Left,Sinistra,
cr_mode_right,,Right,Destra,
cr_climate_fan,,Fan,Ventola,
cr_climate_vertical_airflow,,Vertical airflow,Flusso d’aria verticale,
cr_climate_horizontal_airflow,,Horizontal airflow,Flusso d’aria orizzontale,
cr_climate_preset,,Preset,Preimpostazione,
cr_fan_speed,,Fan speed,Velocità della ventola,
cr_speed,,Speed,Velocità,
cr_lower_target,,Lower target,Riduci la temperatura desiderata,
cr_raise_target,,Raise target,Aumenta la temperatura desiderata,
cr_climate_temperature,,Temperature,Temperatura,
cr_climate_all_temperature_sensors,,All temperature sensors,Tutti i sensori di temperatura,
cr_climate_outside,,Outside,Esterno,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Temperatura, umidità e pressione esterne",
cr_climate_humidity,,Humidity,Umidità,
cr_climate_all_humidity_sensors,,All humidity sensors,Tutti i sensori di umidità,
cr_climate_air_pressure,,Air pressure,Pressione atmosferica,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Tutti i sensori di pressione atmosferica,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Sensori di anidride carbonica,
cr_climate_air_quality,,Air quality,Qualità dell’aria,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Particolato, IQA, COV e gas",
cr_climate_entities,,Climate entities,Entità climatiche,
cr_climate_settings,,Climate settings,Impostazioni climatiche,
cr_empty_climate_view,,No climate data is available yet.,Non sono ancora disponibili dati climatici.,
cr_climate_fans,,Fans,Ventole,
cr_climate_air_purifiers,,Air purifiers,Purificatori d’aria,
cr_climate_humidifiers,,Humidifiers,Umidificatori,
cr_temperature_sensors,,Temperature sensors,Sensori di temperatura,
cr_devices_active,,Devices active,Dispositivi attivi,
cr_active_of_total,,%1$d of %2$d active,%1$d di %2$d attivi,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Nessuna ricerca attiva · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Comprimi ricerca,
cr_expand_search,,Expand search,Espandi ricerca,
cr_custom_order,,Custom order,Ordine personalizzato,
cr_name_a_z,,Name A–Z,Nome A–Z,
cr_name_z_a,,Name Z–A,Nome Z–A,
cr_climate_device,,Climate device,Dispositivo climatico,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Nome, icona, stile della scheda e larghezza",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Richiede l'integrazione del sensore F1, che non è stata trovata sul tuo Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",È necessaria l'integrazione dei pacchi e non ne è stato trovato nessuno sul tuo Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Richiede un'integrazione per la raccolta dei rifiuti e non ne è stata trovata nessuna sul tuo Home Assistant,don't translate Home Assistant
cr_people_here_title,,Who is here,Chi è qui,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Nessuno viene rintracciato in questa stanza in questo momento.,
cr_people_here_unknown_room,,Room unknown,Stanza sconosciuta,
cr_button_exclude_counters,,Leave out of counters,Lasciare fuori dai banconi,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Tieni il pulsante, ma smetti di contarlo per il totale di luci e dispositivi di questa stanza",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · media %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Temperatura esterna,
cr_outside_humidity,,Outside humidity,Umidità esterna,
cr_outside_pressure,,Outside pressure,Pressione esterna,
cr_outside_air_pressure,,Outside air pressure,Pressione atmosferica esterna,
cr_no_sensors_found_for,,No %1$s sensors found.,Nessun sensore %1$s trovato.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Controllo climatico,
cr_thermostat_dial,,Thermostat dial,Manopola del termostato,
cr_width_third,,Third,Un terzo,
cr_width_half,,Half,Metà,
cr_width_full,,Full,Larghezza intera,
cr_select_item,,Select %1$s,Seleziona %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Imposta temperatura, umidità e pressione esterne",
cr_auto_discovered_device_class,,Discovered automatically by device class,Rilevati automaticamente in base alla classe del dispositivo,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Dispositivi climatici rilevati automaticamente,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,Scegli le entità ventola da usare come purificatori d’aria,
