key,item,english,translation,notes
parcel_track_new,,Track a new %1$s parcel by number,Jälgige uut %1$s pakki numbri järgi,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Valige operaator,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Operaatori kontod, koondamine ja välimus",
parcel_settings_accounts,,Accounts,Kontod,
parcel_settings_organization,,Organization,Organisatsioon,
parcel_settings_appearance,,Appearance,Välimus,
action_remove,,Remove,Eemalda,
notification_delete,,Delete notification,Kustuta teatis,
notification_mark_all_read,,Mark all as read,Märgi kõik loetuks,
notification_mark_all_unread,,Mark all as unread,Märgi kõik lugemata,
notification_delete_all,,Delete all,Kustuta kõik,
notification_delete_all_archived,,Delete all archived,Kustuta kõik arhiveeritud,
notification_unread,,Unread,Lugemata,
notification_history,,History,Ajalugu,
notification_mark_unread,,Mark as unread,Märgi mitteloetuks,
notification_mark_read,,Mark as read,Märgi loetuks,
notification_archive,,Archive,Arhiiv,
notification_unarchive,,Unarchive,Tühista arhiveerimine,
notification_delete_action,,Delete,Kustuta,
entity_search_select_items,,Select items,Valige üksused,
entity_search_choose_one,,Search and choose one entity,Otsige ja valige üks olem,
entity_search_choose_multiple,,Search and select one or more entities,Otsige ja valige üks või mitu olemit,
global_search_title,,Search,Otsi,
global_search_subtitle,,Find and control any Home Assistant device or entity,Otsige üles ja juhtige mis tahes Home Assistant seadet või olemit,don't translate Home Assistant
global_search_clear,,Clear search,Tühjenda otsing,
global_search_no_devices,,No matching devices.,Ühtegi sobivat seadet pole.,
global_search_no_entities,,No matching entities.,Sobivaid üksusi pole.,
security_title,,Security,Turvalisus,
security_subtitle,,Home status and activity,Kodu olek ja tegevus,
security_settings,,Security settings,Turvaseaded,
security_entities,,Security entities,Turvaüksused,
security_reimport,,Re-import,Impordi uuesti,
security_group_doors,,Doors,Uksed,
security_group_doors_subtitle,,Door contacts,Ukse kontaktid,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Akna kontaktid,
security_group_openings,,Openings,Avamised,
security_group_openings_subtitle,,Garage doors and other openings,Garaažiuksed ja muud avad,
security_group_garage_doors,,Garage doors,Garaažiuksed,
security_group_garage_doors_subtitle,,Garage door covers,Garaažiukse katted,
security_group_covers,,Covers,Kaaned,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Rulood, aknaluugid ja väravad",
security_group_locks,,Locks,Lukud,
security_group_locks_subtitle,,Door and gate locks,Ukse ja värava lukud,
security_group_motion,,Motion,Liikumine,
security_group_motion_subtitle,,Motion detection,Liikumistuvastus,
security_group_presence,,Presence,Kohalolek,
security_group_presence_subtitle,,Occupancy sensors,Hõiveandurid,
security_group_fire,,Fire and temperature,Tuli ja temperatuur,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Tule-, kuumuse-, külma- ja ohutusalarm",
security_group_smoke,,Smoke,Suitsu,
security_group_smoke_subtitle,,Smoke detectors,Suitsuandurid,
security_group_gas,,Gas,Gaas,
security_group_gas_subtitle,,Combustible gas sensors,Põlevgaasi andurid,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Süsinikmonooksiidi ja süsinikdioksiidi andurid,
security_group_moisture,,Leaks,Lekked,
security_group_moisture_subtitle,,Moisture and water leaks,Niiskuse ja vee lekked,
security_group_sound,,Sound,Heli,
security_group_sound_subtitle,,Sound and glass-break sensors,Heli ja klaasi purunemise andurid,
security_group_light,,Light detection,Valguse tuvastamine,
security_group_light_subtitle,,Light and beam sensors,Valgus- ja kiireandurid,
security_group_alarms,,Alarm systems,Alarmsüsteemid,
security_group_alarms_subtitle,,Alarm control panels,Alarm juhtpaneelid,
security_group_cameras,,Cameras,Kaamerad,
security_group_cameras_subtitle,,Camera feeds,Kaamera kanalid,
security_no_search_active,,No search active · %1$s,Otsing pole aktiivne · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Turvahoiatus,
security_status_alarm_pending,,Alarm pending,Alarm ootel,
security_status_changing_alarm,,Changing alarm mode,Äratusrežiimi muutmine,
security_status_needs_attention,,Needs attention,Vajab tähelepanu,
security_status_motion,,Motion detected,Liikumine tuvastatud,
security_status_sensor_activity,,Sensor activity,Anduri aktiivsus,
security_status_alarm_unavailable,,Alarm unavailable,Alarm pole saadaval,
security_status_devices_unavailable,,Devices unavailable,Seadmed pole saadaval,
security_status_cameras_offline,,Cameras offline,Kaamerad võrguühenduseta,
security_status_all_secure,,All secure,Kõik turvaline,
security_status_alarm_disarmed,,Alarm disarmed,Alarm desarmeeritud,
security_status_all_clear,,All clear,Kõik selge,
security_status_no_data,,No security data,Turvaandmed puuduvad,
security_metric_openings,,Openings,Avamised,
security_metric_locked,,Locked,Lukustatud,
security_metric_cameras_online,,Cameras online,Kaamerad võrgus,
security_card_title,,Security card,Turvakaart,
security_card_subtitle,,"Name, layout, and card appearance","Nimi, paigutus ja kaardi välimus",
security_stat_total,,Total,Kokku,
security_stat_active,,Active,Aktiivne,
security_stat_clear,,Clear,Selge,
security_cover_open,,Open,Avatud,
security_cover_stop,,Stop,Peatus,
security_cover_close,,Close,Sule,
security_restore,,Restore,Taasta,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,See on tühi turvavaade. Olemite käsitsi lisamiseks pühkige päises alla ja avage Turvaseaded.,
connection_stopping_for_restart,,Stopping for restart…,Peatatakse taaskäivitamiseks…,
connection_starting,,Home Assistant is starting…,Home Assistant algab…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Juhtpaneeli taastamine…,
connection_restarting,,Home Assistant is restarting…,Home Assistant taaskäivitub…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Ruumide ja vidinate automaatne genereerimine…,
connection_reconnecting,,Reconnecting to Home Assistant…,Uuesti ühenduse loomine seadmega Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Pole saadaval · Proovin uuesti…,
connection_paused,,Connection paused,Ühendus peatatud,
connection_connected,,Connected,Ühendatud,
connection_server_not_found,,Server address could not be found,Serveri aadressi ei leitud,
connection_timed_out,,Connection timed out,Ühendus aegus,
connection_no_route,,No network route to Home Assistant,Võrgumarsruut sihtkohta Home Assistant puudub,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Võrguga Home Assistant ei saanud ühendust luua,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Turvaline ühendus ebaõnnestus,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Seanss aegus · Sisselogimise värskendamine…,
connection_interrupted,,Connection was interrupted,Ühendus katkes,
connection_error_title,,Connection error,Ühenduse viga,
connection_all_systems_normal,,All systems normal,Kõik süsteemid normaalsed,
action_undo,,Undo,Võta tagasi,
action_redo,,Redo,Tee uuesti,
connection_route_local,,Local,Kohalik,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Väline,
settings_connection_via,,Connected via %1$s,Ühendatud läbi %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Tundmatu,
settings_connection_connecting,,Connecting…,Ühendamine…,
settings_this_home,,this home,see kodu,
settings_local_network_allowed,,Allowed,Lubatud,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Pole lubatud — Home Assistant ei ole teie WiFi kaudu otse ühenduses,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Praegune WiFi,
settings_wifi_unavailable,,Not connected or location permission is missing,Pole ühendatud või puudub asukohaluba,
settings_just_now,,just now,just praegu,
settings_primary_app_language,,Primary application language,Peamine rakenduskeel,
settings_android_build_configuration,,Android resources and build configuration,Androidi ressursid ja ehituse konfiguratsioon,
page_settings_default_title,,Page settings,Lehe seaded,
page_settings_choose_area,,Choose an area to configure,Valige konfigureerimiseks ala,
page_settings_focused_options,,Focused options for this page area,Selle leheala fokuseeritud valikud,
page_settings_header_description,,Wallpaper and custom header color,Tapeet ja kohandatud päise värv,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Nimi, alapealkiri ja navigeerimisikoon",
page_settings_badge_bar,,Badge bar,Märgiriba,
page_settings_badge_description,,"Visibility, alignment, and display options","Nähtavus, joondus ja kuvamisvalikud",
page_settings_persons,,Persons,Isikud,
page_settings_persons_description,,Visibility and ordering,Nähtavus ja tellimine,
page_settings_configure,,Configure,Seadistage,
room_config_title,,Room configuration,Ruumi konfiguratsioon,
header_pill_left,,Left header pill,Vasaku päise pill,
header_pill_right,,Right header pill,Parempoolne päise pill,
alignment_split,,Split,Lõhestatud,
alignment_center,,Center,Keskus,
weather_cloudy,,Cloudy,Pilves ilm,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nOma sisu kirjutamiseks avage selle vidina seaded **redigeerimisrežiimis**.,\n = line break
home_settings_title,,Home settings,Kodu seaded,
custom_page_settings_title,,%1$s settings,%1$s seaded,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,See on koduleht. Vidinate lisamiseks pühkige päises alla ja lubage redigeerimisrežiim.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,See leht on tühi. Vidinate lisamiseks pühkige päises alla ja lubage redigeerimisrežiim.,
select_camera_title,,Select camera,Valige kaamera,
select_entity_title,,Select entity,Valige üksus,
custom_camera_default_name,,Custom camera,Kohandatud kaamera,
rooms_settings_title,,Rooms settings,Ruumi seaded,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Tubade vaade on tühi. Pühkige päises alla ja lubage muutmisrežiim korruste ja ruumide lisamiseks.,
floor_expand,,Expand floor,Laiendage põrandat,
floor_collapse,,Collapse floor,Lükka põrand kokku,
floor_settings_title,,Floor,Põrand,
floor_settings_subtitle,,"Identity, layout, and card style","Identiteet, paigutus ja kaardi stiil",
universal_effects,,Effects,Efektid,
universal_open_door,,Open door,Ava uks,
universal_vacuum_dock,,Dock,Dokk,
universal_start,,Start,Alusta,
universal_pause,,Pause,Paus,
universal_stop,,Stop,Peatus,
universal_locate,,Locate,Otsige üles,
universal_room_number,,Room %1$d,Ruum %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Valikuline kuvatava nime alistamine,
core_media_paused_track,,Paused: %1$s,Peatatud: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d protsenti,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Praegune niiskus,
core_tank_water_level,,Tank / water level,Paagi / veetase,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Veakood,
core_bucket_full,,Bucket full,Kopp täis,
core_clean_filter,,Clean filter,Puhastage filter,
core_ionizer,,Ionizer,Ionisaator,
core_pump,,Pump,Pump,
core_beep_on_command,,Beep on command,Piiks käsu peale,
core_dawn,,Dawn,Koit,
core_solar_noon,,Solar noon,Päikeseline keskpäev,
core_dusk,,Dusk,Hämarus,
core_icon_category_common,,Common,Levinud,
core_icon_category_home,,Home,Kodu,
core_icon_category_weather,,Weather,Ilm,
core_icon_category_lock,,Lock,Lukk,
core_icon_category_people,,People,Inimesed,
core_icon_category_auto,,Automotive,Autotööstus,
core_icon_category_music,,Music,Muusika,
core_icon_category_battery,,Battery,Aku,
core_icon_category_nature,,Nature,Loodus,
core_icon_category_places,,Places,Kohad,
core_icon_category_food,,Food,Toit,
core_icon_category_navigation,,Navigation,Navigeerimine,
core_icon_category_devices,,Devices,Seadmed,
core_icon_category_map,,Map,Kaart,
core_icon_category_media,,Media,Meedia,
core_icon_category_communication,,Communication,Suhtlemine,
core_icon_category_health,,Health,Tervis,
core_icon_category_vehicles,,Vehicles,Sõidukid,
core_icon_category_buildings,,Buildings,Hooned,
core_icon_category_electrical,,Electrical,Elektriline,
core_icon_category_sport,,Sport,Sport,
core_icon_category_objects,,Objects,Objektid,
core_icon_category_commerce,,Commerce,Kaubandus,
core_icon_category_games,,Games,Mängud,
core_icon_category_finance,,Finance,Rahandus,
background_notification_channel_general,,General,Kindral,
background_location_channel_name,,Location sharing,Asukoha jagamine,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Hoiab teie seadme asukoha ajakohasena Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant asukoha jagamine,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Asukoha jagamine kasutajaga Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Teavitusühendus,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,"Hoiab taustal ühenduse seadmega Home Assistant, et saada koheseid märguandeid",don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Ühendatud võrguga Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Ootab teateid,
background_push_hide_action,,Hide this notification,Peida see teatis,
button_style_centered,,Centered,Tsentreeritud,
button_elements,,Elements,Elemendid,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Mis sellel nupul kuvatakse. Peida ikooni nimi ja olek eraldi.,
stack_elements_title,,Elements on every button in this stack,Selle virna iga nupu elemendid,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Need kehtivad kogu virna, mitte ühe nupu kohta. Kui lülitate siin midagi välja, peidab see kõik virna nupud; Selle sisselülitamine võimaldab igal nupul oma seadetes ise otsustada.",
button_element_icon,,Icon,Ikoon,
button_element_name,,Name,Nimi,
button_element_state,,State,osariik,
stack_show_title,,Show name,Näita nime,
stack_show_title_description,,Turn off for a stack with no heading at all.,Ilma pealkirjata virna puhul lülitage see välja.,
stack_show_icon,,Show icon,Näita ikooni,
stack_show_icon_description,,The icon beside the heading.,Ikoon pealkirja kõrval.,
stack_center_title,,Center the heading,Tsentreerige pealkiri,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Asetab ikooni ja nime keskele, mitte vasaku serva vastu.",
cr_state_on,,On,Sees,
cr_state_off,,Off,Väljas,
cr_open,,Open,Avatud,
cr_close,,Close,Sule,
cr_stop,,Stop,Peatus,
cr_closed,,Closed,Suletud,
cr_opening,,Opening,Avamine,
cr_closing,,Closing,Sulgemine,
cr_locked,,Locked,Lukustatud,
cr_unlocked,,Unlocked,Lukustamata,
cr_unavailable,,Unavailable,Pole saadaval,
cr_unknown,,Unknown,Tundmatu,
cr_idle,,Idle,Tühikäik,
cr_home,,Home,Kodu,
cr_away,,Away,Eemal,
cr_cleaning,,Cleaning,Puhastamine,
cr_returning,,Returning,Tagasitulek,
cr_paused,,Paused,Peatatud,
cr_error,,Error,Viga,
cr_playing,,Playing,Mängib,
cr_buffering,,Buffering,Puhverdamine,
cr_standby,,Standby,Ooterežiim,
cr_humidifying,,Humidifying,Niisutamine,
cr_drying,,Drying,Kuivatamine,
cr_detected,,Detected,Tuvastati,
cr_clear,,Clear,Selge,
cr_problem,,Problem,Probleem,
cr_ok,,OK,OK,
cr_low,,Low,Madal,
cr_normal,,Normal,Tavaline,
cr_connected,,Connected,Ühendatud,
cr_disconnected,,Disconnected,Ühendus katkestatud,
cr_plugged_in,,Plugged in,Ühendatud,
cr_unplugged,,Unplugged,vooluvõrgust lahti ühendatud,
cr_wet,,Wet,Märg,
cr_dry,,Dry,Kuivatage,
cr_none,,None,Mitte ühtegi,
cr_any,,Any,Ükskõik milline,
cr_remove,,Remove,Eemalda,
cr_restore,,Restore,Taasta,
cr_general,,General,Kindral,
cr_identity,,Identity,Identiteet,
cr_appearance,,Appearance,Välimus,
cr_layout,,Layout,Paigutus,
cr_behavior,,Behavior,Käitumine,
cr_profiles,,Profiles,Profiilid,
cr_playback,,Playback,Taasesitus,
cr_content,,Content,Sisu,
cr_actions,,Actions,Tegevused,
cr_protection,,Protection,Kaitse,
cr_power,,Power,Võimsus,
cr_brightness,,Brightness,Heledus,
cr_temperature,,Temperature,Temperatuur,
cr_color,,Color,Värv,
cr_min,,Min,Min,
cr_avg,,Avg,Keskm,
cr_max,,Max,Max,
cr_now,,Now,Nüüd,
cr_lowest,,Lowest,Madalaim,
cr_average,,Average,Keskmine,
cr_highest,,Highest,Kõrgeim,
cr_live,,Live,Otse,
cr_once,,Once,Üks kord,
cr_daily,,Daily,Igapäevane,
cr_weekly,,Weekly,Iganädalane,
cr_monthly,,Monthly,Igakuine,
cr_yearly,,Yearly,Aastane,
cr_action_tap,,Tap,Puudutage,
cr_action_double_tap,,Double tap,Topeltpuudutage,
cr_action_hold,,Hold,Hoia,
cr_mode,,Mode,Režiim,
cr_mode_auto,,Auto,Automaatne,
cr_mode_heat,,Heat,Kuumus,
cr_mode_cool,,Cool,Lahe,
cr_mode_heat_cool,,Heat/cool,Kuumutage/jahutage,
cr_mode_dry,,Dry,Kuivatage,
cr_mode_fan_only,,Fan only,Ainult ventilaator,
cr_mode_low,,Low,Madal,
cr_mode_medium,,Medium,Keskmine,
cr_mode_high,,High,Kõrge,
cr_mode_quiet,,Quiet,Vaikne,
cr_mode_boost,,Boost,Boost,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Magama,
cr_mode_manual,,Manual,Käsiraamat,
cr_mode_vertical,,Vertical,Vertikaalne,
cr_mode_horizontal,,Horizontal,Horisontaalne,
cr_mode_both,,Both,Mõlemad,
cr_mode_up,,Up,Üles,
cr_mode_down,,Down,Alla,
cr_mode_center,,Center,Keskus,
cr_mode_left,,Left,Vasakule,
cr_mode_right,,Right,Õige,
cr_climate_fan,,Fan,Fänn,
cr_climate_vertical_airflow,,Vertical airflow,Vertikaalne õhuvool,
cr_climate_horizontal_airflow,,Horizontal airflow,Horisontaalne õhuvool,
cr_climate_preset,,Preset,Eelseadistatud,
cr_fan_speed,,Fan speed,Ventilaatori kiirus,
cr_speed,,Speed,Kiirus,
cr_lower_target,,Lower target,Alumine sihtmärk,
cr_raise_target,,Raise target,Tõsta sihtmärki,
cr_climate_temperature,,Temperature,Temperatuur,
cr_climate_all_temperature_sensors,,All temperature sensors,Kõik temperatuuriandurid,
cr_climate_outside,,Outside,Väljaspool,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Välistemperatuur, niiskus ja rõhk",
cr_climate_humidity,,Humidity,Niiskus,
cr_climate_all_humidity_sensors,,All humidity sensors,Kõik niiskusandurid,
cr_climate_air_pressure,,Air pressure,Õhurõhk,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Kõik õhurõhu andurid,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Süsinikdioksiidi andurid,
cr_climate_air_quality,,Air quality,Õhu kvaliteet,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Tahked osakesed, AQI, lenduvad orgaanilised ühendid ja gaasid",
cr_climate_entities,,Climate entities,Kliimaüksused,
cr_climate_settings,,Climate settings,Kliimaseaded,
cr_empty_climate_view,,No climate data is available yet.,Kliimaandmed pole veel saadaval.,
cr_climate_fans,,Fans,Fännid,
cr_climate_air_purifiers,,Air purifiers,Õhupuhastid,
cr_climate_humidifiers,,Humidifiers,Õhuniisutajad,
cr_temperature_sensors,,Temperature sensors,Temperatuuriandurid,
cr_devices_active,,Devices active,Seadmed on aktiivsed,
cr_active_of_total,,%1$d of %2$d active,%1$d/%2$d aktiivne,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Aktiivne otsing puudub · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Ahenda otsing,
cr_expand_search,,Expand search,Laienda otsingut,
cr_custom_order,,Custom order,Kohandatud tellimus,
cr_name_a_z,,Name A–Z,Nimi A–Z,
cr_name_z_a,,Name Z–A,Nimi Z–A,
cr_climate_device,,Climate device,Kliimaseade,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Nimi, ikoon, kaardi stiil ja laius",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Vajab F1 anduri integreerimist, mida teie seadmest Home Assistant ei leitud",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Vajab paki integreerimist ja teie Home Assistant ei leitud ühtegi,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Vajab jäätmekogumise integreerimist ja teie seadmest Home Assistant ei leitud ühtegi,don't translate Home Assistant
cr_people_here_title,,Who is here,Kes siin on,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Selles ruumis ei jälgita praegu kedagi.,
cr_people_here_unknown_room,,Room unknown,Tuba teadmata,
cr_button_exclude_counters,,Leave out of counters,Jäta lettidest välja,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Hoidke nuppu alles, kuid lõpetage selle arvestamine selle ruumi tulede ja seadmete kogusummasse",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · keskmine %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Välistemperatuur,
cr_outside_humidity,,Outside humidity,Väline niiskus,
cr_outside_pressure,,Outside pressure,Väline surve,
cr_outside_air_pressure,,Outside air pressure,Välisõhu rõhk,
cr_no_sensors_found_for,,No %1$s sensors found.,%1$s andureid ei leitud.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Kliimakontroll,
cr_thermostat_dial,,Thermostat dial,Termostaadi ketas,
cr_width_third,,Third,Kolmandaks,
cr_width_half,,Half,Pool,
cr_width_full,,Full,Täis,
cr_select_item,,Select %1$s,Valige %1$s,app fills in %1$s — keep them
