key,item,english,translation,notes
security_group_presence_subtitle,,Occupancy sensors,أجهزة استشعار الإشغال,
security_group_fire,,Fire and temperature,النار ودرجة الحرارة,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms",أجهزة إنذار للحريق والحرارة والبرد والسلامة,
security_group_smoke,,Smoke,دخان,
security_group_smoke_subtitle,,Smoke detectors,أجهزة كشف الدخان,
security_group_gas,,Gas,الغاز,
security_group_gas_subtitle,,Combustible gas sensors,أجهزة استشعار الغاز القابلة للاحتراق,
security_group_co2,,CO / CO₂,ثاني أكسيد الكربون / ثاني أكسيد الكربون,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,أجهزة استشعار أول أكسيد الكربون وثاني أكسيد الكربون,
security_group_moisture,,Leaks,التسريبات,
security_group_moisture_subtitle,,Moisture and water leaks,الرطوبة وتسرب المياه,
security_group_sound,,Sound,صوت,
security_group_sound_subtitle,,Sound and glass-break sensors,حساسات الصوت وكسر الزجاج,
security_group_light,,Light detection,كشف الضوء,
security_group_light_subtitle,,Light and beam sensors,أجهزة استشعار الضوء والشعاع,
security_group_alarms,,Alarm systems,أنظمة الإنذار,
security_group_alarms_subtitle,,Alarm control panels,لوحات التحكم بالإنذار,
security_group_cameras,,Cameras,الكاميرات,
security_group_cameras_subtitle,,Camera feeds,يغذي الكاميرا,
security_no_search_active,,No search active · %1$s,لا يوجد بحث نشط · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,تنبيه أمني,
security_status_alarm_pending,,Alarm pending,إنذار معلق,
security_status_changing_alarm,,Changing alarm mode,تغيير وضع التنبيه,
security_status_needs_attention,,Needs attention,يحتاج إلى اهتمام,
security_status_motion,,Motion detected,تم الكشف عن الحركة,
security_status_sensor_activity,,Sensor activity,نشاط الاستشعار,
security_status_alarm_unavailable,,Alarm unavailable,التنبيه غير متاح,
security_status_devices_unavailable,,Devices unavailable,الأجهزة غير متوفرة,
security_status_cameras_offline,,Cameras offline,الكاميرات حاليا,
security_status_all_secure,,All secure,كل شيء آمن,
security_status_alarm_disarmed,,Alarm disarmed,تم تعطيل الإنذار,
security_status_all_clear,,All clear,كل شيء واضح,
security_status_no_data,,No security data,لا توجد بيانات أمنية,
security_metric_openings,,Openings,الفتحات,
security_metric_locked,,Locked,مغلق,
security_metric_cameras_online,,Cameras online,كاميرات على الانترنت,
security_card_title,,Security card,بطاقة الأمان,
security_card_subtitle,,"Name, layout, and card appearance",الاسم والتخطيط ومظهر البطاقة,
security_stat_total,,Total,المجموع,
security_stat_active,,Active,نشيط,
security_stat_clear,,Clear,واضح,
security_cover_open,,Open,يفتح,
security_cover_stop,,Stop,قف,
security_cover_close,,Close,يغلق,
security_restore,,Restore,يعيد,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,هذه وجهة نظر أمنية فارغة. اسحب لأسفل على رأس الصفحة وافتح إعدادات الأمان لإضافة الكيانات يدويًا.,
connection_stopping_for_restart,,Stopping for restart…,جارٍ الإيقاف لإعادة التشغيل…,
connection_starting,,Home Assistant is starting…,Home Assistant يبدأ...,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,جارٍ استعادة لوحة المعلومات...,
connection_restarting,,Home Assistant is restarting…,جارٍ إعادة تشغيل Home Assistant...,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,إنشاء الغرف والأدوات تلقائيًا...,
connection_reconnecting,,Reconnecting to Home Assistant…,جارٍ إعادة الاتصال بـ Home Assistant...,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,غير متاح · جارٍ إعادة المحاولة...,
connection_paused,,Connection paused,تم إيقاف الاتصال مؤقتًا,
connection_connected,,Connected,متصل,
connection_server_not_found,,Server address could not be found,لا يمكن العثور على عنوان الخادم,
connection_timed_out,,Connection timed out,انتهت مهلة الاتصال,
connection_no_route,,No network route to Home Assistant,لا يوجد طريق شبكة إلى Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,تعذر الاتصال بـ Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,فشل الاتصال الآمن,
connection_session_expired_refreshing,,Session expired · Refreshing login…,انتهت الجلسة · جارٍ تحديث تسجيل الدخول...,
connection_interrupted,,Connection was interrupted,انقطع الاتصال,
connection_error_title,,Connection error,خطأ في الاتصال,
connection_all_systems_normal,,All systems normal,جميع الأنظمة طبيعية,
action_undo,,Undo,تراجع,
action_redo,,Redo,إعادة,
connection_route_local,,Local,محلي,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,خارجي,
settings_connection_via,,Connected via %1$s,متصل عبر %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,مجهول,
settings_connection_connecting,,Connecting…,جارٍ الاتصال…,
settings_this_home,,this home,هذا المنزل,
settings_local_network_allowed,,Allowed,مسموح,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,غير مسموح به — لا يمكن الوصول إلى Home Assistant مباشرةً عبر شبكة Wi-Fi لديك,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,واي فاي الحالي,
settings_wifi_unavailable,,Not connected or location permission is missing,غير متصل أو إذن الموقع مفقود,
settings_just_now,,just now,الآن,
settings_primary_app_language,,Primary application language,لغة التطبيق الأساسية,
settings_android_build_configuration,,Android resources and build configuration,موارد Android وبناء التكوين,
page_settings_default_title,,Page settings,إعدادات الصفحة,
page_settings_choose_area,,Choose an area to configure,اختر منطقة لتكوينها,
page_settings_focused_options,,Focused options for this page area,الخيارات المركزة لمنطقة الصفحة هذه,
page_settings_header_description,,Wallpaper and custom header color,ورق الحائط ولون الرأس المخصص,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon",الاسم والعنوان الفرعي وأيقونة التنقل,
page_settings_badge_bar,,Badge bar,شريط الشارة,
page_settings_badge_description,,"Visibility, alignment, and display options",خيارات الرؤية والمحاذاة والعرض,
page_settings_persons,,Persons,الأشخاص,
page_settings_persons_description,,Visibility and ordering,الرؤية والنظام,
page_settings_configure,,Configure,تكوين,
room_config_title,,Room configuration,تكوين الغرفة,
header_pill_left,,Left header pill,حبة الرأس الأيسر,
header_pill_right,,Right header pill,حبة الرأس الأيمن,
alignment_split,,Split,ينقسم,
alignment_center,,Center,مركز,
weather_cloudy,,Cloudy,غائم,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# تخفيض السعر\nافتح إعدادات هذه الأداة في **وضع التحرير** لكتابة المحتوى الخاص بك.,\n = line break
home_settings_title,,Home settings,إعدادات المنزل,
custom_page_settings_title,,%1$s settings,%1$s الإعدادات,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,هذه هي الصفحة الرئيسية. أضف عناصر واجهة المستخدم عن طريق التمرير لأسفل على رأس الصفحة وتمكين وضع التحرير.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,هذه الصفحة فارغة. أضف عناصر واجهة المستخدم عن طريق التمرير لأسفل على رأس الصفحة وتمكين وضع التحرير.,
select_camera_title,,Select camera,حدد الكاميرا,
select_entity_title,,Select entity,حدد الكيان,
custom_camera_default_name,,Custom camera,كاميرا مخصصة,
rooms_settings_title,,Rooms settings,إعدادات الغرف,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,منظر الغرف فارغ. اسحب لأسفل على رأس الصفحة وقم بتمكين وضع التحرير لإضافة طوابق وغرف.,
floor_expand,,Expand floor,قم بتوسيع الأرضية,
floor_collapse,,Collapse floor,انهيار الكلمة,
floor_settings_title,,Floor,أرضية,
floor_settings_subtitle,,"Identity, layout, and card style",الهوية والتخطيط ونمط البطاقة,
universal_effects,,Effects,التأثيرات,
universal_open_door,,Open door,افتح الباب,
universal_vacuum_dock,,Dock,قفص الاتهام,
universal_start,,Start,يبدأ,
universal_pause,,Pause,يوقف,
universal_stop,,Stop,قف,
universal_locate,,Locate,تحديد موقع,
universal_room_number,,Room %1$d,غرفة %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,تجاوز اسم العرض الاختياري,
core_media_paused_track,,Paused: %1$s,متوقف مؤقتًا: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d بالمائة,app fills in %1$d — keep them
core_current_humidity,,Current humidity,الرطوبة الحالية,
core_tank_water_level,,Tank / water level,مستوى الخزان/المياه,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,رمز الخطأ,
core_bucket_full,,Bucket full,دلو ممتلئ,
core_clean_filter,,Clean filter,مرشح نظيف,
core_ionizer,,Ionizer,المؤين,
core_pump,,Pump,مضخة,
core_beep_on_command,,Beep on command,صافرة عند القيادة,
core_dawn,,Dawn,فَجر,
core_solar_noon,,Solar noon,الظهيرة الشمسية,
core_dusk,,Dusk,الغسق,
core_icon_category_common,,Common,شائع,
core_icon_category_home,,Home,بيت,
core_icon_category_weather,,Weather,طقس,
core_icon_category_lock,,Lock,قفل,
core_icon_category_people,,People,الناس,
core_icon_category_auto,,Automotive,السيارات,
core_icon_category_music,,Music,موسيقى,
core_icon_category_battery,,Battery,بطارية,
core_icon_category_nature,,Nature,طبيعة,
core_icon_category_places,,Places,الأماكن,
core_icon_category_food,,Food,طعام,
core_icon_category_navigation,,Navigation,ملاحة,
core_icon_category_devices,,Devices,الأجهزة,
core_icon_category_map,,Map,رسم خريطة,
core_icon_category_media,,Media,وسائط,
core_icon_category_communication,,Communication,تواصل,
core_icon_category_health,,Health,صحة,
core_icon_category_vehicles,,Vehicles,المركبات,
core_icon_category_buildings,,Buildings,المباني,
core_icon_category_electrical,,Electrical,كهربائي,
core_icon_category_sport,,Sport,رياضة,
core_icon_category_objects,,Objects,أشياء,
core_icon_category_commerce,,Commerce,تجارة,
core_icon_category_games,,Games,ألعاب,
core_icon_category_finance,,Finance,تمويل,
background_notification_channel_general,,General,عام,
background_location_channel_name,,Location sharing,مشاركة الموقع,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,يحافظ على تحديث موقع جهازك في Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant مشاركة الموقع,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,مشاركة موقعك مع Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,اتصال الإخطار,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,يحافظ على اتصال الخلفية بـ Home Assistant للحصول على إشعارات فورية,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,متصل بـ Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,في انتظار الإخطارات,
background_push_hide_action,,Hide this notification,إخفاء هذا الإخطار,
button_style_centered,,Centered,توسيط,
button_elements,,Elements,عناصر,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,ما يظهر على هذا الزر. إخفاء الاسم والحالة للأيقونة من تلقاء نفسها.,
stack_elements_title,,Elements on every button in this stack,العناصر الموجودة في كل زر في هذه المكدس,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",تنطبق هذه على المكدس بأكمله، وليس على زر واحد. يؤدي إيقاف تشغيل شيء ما هنا إلى إخفاءه على كل زر في المكدس؛ تركه قيد التشغيل يتيح لكل زر أن يقرر بنفسه في إعداداته الخاصة.,
button_element_icon,,Icon,رمز,
button_element_name,,Name,اسم,
button_element_state,,State,ولاية,
stack_show_title,,Show name,إظهار الاسم,
stack_show_title_description,,Turn off for a stack with no heading at all.,قم بإيقاف تشغيله للحصول على مكدس بدون عنوان على الإطلاق.,
stack_show_icon,,Show icon,إظهار الأيقونة,
stack_show_icon_description,,The icon beside the heading.,الأيقونة بجانب العنوان.,
stack_center_title,,Center the heading,توسيط العنوان,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,يضع الأيقونة والاسم في المنتصف بدلاً من الحافة اليسرى.,
cr_state_on,,On,على,
cr_state_off,,Off,عن,
cr_open,,Open,يفتح,
cr_close,,Close,يغلق,
cr_stop,,Stop,قف,
cr_closed,,Closed,مغلق,
cr_opening,,Opening,افتتاح,
cr_closing,,Closing,إغلاق,
cr_locked,,Locked,مغلق,
cr_unlocked,,Unlocked,مفتوح,
cr_unavailable,,Unavailable,غير متاح,
cr_unknown,,Unknown,مجهول,
cr_idle,,Idle,عاطل,
cr_home,,Home,بيت,
cr_away,,Away,بعيد,
cr_cleaning,,Cleaning,تنظيف,
cr_returning,,Returning,العودة,
cr_paused,,Paused,متوقف مؤقتًا,
cr_error,,Error,خطأ,
cr_playing,,Playing,اللعب,
cr_buffering,,Buffering,التخزين المؤقت,
cr_standby,,Standby,تعليق,
cr_humidifying,,Humidifying,الترطيب,
cr_drying,,Drying,تجفيف,
cr_detected,,Detected,مُكتَشَف,
cr_clear,,Clear,واضح,
cr_problem,,Problem,مشكلة,
cr_ok,,OK,نعم,
cr_low,,Low,قليل,
cr_normal,,Normal,طبيعي,
cr_connected,,Connected,متصل,
cr_disconnected,,Disconnected,غير متصل,
cr_plugged_in,,Plugged in,موصول,
cr_unplugged,,Unplugged,موصول,
cr_wet,,Wet,مبتل,
cr_dry,,Dry,جاف,
cr_none,,None,لا أحد,
cr_any,,Any,أي,
cr_remove,,Remove,يزيل,
cr_restore,,Restore,يعيد,
cr_general,,General,عام,
cr_identity,,Identity,هوية,
cr_appearance,,Appearance,مظهر,
cr_layout,,Layout,تَخطِيط,
cr_behavior,,Behavior,سلوك,
cr_profiles,,Profiles,الملفات الشخصية,
cr_playback,,Playback,التشغيل,
cr_content,,Content,محتوى,
cr_actions,,Actions,الإجراءات,
cr_protection,,Protection,حماية,
cr_power,,Power,قوة,
cr_brightness,,Brightness,سطوع,
cr_temperature,,Temperature,درجة حرارة,
cr_color,,Color,لون,
cr_min,,Min,دقيقة,
cr_avg,,Avg,متوسط,
cr_max,,Max,الأعلى,
cr_now,,Now,الآن,
cr_lowest,,Lowest,أدنى,
cr_average,,Average,متوسط,
cr_highest,,Highest,الأعلى,
cr_live,,Live,يعيش,
cr_once,,Once,مرة واحدة,
cr_daily,,Daily,يوميًا,
cr_weekly,,Weekly,أسبوعي,
cr_monthly,,Monthly,شهريا,
cr_yearly,,Yearly,سنوي,
cr_action_tap,,Tap,مقبض,
cr_action_double_tap,,Double tap,انقر نقرًا مزدوجًا,
cr_action_hold,,Hold,يمسك,
cr_mode,,Mode,وضع,
cr_mode_auto,,Auto,آلي,
cr_mode_heat,,Heat,حرارة,
cr_mode_cool,,Cool,رائع,
cr_mode_heat_cool,,Heat/cool,الحرارة/البرودة,
cr_mode_dry,,Dry,جاف,
cr_mode_fan_only,,Fan only,مروحة فقط,
cr_mode_low,,Low,قليل,
cr_mode_medium,,Medium,واسطة,
cr_mode_high,,High,عالي,
cr_mode_quiet,,Quiet,هادئ,
cr_mode_boost,,Boost,يعزز,
cr_mode_eco,,Eco,سابقة بمعنى البِيْئَة,
cr_mode_sleep,,Sleep,ينام,
cr_mode_manual,,Manual,يدوي,
cr_mode_vertical,,Vertical,رَأسِيّ,
cr_mode_horizontal,,Horizontal,أفقي,
cr_mode_both,,Both,كلاهما,
cr_mode_up,,Up,أعلى,
cr_mode_down,,Down,تحت,
cr_mode_center,,Center,مركز,
cr_mode_left,,Left,غادر,
cr_mode_right,,Right,يمين,
cr_climate_fan,,Fan,معجب,
cr_climate_vertical_airflow,,Vertical airflow,تدفق الهواء العمودي,
cr_climate_horizontal_airflow,,Horizontal airflow,تدفق الهواء الأفقي,
cr_climate_preset,,Preset,محددة مسبقا,
cr_fan_speed,,Fan speed,سرعة المروحة,
cr_speed,,Speed,سرعة,
cr_lower_target,,Lower target,الهدف السفلي,
cr_raise_target,,Raise target,رفع الهدف,
cr_climate_temperature,,Temperature,درجة حرارة,
cr_climate_all_temperature_sensors,,All temperature sensors,جميع أجهزة استشعار درجة الحرارة,
cr_climate_outside,,Outside,الخارج,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure",درجة الحرارة والرطوبة والضغط في الهواء الطلق,
cr_climate_humidity,,Humidity,رطوبة,
cr_climate_all_humidity_sensors,,All humidity sensors,جميع أجهزة استشعار الرطوبة,
cr_climate_air_pressure,,Air pressure,ضغط الهواء,
cr_climate_all_pressure_sensors,,All air-pressure sensors,جميع حساسات ضغط الهواء,
cr_climate_co2,,CO₂,ثاني أكسيد الكربون,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,أجهزة استشعار ثاني أكسيد الكربون,
cr_climate_air_quality,,Air quality,جودة الهواء,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases",الجسيمات، AQI، المركبات العضوية المتطايرة، والغازات,
cr_climate_entities,,Climate entities,الكيانات المناخية,
cr_climate_settings,,Climate settings,إعدادات المناخ,
cr_empty_climate_view,,No climate data is available yet.,لا توجد بيانات مناخية متاحة حتى الآن.,
cr_climate_fans,,Fans,المشجعين,
cr_climate_air_purifiers,,Air purifiers,أجهزة تنقية الهواء,
cr_climate_humidifiers,,Humidifiers,مرطبات,
cr_temperature_sensors,,Temperature sensors,أجهزة استشعار درجة الحرارة,
cr_devices_active,,Devices active,الأجهزة نشطة,
cr_active_of_total,,%1$d of %2$d active,%1$d من %2$d نشط,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,لا يوجد بحث نشط · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,طي البحث,
cr_expand_search,,Expand search,قم بتوسيع البحث,
cr_custom_order,,Custom order,ترتيب مخصص,
cr_name_a_z,,Name A–Z,الاسم من الألف إلى الياء,
cr_name_z_a,,Name Z–A,الاسم Z-A,
cr_climate_device,,Climate device,جهاز المناخ,
cr_climate_device_subtitle,,"Name, icon, card style, and width",الاسم والرمز ونمط البطاقة والعرض,
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",يحتاج إلى تكامل مستشعر F1، والذي لم يتم العثور عليه في Home Assistant,don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",يحتاج إلى تكامل الطرود، ولم يتم العثور على أي منها على Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",يحتاج إلى تكامل جمع النفايات، ولم يتم العثور على أي شيء على Home Assistant الخاص بك,don't translate Home Assistant
cr_people_here_title,,Who is here,من هو هنا,
cr_people_here_empty,,Nobody is being tracked in this room right now.,لا يتم تعقب أحد في هذه الغرفة الآن.,
cr_people_here_unknown_room,,Room unknown,الغرفة غير معروفة,
cr_button_exclude_counters,,Leave out of counters,ترك خارج العدادات,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",احتفظ بالزر، لكن أوقفه عن العد ضمن إجماليات الأضواء والأجهزة في هذه الغرفة,
