key,item,english,translation,notes
page_settings_badge_description,,"Visibility, alignment, and display options","표시 여부, 정렬, 표시 옵션",
page_settings_persons,,Persons,구성원,
page_settings_persons_description,,Visibility and ordering,표시 여부 및 순서,
page_settings_configure,,Configure,구성,
room_config_title,,Room configuration,방 구성,
header_pill_left,,Left header pill,왼쪽 헤더 필,
header_pill_right,,Right header pill,오른쪽 헤더 필,
alignment_split,,Split,분할,
alignment_center,,Center,가운데,
weather_cloudy,,Cloudy,흐림,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\n**편집 모드**에서 이 위젯의 설정을 열어 원하는 내용을 작성하세요.,\n = line break
home_settings_title,,Home settings,홈 설정,
custom_page_settings_title,,%1$s settings,%1$s 설정,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,홈 페이지입니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 위젯을 추가하세요.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,이 페이지는 비어 있습니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 위젯을 추가하세요.,
select_camera_title,,Select camera,카메라 선택,
select_entity_title,,Select entity,엔티티 선택,
custom_camera_default_name,,Custom camera,사용자 지정 카메라,
rooms_settings_title,,Rooms settings,방 설정,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,방 화면이 비어 있습니다. 헤더를 아래로 스와이프하고 편집 모드를 켜서 층과 방을 추가하세요.,
floor_expand,,Expand floor,층 펼치기,
floor_collapse,,Collapse floor,층 접기,
floor_settings_title,,Floor,층,
floor_settings_subtitle,,"Identity, layout, and card style","이름, 레이아웃, 카드 스타일",
universal_effects,,Effects,효과,
universal_open_door,,Open door,문 열기,
universal_vacuum_dock,,Dock,도킹,
universal_start,,Start,시작,
universal_pause,,Pause,일시 중지,
universal_stop,,Stop,정지,
universal_locate,,Locate,위치 찾기,
universal_room_number,,Room %1$d,방 %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,표시 이름 재정의 (선택),
core_media_paused_track,,Paused: %1$s,일시 정지됨: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d퍼센트,app fills in %1$d — keep them
core_current_humidity,,Current humidity,현재 습도,
core_tank_water_level,,Tank / water level,탱크 / 수위,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,오류 코드,
core_bucket_full,,Bucket full,먼지통 가득 참,
core_clean_filter,,Clean filter,필터 청소,
core_ionizer,,Ionizer,이온화기,
core_pump,,Pump,펌프,
core_beep_on_command,,Beep on command,명령 시 알림음,
core_dawn,,Dawn,여명,
core_solar_noon,,Solar noon,태양 정오,
core_dusk,,Dusk,황혼,
core_icon_category_common,,Common,공통,
core_icon_category_home,,Home,홈,
core_icon_category_weather,,Weather,날씨,
core_icon_category_lock,,Lock,잠금,
core_icon_category_people,,People,사람,
core_icon_category_auto,,Automotive,자동차,
core_icon_category_music,,Music,음악,
core_icon_category_battery,,Battery,배터리,
core_icon_category_nature,,Nature,자연,
core_icon_category_places,,Places,장소,
core_icon_category_food,,Food,음식,
core_icon_category_navigation,,Navigation,내비게이션,
core_icon_category_devices,,Devices,기기,
core_icon_category_map,,Map,지도,
core_icon_category_media,,Media,미디어,
core_icon_category_communication,,Communication,통신,
core_icon_category_health,,Health,건강,
core_icon_category_vehicles,,Vehicles,차량,
core_icon_category_buildings,,Buildings,건물,
core_icon_category_electrical,,Electrical,전기,
core_icon_category_sport,,Sport,스포츠,
core_icon_category_objects,,Objects,사물,
core_icon_category_commerce,,Commerce,상업,
core_icon_category_games,,Games,게임,
core_icon_category_finance,,Finance,금융,
background_notification_channel_general,,General,일반,
background_location_channel_name,,Location sharing,위치 공유,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Home Assistant에서 기기 위치를 최신 상태로 유지합니다,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant 위치 공유,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Home Assistant와 위치를 공유하는 중,don't translate Home Assistant
background_push_channel_name,,Notification connection,알림 연결,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,즉시 알림을 위해 Home Assistant와의 백그라운드 연결을 유지합니다,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Home Assistant에 연결됨,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,알림 대기 중,
background_push_hide_action,,Hide this notification,이 알림 숨기기,
button_style_centered,,Centered,가운데 맞춤,
button_elements,,Elements,강요,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,이 버튼에 표시되는 내용입니다. 아이콘 자체의 이름과 상태를 숨깁니다.,
stack_elements_title,,Elements on every button in this stack,이 스택의 모든 버튼에 있는 요소,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",이는 하나의 버튼이 아닌 전체 스택에 적용됩니다. 여기에서 무언가를 끄면 스택의 모든 버튼에서 해당 항목이 숨겨집니다. 켜두면 각 버튼이 자체 설정에 따라 스스로 결정할 수 있습니다.,
button_element_icon,,Icon,아이콘,
button_element_name,,Name,이름,
button_element_state,,State,상태,
stack_show_title,,Show name,이름 표시,
stack_show_title_description,,Turn off for a stack with no heading at all.,방향이 전혀 없는 스택의 경우에는 끄십시오.,
stack_show_icon,,Show icon,아이콘 표시,
stack_show_icon_description,,The icon beside the heading.,제목 옆에 있는 아이콘입니다.,
stack_center_title,,Center the heading,제목을 중앙에 배치,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,아이콘과 이름을 왼쪽 가장자리가 아닌 중앙에 배치합니다.,
cr_state_on,,On,켜짐,
cr_state_off,,Off,꺼짐,
cr_open,,Open,열기,
cr_close,,Close,닫기,
cr_stop,,Stop,정지,
cr_closed,,Closed,닫힘,
cr_opening,,Opening,여는 중,
cr_closing,,Closing,닫는 중,
cr_locked,,Locked,잠김,
cr_unlocked,,Unlocked,잠금 해제됨,
cr_unavailable,,Unavailable,사용할 수 없음,
cr_unknown,,Unknown,알 수 없음,
cr_idle,,Idle,대기 중,
cr_home,,Home,홈,
cr_away,,Away,외출,
cr_cleaning,,Cleaning,청소 중,
cr_returning,,Returning,복귀 중,
cr_paused,,Paused,일시 중지됨,
cr_error,,Error,오류,
cr_playing,,Playing,재생 중,
cr_buffering,,Buffering,버퍼링 중,
cr_standby,,Standby,대기,
cr_humidifying,,Humidifying,가습 중,
cr_drying,,Drying,건조 중,
cr_detected,,Detected,감지됨,
cr_clear,,Clear,정상,
cr_problem,,Problem,문제 있음,
cr_ok,,OK,확인,
cr_low,,Low,낮음,
cr_normal,,Normal,보통,
cr_connected,,Connected,연결됨,
cr_disconnected,,Disconnected,연결 끊김,
cr_plugged_in,,Plugged in,충전 중,
cr_unplugged,,Unplugged,플러그 뽑힘,
cr_wet,,Wet,습함,
cr_dry,,Dry,건조,
cr_none,,None,없음,
cr_any,,Any,모두,
cr_remove,,Remove,제거,
cr_restore,,Restore,복원,
cr_general,,General,일반,
cr_identity,,Identity,식별,
cr_appearance,,Appearance,모양,
cr_layout,,Layout,레이아웃,
cr_behavior,,Behavior,동작,
cr_profiles,,Profiles,프로필,
cr_playback,,Playback,재생,
cr_content,,Content,콘텐츠,
cr_actions,,Actions,작업,
cr_protection,,Protection,보호,
cr_power,,Power,전원,
cr_brightness,,Brightness,밝기,
cr_temperature,,Temperature,온도,
cr_color,,Color,색상,
cr_min,,Min,최소,
cr_avg,,Avg,평균,
cr_max,,Max,최대,
cr_now,,Now,지금,
cr_lowest,,Lowest,최저,
cr_average,,Average,평균,
cr_highest,,Highest,최고,
cr_live,,Live,실시간,
cr_once,,Once,한 번,
cr_daily,,Daily,매일,
cr_weekly,,Weekly,매주,
cr_monthly,,Monthly,매월,
cr_yearly,,Yearly,매년,
cr_action_tap,,Tap,탭,
cr_action_double_tap,,Double tap,두 번 탭,
cr_action_hold,,Hold,길게 누르기,
cr_mode,,Mode,모드,
cr_mode_auto,,Auto,자동,
cr_mode_heat,,Heat,난방,
cr_mode_cool,,Cool,냉방,
cr_mode_heat_cool,,Heat/cool,냉난방,
cr_mode_dry,,Dry,건조,
cr_mode_fan_only,,Fan only,송풍 전용,
cr_mode_low,,Low,낮음,
cr_mode_medium,,Medium,중간,
cr_mode_high,,High,높음,
cr_mode_quiet,,Quiet,저소음,
cr_mode_boost,,Boost,부스트,
cr_mode_eco,,Eco,절전,
cr_mode_sleep,,Sleep,수면,
cr_mode_manual,,Manual,수동,
cr_mode_vertical,,Vertical,세로,
cr_mode_horizontal,,Horizontal,가로,
cr_mode_both,,Both,둘 다,
cr_mode_up,,Up,위,
cr_mode_down,,Down,아래,
cr_mode_center,,Center,가운데,
cr_mode_left,,Left,왼쪽,
cr_mode_right,,Right,오른쪽,
cr_climate_fan,,Fan,선풍기,
cr_climate_vertical_airflow,,Vertical airflow,세로 풍향,
cr_climate_horizontal_airflow,,Horizontal airflow,가로 풍향,
cr_climate_preset,,Preset,프리셋,
cr_fan_speed,,Fan speed,팬 속도,
cr_speed,,Speed,속도,
cr_lower_target,,Lower target,목표 낮추기,
cr_raise_target,,Raise target,목표 높이기,
cr_climate_temperature,,Temperature,온도,
cr_climate_all_temperature_sensors,,All temperature sensors,모든 온도 센서,
cr_climate_outside,,Outside,실외,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","실외 온도, 습도, 기압",
cr_climate_humidity,,Humidity,습도,
cr_climate_all_humidity_sensors,,All humidity sensors,모든 습도 센서,
cr_climate_air_pressure,,Air pressure,기압,
cr_climate_all_pressure_sensors,,All air-pressure sensors,모든 기압 센서,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,이산화탄소 센서,
cr_climate_air_quality,,Air quality,공기질,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","미세먼지, AQI, VOC, 가스",
cr_climate_entities,,Climate entities,냉난방 엔티티,
cr_climate_settings,,Climate settings,냉난방 설정,
cr_empty_climate_view,,No climate data is available yet.,아직 사용할 수 있는 냉난방 데이터가 없습니다.,
cr_climate_fans,,Fans,선풍기,
cr_climate_air_purifiers,,Air purifiers,공기청정기,
cr_climate_humidifiers,,Humidifiers,가습기,
cr_temperature_sensors,,Temperature sensors,온도 센서,
cr_devices_active,,Devices active,활성 기기,
cr_active_of_total,,%1$d of %2$d active,%2$d개 중 %1$d개 활성,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,활성 검색 없음 · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,검색 접기,
cr_expand_search,,Expand search,검색 펼치기,
cr_custom_order,,Custom order,사용자 지정 순서,
cr_name_a_z,,Name A–Z,이름 오름차순,
cr_name_z_a,,Name Z–A,이름 내림차순,
cr_climate_device,,Climate device,냉난방 기기,
cr_climate_device_subtitle,,"Name, icon, card style, and width","이름, 아이콘, 카드 스타일, 너비",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",Home Assistant에서 찾을 수 없는 F1 센서 통합이 필요합니다.,don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",소포 통합이 필요하지만 Home Assistant에서 아무 것도 발견되지 않았습니다.,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",폐기물 수거 통합이 필요하지만 Home Assistant에서 아무 것도 발견되지 않았습니다.,don't translate Home Assistant
cr_people_here_title,,Who is here,여기 누구야?,
cr_people_here_empty,,Nobody is being tracked in this room right now.,지금 이 방에서는 아무도 추적되지 않습니다.,
cr_people_here_unknown_room,,Room unknown,알 수 없는 방,
cr_button_exclude_counters,,Leave out of counters,카운터에서 나가기,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",버튼은 유지하되 이 방의 조명 및 장치 총계에 포함되지 않도록 하세요.,
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · 평균 %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,실외 온도,
cr_outside_humidity,,Outside humidity,실외 습도,
cr_outside_pressure,,Outside pressure,실외 기압,
cr_outside_air_pressure,,Outside air pressure,실외 기압,
cr_no_sensors_found_for,,No %1$s sensors found.,%1$s 센서를 찾을 수 없습니다.,app fills in %1$s — keep them
cr_climate_control,,Climate control,냉난방 제어,
cr_thermostat_dial,,Thermostat dial,온도 조절 다이얼,
cr_width_third,,Third,1/3,
cr_width_half,,Half,절반,
cr_width_full,,Full,전체,
cr_select_item,,Select %1$s,%1$s 선택,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","실외 온도, 습도, 기압 설정",
cr_auto_discovered_device_class,,Discovered automatically by device class,기기 클래스별로 자동 검색됨,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,자동으로 검색된 냉난방 기기,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,공기청정기로 사용할 팬 엔티티 선택,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,자동으로 검색된 가습기 기기,
cr_removed_entities,,Removed entities,제거된 엔티티,
cr_entities_removed_edit_mode,,Entities removed in edit mode,편집 모드에서 제거된 엔티티,
cr_card_indoor_climate_overview,,Indoor climate overview,실내 기후 개요,
cr_card_sensor_device_tiles,,Sensor and device tiles,센서 및 기기 타일,
cr_card_thermostats_ac,,Thermostats and AC,온도 조절기 및 에어컨,
cr_card_temperature_summary,,Temperature summary,온도 요약,
cr_card_humidity_summary,,Humidity summary,습도 요약,
cr_card_air_pressure_summary,,Air-pressure summary,기압 요약,
cr_card_co2_summary,,CO₂ summary,CO₂ 요약,
cr_card_air_quality_summary,,Air-quality summary,공기질 요약,
cr_category_overview,,Overview,개요,
cr_category_devices,,Devices,기기,
cr_category_sensors,,Sensors,센서,
cr_no_climate_sensors_devices,,No climate sensors or devices found.,냉난방 센서 또는 기기를 찾을 수 없습니다.,
