key,item,english,translation,notes
settings_subtitle_notifications,,"Push delivery, history, and service behavior",プッシュ配信、履歴、サービスの動作,
settings_subtitle_backup_restore,,Protect or move your dashboard configuration,ダッシュボード構成を保護または移行,
settings_subtitle_family_sharing,,"Parental controls, dashboard sharing, and recipient permissions",ペアレンタルコントロール、ダッシュボード共有、受信者権限,
settings_subtitle_about,,"The project, technology, and people behind HKI 7",HKI 7の背景にあるプロジェクト、技術、そして人々,don't translate HKI 7
settings_subtitle_license,,Open-source community core and optional premium materials,オープンソースのコア機能とオプションのプレミアム素材,
settings_subtitle_support,,Ways to help HKI 7 grow without buying Premium,Premiumを購入せずにHKI 7の成長を支援する方法,don't translate HKI 7
notification_channel_general,,General,一般,
location_channel_name,,Location sharing,位置情報の共有,
location_notification_title,,Home Assistant location,Home Assistantの位置情報,don't translate Home Assistant
location_notification_text,,Sharing your location with Home Assistant,Home Assistantと位置情報を共有しています,don't translate Home Assistant
push_connection_channel_name,,Notification connection,通知接続,
push_connection_notification_title,,Connected to Home Assistant,Home Assistantに接続済み,don't translate Home Assistant
push_connection_notification_text,,Listening for notifications,通知を待機中,
parcel_title,,Parcels,荷物,
parcel_generic_carrier,,Carrier,配送業者,
parcel_incoming,,Incoming,到着予定,
parcel_delivered,,Delivered,配達完了,
parcel_outgoing,,Outgoing,発送,
parcel_letters,,Letters,手紙,
parcel_mail,,Mail,郵便物,
parcel_summary,,%1$d incoming · %2$d outgoing,到着 %1$d件・発送 %2$d件,app fills in %1$d %2$d — keep them
parcel_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,到着 %1$d件・発送 %2$d件・手紙 %3$d件,app fills in %1$d %2$d %3$d — keep them
parcel_carrier_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,到着 %1$d件・発送 %2$d件・手紙 %3$d件,app fills in %1$d %2$d %3$d — keep them
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,到着 %1$d件・発送 %2$d件・%3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,追跡履歴,
parcel_tracking_history_subtitle,,Parcel journey and status updates,荷物の配送経路とステータス更新,
parcel_choose_carrier_account,,Choose a carrier account,配送業者アカウントを選択,
parcel_empty_tab,,No %1$s parcels.,%1$s の荷物はありません。,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,到着予定の荷物はありません。,
parcel_no_delivered,,No delivered parcels.,配達済みの荷物はありません。,
parcel_no_outgoing,,No outgoing parcels.,発送予定の荷物はありません。,
parcel_stage_registered,,Registered,登録済み,
parcel_stage_sorting,,Sorting,仕分け中,
parcel_stage_on_the_way,,On the way,配送中,
parcel_unknown_status,,Unknown status,不明なステータス,
parcel_status_in_transit,,In transit,輸送中,
parcel_status_out_for_delivery,,Out for delivery,配達中,
parcel_status_at_pickup_point,,Ready at pickup point,受取所で保管中,
parcel_status_ready_to_send,,Ready to send,発送準備完了,
parcel_letter_preview,,Letter preview,手紙のプレビュー,
parcel_carriers,,Carriers,配送業者,
parcel_track_new,,Track a new %1$s parcel by number,番号で新しい%1$sの荷物を追跡,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,配送業者を選択,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance",配送業者アカウント、集約、外観,
parcel_settings_accounts,,Accounts,アカウント,
parcel_settings_organization,,Organization,整理,
parcel_settings_appearance,,Appearance,外観,
action_remove,,Remove,削除,
notification_delete,,Delete notification,通知を削除,
notification_mark_all_read,,Mark all as read,すべて既読にする,
notification_mark_all_unread,,Mark all as unread,すべて未読にする,
notification_delete_all,,Delete all,すべて削除,
notification_delete_all_archived,,Delete all archived,アーカイブ済みをすべて削除,
notification_unread,,Unread,未読,
notification_history,,History,履歴,
notification_mark_unread,,Mark as unread,未読にする,
notification_mark_read,,Mark as read,既読にする,
notification_archive,,Archive,アーカイブ,
notification_unarchive,,Unarchive,アーカイブ解除,
notification_delete_action,,Delete,削除,
entity_search_select_items,,Select items,項目を選択,
entity_search_choose_one,,Search and choose one entity,エンティティを検索して1つ選択,
entity_search_choose_multiple,,Search and select one or more entities,エンティティを検索して1つ以上選択,
global_search_title,,Search,検索,
global_search_subtitle,,Find and control any Home Assistant device or entity,Home Assistantのデバイスやエンティティを検索して操作,don't translate Home Assistant
global_search_clear,,Clear search,検索をクリア,
global_search_no_devices,,No matching devices.,一致するデバイスがありません。,
global_search_no_entities,,No matching entities.,一致するエンティティがありません。,
security_title,,Security,セキュリティ,
security_subtitle,,Home status and activity,家の状態とアクティビティ,
security_settings,,Security settings,セキュリティ設定,
security_entities,,Security entities,セキュリティエンティティ,
security_reimport,,Re-import,再インポート,
security_group_doors,,Doors,ドア,
security_group_doors_subtitle,,Door contacts,ドアの開閉センサー,
security_group_windows,,Windows,窓,
security_group_windows_subtitle,,Window contacts,窓の開閉センサー,
security_group_openings,,Openings,開口部,
security_group_openings_subtitle,,Garage doors and other openings,ガレージドアなどの開口部,
security_group_garage_doors,,Garage doors,ガレージドア,
security_group_garage_doors_subtitle,,Garage door covers,ガレージドアのカバー,
security_group_covers,,Covers,カバー,
security_group_covers_subtitle,,"Blinds, shutters, and gates",ブラインド、シャッター、ゲート,
security_group_locks,,Locks,ロック,
security_group_locks_subtitle,,Door and gate locks,ドアとゲートのロック,
security_group_motion,,Motion,動体検知,
security_group_motion_subtitle,,Motion detection,動体検知,
security_group_presence,,Presence,在室検知,
security_group_presence_subtitle,,Occupancy sensors,在室センサー,
security_group_fire,,Fire and temperature,火災・温度,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms",火災、高温、低温、安全警報,
security_group_smoke,,Smoke,煙,
security_group_smoke_subtitle,,Smoke detectors,煙感知器,
security_group_gas,,Gas,ガス,
security_group_gas_subtitle,,Combustible gas sensors,可燃性ガスセンサー,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,一酸化炭素・二酸化炭素センサー,
security_group_moisture,,Leaks,漏水,
security_group_moisture_subtitle,,Moisture and water leaks,湿気・水漏れ,
security_group_sound,,Sound,音,
security_group_sound_subtitle,,Sound and glass-break sensors,音・ガラス破壊センサー,
security_group_light,,Light detection,光検知,
security_group_light_subtitle,,Light and beam sensors,光・ビームセンサー,
security_group_alarms,,Alarm systems,警報システム,
security_group_alarms_subtitle,,Alarm control panels,警報制御パネル,
security_group_cameras,,Cameras,カメラ,
security_group_cameras_subtitle,,Camera feeds,カメラ映像,
security_no_search_active,,No search active · %1$s,検索なし・%1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,セキュリティアラート,
security_status_alarm_pending,,Alarm pending,警報保留中,
security_status_changing_alarm,,Changing alarm mode,警報モードを変更中,
security_status_needs_attention,,Needs attention,要確認,
security_status_motion,,Motion detected,動体を検知しました,
security_status_sensor_activity,,Sensor activity,センサーの動作,
security_status_alarm_unavailable,,Alarm unavailable,警報が利用できません,
security_status_devices_unavailable,,Devices unavailable,デバイスが利用できません,
security_status_cameras_offline,,Cameras offline,カメラがオフラインです,
security_status_all_secure,,All secure,すべて施錠済み,
security_status_alarm_disarmed,,Alarm disarmed,警報解除済み,
security_status_all_clear,,All clear,すべて正常,
security_status_no_data,,No security data,セキュリティデータがありません,
security_metric_openings,,Openings,開口部,
security_metric_locked,,Locked,施錠済み,
security_metric_cameras_online,,Cameras online,オンラインのカメラ,
security_card_title,,Security card,セキュリティカード,
security_card_subtitle,,"Name, layout, and card appearance",名称、レイアウト、カードの外観,
security_stat_total,,Total,合計,
security_stat_active,,Active,作動中,
security_stat_clear,,Clear,正常,
security_cover_open,,Open,開く,
security_cover_stop,,Stop,停止,
security_cover_close,,Close,閉じる,
security_restore,,Restore,復元,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,これは空のセキュリティビューです。ヘッダーを下にスワイプし、セキュリティ設定を開いてエンティティを手動で追加してください。,
connection_stopping_for_restart,,Stopping for restart…,再起動のため停止中…,
connection_starting,,Home Assistant is starting…,Home Assistantを起動中…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,ダッシュボードを復元中…,
connection_restarting,,Home Assistant is restarting…,Home Assistantを再起動中…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,部屋とウィジェットを自動生成中…,
connection_reconnecting,,Reconnecting to Home Assistant…,Home Assistantに再接続中…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,利用不可・再試行中…,
connection_paused,,Connection paused,接続を一時停止中,
connection_connected,,Connected,接続済み,
connection_server_not_found,,Server address could not be found,サーバーアドレスが見つかりませんでした,
connection_timed_out,,Connection timed out,接続がタイムアウトしました,
connection_no_route,,No network route to Home Assistant,Home Assistantへのネットワーク経路がありません,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Home Assistantに接続できませんでした,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,セキュア接続に失敗しました,
connection_session_expired_refreshing,,Session expired · Refreshing login…,セッションが期限切れです・ログインを更新中…,
connection_interrupted,,Connection was interrupted,接続が中断されました,
connection_error_title,,Connection error,接続エラー,
connection_all_systems_normal,,All systems normal,すべてのシステムは正常です,
action_undo,,Undo,元に戻す,
action_redo,,Redo,やり直す,
connection_route_local,,Local,ローカル,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,外部,
settings_connection_via,,Connected via %1$s,%1$s経由で接続,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,不明,
settings_connection_connecting,,Connecting…,接続中…,
settings_this_home,,this home,この家,
settings_local_network_allowed,,Allowed,許可された,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,許可されません — Home Assistant には Wi-Fi で直接アクセスできません,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,現在のWi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,接続されていないか、位置情報の権限がありません,
settings_just_now,,just now,たった今,
settings_primary_app_language,,Primary application language,主要なアプリ言語,
settings_android_build_configuration,,Android resources and build configuration,Androidリソースとビルド構成,
page_settings_default_title,,Page settings,ページ設定,
page_settings_choose_area,,Choose an area to configure,設定するエリアを選択,
page_settings_focused_options,,Focused options for this page area,このページエリアの詳細オプション,
page_settings_header_description,,Wallpaper and custom header color,壁紙とカスタムヘッダー色,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon",名前、サブタイトル、ナビゲーションアイコン,
page_settings_badge_bar,,Badge bar,バッジバー,
page_settings_badge_description,,"Visibility, alignment, and display options",表示、配置、表示オプション,
page_settings_persons,,Persons,人物,
page_settings_persons_description,,Visibility and ordering,表示と並び順,
page_settings_configure,,Configure,設定,
room_config_title,,Room configuration,部屋の設定,
header_pill_left,,Left header pill,左ヘッダーピル,
header_pill_right,,Right header pill,右ヘッダーピル,
alignment_split,,Split,分割,
alignment_center,,Center,中央,
weather_cloudy,,Cloudy,くもり,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nこのウィジェットの設定を**編集モード**で開き、独自のコンテンツを記述してください。,\n = line break
home_settings_title,,Home settings,ホーム設定,
custom_page_settings_title,,%1$s settings,%1$s の設定,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,ここはホーム画面です。ヘッダーを下にスワイプして編集モードを有効にし、ウィジェットを追加してください。,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,このページは空です。ヘッダーを下にスワイプして編集モードを有効にし、ウィジェットを追加してください。,
select_camera_title,,Select camera,カメラを選択,
select_entity_title,,Select entity,エンティティを選択,
custom_camera_default_name,,Custom camera,カスタムカメラ,
rooms_settings_title,,Rooms settings,部屋の設定,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,部屋ビューは空です。ヘッダーを下にスワイプして編集モードを有効にし、フロアと部屋を追加してください。,
floor_expand,,Expand floor,フロアを展開,
floor_collapse,,Collapse floor,フロアを折りたたむ,
floor_settings_title,,Floor,フロア,
floor_settings_subtitle,,"Identity, layout, and card style",名称、レイアウト、カードスタイル,
universal_effects,,Effects,エフェクト,
universal_open_door,,Open door,ドアを開く,
universal_vacuum_dock,,Dock,ドックへ戻る,
universal_start,,Start,開始,
universal_pause,,Pause,一時停止,
universal_stop,,Stop,停止,
universal_locate,,Locate,位置を特定,
universal_room_number,,Room %1$d,部屋 %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,表示名の上書き(任意),
core_media_paused_track,,Paused: %1$s,一時停止中: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d パーセント,app fills in %1$d — keep them
core_current_humidity,,Current humidity,現在の湿度,
core_tank_water_level,,Tank / water level,タンク/水位,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,エラーコード,
core_bucket_full,,Bucket full,タンク満杯,
core_clean_filter,,Clean filter,フィルターを清掃,
core_ionizer,,Ionizer,イオナイザー,
core_pump,,Pump,ポンプ,
core_beep_on_command,,Beep on command,コマンド時にビープ音を鳴らす,
core_dawn,,Dawn,夜明け,
core_solar_noon,,Solar noon,南中時刻,
core_dusk,,Dusk,夕暮れ,
core_icon_category_common,,Common,共通,
core_icon_category_home,,Home,ホーム,
core_icon_category_weather,,Weather,天気,
core_icon_category_lock,,Lock,ロック,
core_icon_category_people,,People,人物,
core_icon_category_auto,,Automotive,自動車,
core_icon_category_music,,Music,音楽,
core_icon_category_battery,,Battery,バッテリー,
core_icon_category_nature,,Nature,自然,
core_icon_category_places,,Places,場所,
core_icon_category_food,,Food,食べ物,
core_icon_category_navigation,,Navigation,ナビゲーション,
core_icon_category_devices,,Devices,デバイス,
core_icon_category_map,,Map,地図,
core_icon_category_media,,Media,メディア,
core_icon_category_communication,,Communication,通信,
core_icon_category_health,,Health,健康,
core_icon_category_vehicles,,Vehicles,乗り物,
core_icon_category_buildings,,Buildings,建物,
core_icon_category_electrical,,Electrical,電気,
core_icon_category_sport,,Sport,スポーツ,
core_icon_category_objects,,Objects,オブジェクト,
core_icon_category_commerce,,Commerce,商業,
core_icon_category_games,,Games,ゲーム,
core_icon_category_finance,,Finance,金融,
background_notification_channel_general,,General,一般,
background_location_channel_name,,Location sharing,位置情報の共有,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Home Assistant内で端末の位置情報を最新の状態に保ちます,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant位置情報共有,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Home Assistantと位置情報を共有しています,don't translate Home Assistant
background_push_channel_name,,Notification connection,通知接続,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,即時通知のためHome Assistantへのバックグラウンド接続を維持します,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Home Assistantに接続済み,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,通知を待機しています,
background_push_hide_action,,Hide this notification,この通知を非表示,
button_style_centered,,Centered,中央揃え,
button_elements,,Elements,要素,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,このボタンに表示される内容。アイコンの名前と状態を単独で非表示にします。,
stack_elements_title,,Elements on every button in this stack,このスタック内のすべてのボタンの要素,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",これらは 1 つのボタンではなく、スタック全体に適用されます。ここで何かをオフにすると、スタック内のすべてのボタンでそれが非表示になります。オンのままにすると、各ボタンが独自の設定で決定されます。,
button_element_icon,,Icon,アイコン,
button_element_name,,Name,名前,
button_element_state,,State,状態,
stack_show_title,,Show name,番組名,
stack_show_title_description,,Turn off for a stack with no heading at all.,見出しがまったくないスタックの場合はオフにします。,
stack_show_icon,,Show icon,アイコンを表示,
stack_show_icon_description,,The icon beside the heading.,見出しの横にあるアイコン。,
stack_center_title,,Center the heading,見出しを中央に配置する,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,アイコンと名前を左端ではなく中央に配置します。,
cr_state_on,,On,オン,
cr_state_off,,Off,オフ,
cr_open,,Open,開く,
cr_close,,Close,閉じる,
cr_stop,,Stop,停止,
cr_closed,,Closed,閉,
cr_opening,,Opening,開放中,
cr_closing,,Closing,閉鎖中,
cr_locked,,Locked,施錠済み,
cr_unlocked,,Unlocked,解錠,
cr_unavailable,,Unavailable,利用不可,
cr_unknown,,Unknown,不明,
cr_idle,,Idle,待機中,
cr_home,,Home,ホーム,
cr_away,,Away,外出,
cr_cleaning,,Cleaning,清掃中,
cr_returning,,Returning,帰宅中,
cr_paused,,Paused,一時停止,
cr_error,,Error,エラー,
cr_playing,,Playing,再生中,
cr_buffering,,Buffering,バッファリング中,
cr_standby,,Standby,待機,
cr_humidifying,,Humidifying,加湿中,
cr_drying,,Drying,乾燥中,
cr_detected,,Detected,検出,
cr_clear,,Clear,正常,
cr_problem,,Problem,問題あり,
cr_ok,,OK,OK,
cr_low,,Low,低,
cr_normal,,Normal,通常,
cr_connected,,Connected,接続済み,
cr_disconnected,,Disconnected,切断済み,
cr_plugged_in,,Plugged in,充電中,
cr_unplugged,,Unplugged,未接続,
cr_wet,,Wet,湿潤,
cr_dry,,Dry,乾燥,
cr_none,,None,なし,
cr_any,,Any,すべて,
cr_remove,,Remove,削除,
cr_restore,,Restore,復元,
cr_general,,General,一般,
cr_identity,,Identity,識別情報,
cr_appearance,,Appearance,外観,
cr_layout,,Layout,レイアウト,
cr_behavior,,Behavior,動作,
cr_profiles,,Profiles,プロファイル,
cr_playback,,Playback,再生,
cr_content,,Content,コンテンツ,
cr_actions,,Actions,アクション,
cr_protection,,Protection,保護,
cr_power,,Power,電源,
cr_brightness,,Brightness,明るさ,
cr_temperature,,Temperature,気温,
cr_color,,Color,色,
cr_min,,Min,最小,
cr_avg,,Avg,平均,
cr_max,,Max,最大,
cr_now,,Now,現在,
cr_lowest,,Lowest,最低,
cr_average,,Average,平均,
cr_highest,,Highest,最高,
cr_live,,Live,ライブ,
cr_once,,Once,1回,
cr_daily,,Daily,毎日,
cr_weekly,,Weekly,毎週,
cr_monthly,,Monthly,毎月,
cr_yearly,,Yearly,毎年,
cr_action_tap,,Tap,タップ,
cr_action_double_tap,,Double tap,ダブルタップ,
cr_action_hold,,Hold,長押し,
cr_mode,,Mode,モード,
cr_mode_auto,,Auto,自動,
cr_mode_heat,,Heat,暖房,
cr_mode_cool,,Cool,冷房,
cr_mode_heat_cool,,Heat/cool,暖房/冷房,
cr_mode_dry,,Dry,乾燥,
cr_mode_fan_only,,Fan only,送風のみ,
cr_mode_low,,Low,低,
cr_mode_medium,,Medium,中,
cr_mode_high,,High,高,
cr_mode_quiet,,Quiet,静音,
cr_mode_boost,,Boost,ブースト,
cr_mode_eco,,Eco,エコ,
cr_mode_sleep,,Sleep,スリープ,
cr_mode_manual,,Manual,手動,
cr_mode_vertical,,Vertical,垂直,
cr_mode_horizontal,,Horizontal,水平,
cr_mode_both,,Both,両方,
cr_mode_up,,Up,上,
cr_mode_down,,Down,下,
cr_mode_center,,Center,中央,
cr_mode_left,,Left,左,
cr_mode_right,,Right,右,
cr_climate_fan,,Fan,ファン,
cr_climate_vertical_airflow,,Vertical airflow,垂直方向の風向,
cr_climate_horizontal_airflow,,Horizontal airflow,水平方向の風向,
cr_climate_preset,,Preset,プリセット,
cr_fan_speed,,Fan speed,ファン速度,
cr_speed,,Speed,速度,
cr_lower_target,,Lower target,目標値を下げる,
cr_raise_target,,Raise target,目標値を上げる,
cr_climate_temperature,,Temperature,気温,
cr_climate_all_temperature_sensors,,All temperature sensors,すべての温度センサー,
cr_climate_outside,,Outside,屋外,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure",屋外の気温、湿度、気圧,
cr_climate_humidity,,Humidity,湿度,
cr_climate_all_humidity_sensors,,All humidity sensors,すべての湿度センサー,
cr_climate_air_pressure,,Air pressure,気圧,
cr_climate_all_pressure_sensors,,All air-pressure sensors,すべての気圧センサー,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,二酸化炭素センサー,
cr_climate_air_quality,,Air quality,大気質,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases",粒子状物質、AQI、VOC、ガス,
cr_climate_entities,,Climate entities,空調エンティティ,
cr_climate_settings,,Climate settings,空調設定,
cr_empty_climate_view,,No climate data is available yet.,空調データはまだありません。,
cr_climate_fans,,Fans,ファン,
cr_climate_air_purifiers,,Air purifiers,空気清浄機,
cr_climate_humidifiers,,Humidifiers,加湿器,
cr_temperature_sensors,,Temperature sensors,温度センサー,
cr_devices_active,,Devices active,アクティブなデバイス,
cr_active_of_total,,%1$d of %2$d active,%2$d件中%1$d件アクティブ,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,検索していません・%1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,検索を折りたたむ,
cr_expand_search,,Expand search,検索を展開,
cr_custom_order,,Custom order,カスタム順序,
cr_name_a_z,,Name A–Z,名前 A–Z,
cr_name_z_a,,Name Z–A,名前 Z–A,
cr_climate_device,,Climate device,空調デバイス,
cr_climate_device_subtitle,,"Name, icon, card style, and width",名前、アイコン、カードスタイル、幅,
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",F1 センサーの統合が必要ですが、Home Assistant には見つかりませんでした,don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",小包の統合が必要ですが、Home Assistant には何も見つかりませんでした,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",廃棄物収集の統合が必要ですが、Home Assistant には何も見つかりませんでした,don't translate Home Assistant
cr_people_here_title,,Who is here,ここには誰がいますか,
cr_people_here_empty,,Nobody is being tracked in this room right now.,現在、この部屋では誰も追跡されていません。,
cr_people_here_unknown_room,,Room unknown,部屋不明,
cr_button_exclude_counters,,Leave out of counters,カウンターから離れる,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",ボタンを押したままにしますが、この部屋の照明とデバイスの合計へのカウントを停止します。,
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s・平均%2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,屋外気温,
cr_outside_humidity,,Outside humidity,屋外湿度,
cr_outside_pressure,,Outside pressure,屋外気圧,
cr_outside_air_pressure,,Outside air pressure,屋外気圧,
cr_no_sensors_found_for,,No %1$s sensors found.,%1$sセンサーが見つかりません。,app fills in %1$s — keep them
cr_climate_control,,Climate control,空調コントロール,
cr_thermostat_dial,,Thermostat dial,サーモスタットダイヤル,
cr_width_third,,Third,3分の1,
cr_width_half,,Half,半分,
cr_width_full,,Full,全幅,
cr_select_item,,Select %1$s,%1$sを選択,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure",屋外の気温、湿度、気圧を設定,
cr_auto_discovered_device_class,,Discovered automatically by device class,デバイスクラスにより自動検出,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,自動検出された空調デバイス,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,空気清浄機として使用するファンエンティティを選択,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,自動検出された加湿器デバイス,
cr_removed_entities,,Removed entities,削除されたエンティティ,
cr_entities_removed_edit_mode,,Entities removed in edit mode,編集モードで削除されたエンティティ,
cr_card_indoor_climate_overview,,Indoor climate overview,室内空調概要,
cr_card_sensor_device_tiles,,Sensor and device tiles,センサー・デバイスタイル,
cr_card_thermostats_ac,,Thermostats and AC,サーモスタットとエアコン,
cr_card_temperature_summary,,Temperature summary,気温サマリー,
cr_card_humidity_summary,,Humidity summary,湿度サマリー,
cr_card_air_pressure_summary,,Air-pressure summary,気圧サマリー,
cr_card_co2_summary,,CO₂ summary,CO₂サマリー,
cr_card_air_quality_summary,,Air-quality summary,大気質サマリー,
cr_category_overview,,Overview,概要,
cr_category_devices,,Devices,デバイス,
cr_category_sensors,,Sensors,センサー,
cr_no_climate_sensors_devices,,No climate sensors or devices found.,空調センサーまたはデバイスが見つかりません。,
cr_no_climate_devices,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,空調デバイスが見つかりません。Home Assistantのサーモスタットとエアコンはここに自動的に表示されます。,don't translate Home Assistant
cr_no_fans,,No fans found. Fan entities from Home Assistant appear here automatically.,ファンが見つかりません。Home Assistantのファンエンティティはここに自動的に表示されます。,don't translate Home Assistant
cr_no_air_purifiers,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,空気清浄機が設定されていません。空調設定 → 空調エンティティ → 空気清浄機からファンエンティティを選択してください。,
cr_no_humidifiers,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,加湿器が見つかりません。Home Assistantの加湿器エンティティはここに自動的に表示されます。,don't translate Home Assistant
cr_unknown_climate_card,,Unknown climate card: %1$s,不明な空調カード: %1$s,app fills in %1$s — keep them
