key,item,english,translation,notes
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Istabas skats ir tukšs. Velciet uz leju virs virsraksta un iespējojiet rediģēšanas režīmu, lai pievienotu stāvus un telpas.",
floor_expand,,Expand floor,Paplašināt grīdu,
floor_collapse,,Collapse floor,Sabrukt grīdu,
floor_settings_title,,Floor,Stāvs,
floor_settings_subtitle,,"Identity, layout, and card style","Identitāte, izkārtojums un kartes stils",
universal_effects,,Effects,Efekti,
universal_open_door,,Open door,Atvērt durvis,
universal_vacuum_dock,,Dock,Doks,
universal_start,,Start,Sākt,
universal_pause,,Pause,Pauze,
universal_stop,,Stop,Stop,
universal_locate,,Locate,Atrodiet,
universal_room_number,,Room %1$d,Telpa %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Izvēles parādāmā nosaukuma ignorēšana,
core_media_paused_track,,Paused: %1$s,Pauzēts: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d procenti,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Pašreizējais mitrums,
core_tank_water_level,,Tank / water level,Tvertne / ūdens līmenis,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Kļūdas kods,
core_bucket_full,,Bucket full,Spainis pilns,
core_clean_filter,,Clean filter,Notīriet filtru,
core_ionizer,,Ionizer,Jonizators,
core_pump,,Pump,Sūknis,
core_beep_on_command,,Beep on command,Pīkstiens pēc komandas,
core_dawn,,Dawn,Rītausma,
core_solar_noon,,Solar noon,Saules pusdienlaiks,
core_dusk,,Dusk,Krēsla,
core_icon_category_common,,Common,Bieži,
core_icon_category_home,,Home,Sākums,
core_icon_category_weather,,Weather,Laikapstākļi,
core_icon_category_lock,,Lock,Slēdzene,
core_icon_category_people,,People,Cilvēki,
core_icon_category_auto,,Automotive,Automašīna,
core_icon_category_music,,Music,Mūzika,
core_icon_category_battery,,Battery,Akumulators,
core_icon_category_nature,,Nature,Daba,
core_icon_category_places,,Places,Vietas,
core_icon_category_food,,Food,Pārtika,
core_icon_category_navigation,,Navigation,Navigācija,
core_icon_category_devices,,Devices,Ierīces,
core_icon_category_map,,Map,Karte,
core_icon_category_media,,Media,Plašsaziņas līdzekļi,
core_icon_category_communication,,Communication,Komunikācija,
core_icon_category_health,,Health,Veselība,
core_icon_category_vehicles,,Vehicles,Transportlīdzekļi,
core_icon_category_buildings,,Buildings,Ēkas,
core_icon_category_electrical,,Electrical,Elektriskās,
core_icon_category_sport,,Sport,Sports,
core_icon_category_objects,,Objects,Objekti,
core_icon_category_commerce,,Commerce,Tirdzniecība,
core_icon_category_games,,Games,Spēles,
core_icon_category_finance,,Finance,Finanses,
background_notification_channel_general,,General,Ģenerālis,
background_location_channel_name,,Location sharing,Atrašanās vietas kopīgošana,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Jūsu ierīces atrašanās vieta tiek atjaunināta Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant atrašanās vietas kopīgošana,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Jūsu atrašanās vietas kopīgošana ar Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Paziņojumu savienojums,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Uztur fona savienojumu ar Home Assistant tūlītējiem paziņojumiem,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Savienots ar Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Gaida paziņojumus,
background_push_hide_action,,Hide this notification,Slēpt šo paziņojumu,
button_style_centered,,Centered,Centrēts,
button_elements,,Elements,Elementi,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Kas parādās uz šīs pogas. Slēpt ikonas nosaukumu un stāvokli atsevišķi.,
stack_elements_title,,Elements on every button in this stack,Elementi uz katras pogas šajā kaudzē,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Tie attiecas uz visu kaudzīti, nevis uz vienu pogu. Izslēdzot kaut ko šeit, tas tiek paslēpts uz katras kaudzes pogas; atstājot to ieslēgtu, katra poga pati izlemj savos iestatījumos.",
button_element_icon,,Icon,Ikona,
button_element_name,,Name,Vārds,
button_element_state,,State,valsts,
stack_show_title,,Show name,Parādīt vārdu,
stack_show_title_description,,Turn off for a stack with no heading at all.,"Izslēdziet, ja vēlaties izveidot skursteni bez virsraksta.",
stack_show_icon,,Show icon,Rādīt ikonu,
stack_show_icon_description,,The icon beside the heading.,Ikona blakus virsrakstam.,
stack_center_title,,Center the heading,Centrējiet virsrakstu,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Novieto ikonu un nosaukumu vidū, nevis pret kreiso malu.",
cr_state_on,,On,Ieslēgts,
cr_state_off,,Off,Izslēgts,
cr_open,,Open,Atvērt,
cr_close,,Close,Aizvērt,
cr_stop,,Stop,Stop,
cr_closed,,Closed,Slēgts,
cr_opening,,Opening,Atvēršana,
cr_closing,,Closing,Noslēgšana,
cr_locked,,Locked,Bloķēts,
cr_unlocked,,Unlocked,Atbloķēts,
cr_unavailable,,Unavailable,Nav pieejams,
cr_unknown,,Unknown,Nezināms,
cr_idle,,Idle,Dīkstāvē,
cr_home,,Home,Sākums,
cr_away,,Away,Prom,
cr_cleaning,,Cleaning,Tīrīšana,
cr_returning,,Returning,Atgriežoties,
cr_paused,,Paused,Pauzēts,
cr_error,,Error,Kļūda,
cr_playing,,Playing,Spēlē,
cr_buffering,,Buffering,Buferizācija,
cr_standby,,Standby,Gaidīšanas režīms,
cr_humidifying,,Humidifying,Mitrinošs,
cr_drying,,Drying,Žāvēšana,
cr_detected,,Detected,Atklāts,
cr_clear,,Clear,Skaidrs,
cr_problem,,Problem,Problēma,
cr_ok,,OK,Labi,
cr_low,,Low,Zems,
cr_normal,,Normal,Normāls,
cr_connected,,Connected,Savienots,
cr_disconnected,,Disconnected,Atvienots,
cr_plugged_in,,Plugged in,Pieslēgts elektrotīklam,
cr_unplugged,,Unplugged,Atvienots,
cr_wet,,Wet,Slapjš,
cr_dry,,Dry,Sauss,
cr_none,,None,Nav,
cr_any,,Any,Jebkurš,
cr_remove,,Remove,Noņemt,
cr_restore,,Restore,Atjaunot,
cr_general,,General,Ģenerālis,
cr_identity,,Identity,Identitāte,
cr_appearance,,Appearance,Izskats,
cr_layout,,Layout,Izkārtojums,
cr_behavior,,Behavior,Uzvedība,
cr_profiles,,Profiles,Profili,
cr_playback,,Playback,Atskaņošana,
cr_content,,Content,Saturs,
cr_actions,,Actions,Darbības,
cr_protection,,Protection,Aizsardzība,
cr_power,,Power,Jauda,
cr_brightness,,Brightness,Spilgtums,
cr_temperature,,Temperature,Temperatūra,
cr_color,,Color,Krāsa,
cr_min,,Min,Min,
cr_avg,,Avg,Vid,
cr_max,,Max,Maks,
cr_now,,Now,Tagad,
cr_lowest,,Lowest,Zemākais,
cr_average,,Average,Vidēji,
cr_highest,,Highest,Augstākais,
cr_live,,Live,Tiešraidē,
cr_once,,Once,Vienreiz,
cr_daily,,Daily,Ikdienas,
cr_weekly,,Weekly,Iknedēļas,
cr_monthly,,Monthly,Ikmēneša,
cr_yearly,,Yearly,Ik gadu,
cr_action_tap,,Tap,Pieskarieties,
cr_action_double_tap,,Double tap,Veiciet dubultskārienu,
cr_action_hold,,Hold,Turiet,
cr_mode,,Mode,Režīms,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Siltums,
cr_mode_cool,,Cool,Forši,
cr_mode_heat_cool,,Heat/cool,Sildiet/dzesējiet,
cr_mode_dry,,Dry,Sauss,
cr_mode_fan_only,,Fan only,Tikai ventilators,
cr_mode_low,,Low,Zems,
cr_mode_medium,,Medium,Vidēja,
cr_mode_high,,High,Augsts,
cr_mode_quiet,,Quiet,Kluss,
cr_mode_boost,,Boost,Pastiprināt,
cr_mode_eco,,Eco,Eko,
cr_mode_sleep,,Sleep,Gulēt,
cr_mode_manual,,Manual,Rokasgrāmata,
cr_mode_vertical,,Vertical,Vertikāli,
cr_mode_horizontal,,Horizontal,Horizontāli,
cr_mode_both,,Both,Abi,
cr_mode_up,,Up,Uz augšu,
cr_mode_down,,Down,Uz leju,
cr_mode_center,,Center,Centrs,
cr_mode_left,,Left,Pa kreisi,
cr_mode_right,,Right,Pareizi,
cr_climate_fan,,Fan,Ventilators,
cr_climate_vertical_airflow,,Vertical airflow,Vertikālā gaisa plūsma,
cr_climate_horizontal_airflow,,Horizontal airflow,Horizontālā gaisa plūsma,
cr_climate_preset,,Preset,Iepriekš iestatīts,
cr_fan_speed,,Fan speed,Ventilatora ātrums,
cr_speed,,Speed,Ātrums,
cr_lower_target,,Lower target,Apakšējais mērķis,
cr_raise_target,,Raise target,Paaugstināt mērķi,
cr_climate_temperature,,Temperature,Temperatūra,
cr_climate_all_temperature_sensors,,All temperature sensors,Visi temperatūras sensori,
cr_climate_outside,,Outside,Ārā,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Āra temperatūra, mitrums un spiediens",
cr_climate_humidity,,Humidity,Mitrums,
cr_climate_all_humidity_sensors,,All humidity sensors,Visi mitruma sensori,
cr_climate_air_pressure,,Air pressure,Gaisa spiediens,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Visi gaisa spiediena sensori,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Oglekļa dioksīda sensori,
cr_climate_air_quality,,Air quality,Gaisa kvalitāte,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Daļiņas, AQI, GOS un gāzes",
cr_climate_entities,,Climate entities,Klimata entītijas,
cr_climate_settings,,Climate settings,Klimata iestatījumi,
cr_empty_climate_view,,No climate data is available yet.,Klimata dati vēl nav pieejami.,
cr_climate_fans,,Fans,Fani,
cr_climate_air_purifiers,,Air purifiers,Gaisa attīrītāji,
cr_climate_humidifiers,,Humidifiers,Mitrinātāji,
cr_temperature_sensors,,Temperature sensors,Temperatūras sensori,
cr_devices_active,,Devices active,Ierīces ir aktīvas,
cr_active_of_total,,%1$d of %2$d active,%1$d no %2$d aktīva,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Nav aktīvas meklēšanas · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Sakļaut meklēšanu,
cr_expand_search,,Expand search,Izvērst meklēšanu,
cr_custom_order,,Custom order,Pielāgots pasūtījums,
cr_name_a_z,,Name A–Z,Vārds A–Z,
cr_name_z_a,,Name Z–A,Vārds Z–A,
cr_climate_device,,Climate device,Klimata ierīce,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Nosaukums, ikona, kartes stils un platums",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Nepieciešama F1 sensora integrācija, kas netika atrasta jūsu Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant","Nepieciešama paku integrācija, un jūsu Home Assistant neviens netika atrasts",don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant","Nepieciešama atkritumu savākšanas integrācija, un jūsu Home Assistant neviena netika atrasta",don't translate Home Assistant
cr_people_here_title,,Who is here,Kas ir šeit,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Pašlaik šajā telpā neviens netiek izsekots.,
cr_people_here_unknown_room,,Room unknown,Istaba nezināma,
