key,item,english,translation,notes
settings_subtitle_family_sharing,,"Parental controls, dashboard sharing, and recipient permissions","Tėvų kontrolė, informacijos suvestinės bendrinimas ir gavėjų leidimai",
settings_subtitle_about,,"The project, technology, and people behind HKI 7","Projektas, technologija ir žmonės už HKI 7",don't translate HKI 7
settings_subtitle_license,,Open-source community core and optional premium materials,Atvirojo kodo bendruomenės branduolys ir pasirenkamos aukščiausios kokybės medžiagos,
settings_subtitle_support,,Ways to help HKI 7 grow without buying Premium,"Būdai, kaip padėti HKI 7 augti neperkant Premium",don't translate HKI 7
notification_channel_general,,General,Generolas,
location_channel_name,,Location sharing,Vietos bendrinimas,
location_notification_title,,Home Assistant location,Home Assistant vieta,don't translate Home Assistant
location_notification_text,,Sharing your location with Home Assistant,Vietovės bendrinimas su Home Assistant,don't translate Home Assistant
push_connection_channel_name,,Notification connection,Pranešimų ryšys,
push_connection_notification_title,,Connected to Home Assistant,Prisijungta prie Home Assistant,don't translate Home Assistant
push_connection_notification_text,,Listening for notifications,Pranešimų klausymas,
parcel_title,,Parcels,Siuntiniai,
parcel_generic_carrier,,Carrier,Vežėjas,
parcel_incoming,,Incoming,Įeinantys,
parcel_delivered,,Delivered,Pristatyta,
parcel_outgoing,,Outgoing,Išeinantis,
parcel_letters,,Letters,Laiškai,
parcel_mail,,Mail,paštas,
parcel_summary,,%1$d incoming · %2$d outgoing,%1$d gaunamas · %2$d siunčiamas,app fills in %1$d %2$d — keep them
parcel_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d gaunami · %2$d siunčiami · %3$d raidės,app fills in %1$d %2$d %3$d — keep them
parcel_carrier_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d gaunami · %2$d siunčiami · %3$d raidės,app fills in %1$d %2$d %3$d — keep them
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,%1$d gaunamas · %2$d siunčiamas · %3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,Stebėjimo istorija,
parcel_tracking_history_subtitle,,Parcel journey and status updates,Siuntinio kelionė ir būsenos atnaujinimai,
parcel_choose_carrier_account,,Choose a carrier account,Pasirinkite operatoriaus paskyrą,
parcel_empty_tab,,No %1$s parcels.,Nėra %1$s siuntinių.,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,Jokių gaunamų siuntų.,
parcel_no_delivered,,No delivered parcels.,Jokių pristatytų siuntų.,
parcel_no_outgoing,,No outgoing parcels.,Jokių siunčiamų siuntų.,
parcel_stage_registered,,Registered,Registruotas,
parcel_stage_sorting,,Sorting,Rūšiavimas,
parcel_stage_on_the_way,,On the way,Pakeliui,
parcel_unknown_status,,Unknown status,Nežinoma būsena,
parcel_status_in_transit,,In transit,Tranzitu,
parcel_status_out_for_delivery,,Out for delivery,Išvesta pristatymui,
parcel_status_at_pickup_point,,Ready at pickup point,Paruošta atsiėmimo vietoje,
parcel_status_ready_to_send,,Ready to send,Paruošta siųsti,
parcel_letter_preview,,Letter preview,Laiško peržiūra,
parcel_carriers,,Carriers,Vežėjai,
parcel_track_new,,Track a new %1$s parcel by number,Stebėkite naują %1$s siuntinį pagal numerį,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Pasirinkite operatorių,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Vežėjo paskyros, apibendrinimas ir išvaizda",
parcel_settings_accounts,,Accounts,Sąskaitos,
parcel_settings_organization,,Organization,Organizacija,
parcel_settings_appearance,,Appearance,Išvaizda,
action_remove,,Remove,Pašalinti,
notification_delete,,Delete notification,Ištrinti pranešimą,
notification_mark_all_read,,Mark all as read,Pažymėti viską kaip perskaitytą,
notification_mark_all_unread,,Mark all as unread,Pažymėti viską kaip neskaitytus,
notification_delete_all,,Delete all,Ištrinti viską,
notification_delete_all_archived,,Delete all archived,Ištrinti visus suarchyvuotus,
notification_unread,,Unread,Neskaityta,
notification_history,,History,Istorija,
notification_mark_unread,,Mark as unread,Pažymėti kaip neskaitytą,
notification_mark_read,,Mark as read,Pažymėti kaip skaitytą,
notification_archive,,Archive,Archyvas,
notification_unarchive,,Unarchive,Išarchyvuoti,
notification_delete_action,,Delete,Ištrinti,
entity_search_select_items,,Select items,Pasirinkite elementus,
entity_search_choose_one,,Search and choose one entity,Ieškokite ir pasirinkite vieną objektą,
entity_search_choose_multiple,,Search and select one or more entities,Ieškokite ir pasirinkite vieną ar daugiau objektų,
global_search_title,,Search,Ieškoti,
global_search_subtitle,,Find and control any Home Assistant device or entity,Raskite ir valdykite bet kurį Home Assistant įrenginį arba objektą,don't translate Home Assistant
global_search_clear,,Clear search,Išvalyti paiešką,
global_search_no_devices,,No matching devices.,Nėra atitinkančių įrenginių.,
global_search_no_entities,,No matching entities.,Nėra atitinkančių subjektų.,
security_title,,Security,Saugumas,
security_subtitle,,Home status and activity,Namų būsena ir veikla,
security_settings,,Security settings,Apsaugos nustatymai,
security_entities,,Security entities,Apsaugos subjektai,
security_reimport,,Re-import,Pakartotinis importas,
security_group_doors,,Doors,Durys,
security_group_doors_subtitle,,Door contacts,Durų kontaktai,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Lango kontaktai,
security_group_openings,,Openings,Atidarymai,
security_group_openings_subtitle,,Garage doors and other openings,Garažo vartai ir kitos angos,
security_group_garage_doors,,Garage doors,Garažo vartai,
security_group_garage_doors_subtitle,,Garage door covers,Garažo vartų dangčiai,
security_group_covers,,Covers,Viršeliai,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Žaliuzės, langinės ir vartai",
security_group_locks,,Locks,Spynos,
security_group_locks_subtitle,,Door and gate locks,Durų ir vartų spynos,
security_group_motion,,Motion,Judėjimas,
security_group_motion_subtitle,,Motion detection,Judesio aptikimas,
security_group_presence,,Presence,Buvimas,
security_group_presence_subtitle,,Occupancy sensors,Užimtumo jutikliai,
security_group_fire,,Fire and temperature,Ugnis ir temperatūra,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Gaisro, karščio, šalčio ir saugos signalizacija",
security_group_smoke,,Smoke,Rūkyti,
security_group_smoke_subtitle,,Smoke detectors,Dūmų detektoriai,
security_group_gas,,Gas,Dujos,
security_group_gas_subtitle,,Combustible gas sensors,Degiųjų dujų jutikliai,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Anglies monoksido ir anglies dioksido jutikliai,
security_group_moisture,,Leaks,Nutekėjimai,
security_group_moisture_subtitle,,Moisture and water leaks,Drėgmės ir vandens nutekėjimas,
security_group_sound,,Sound,Garsas,
security_group_sound_subtitle,,Sound and glass-break sensors,Garso ir stiklo dūžio jutikliai,
security_group_light,,Light detection,Šviesos aptikimas,
security_group_light_subtitle,,Light and beam sensors,Šviesos ir spindulio jutikliai,
security_group_alarms,,Alarm systems,Signalizacijos sistemos,
security_group_alarms_subtitle,,Alarm control panels,Signalizacijos valdymo pultai,
security_group_cameras,,Cameras,Kameros,
security_group_cameras_subtitle,,Camera feeds,Kameros tiekimas,
security_no_search_active,,No search active · %1$s,Nėra aktyvios paieškos · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Saugumo įspėjimas,
security_status_alarm_pending,,Alarm pending,Laukiama aliarmo,
security_status_changing_alarm,,Changing alarm mode,Žadintuvo režimo keitimas,
security_status_needs_attention,,Needs attention,Reikia dėmesio,
security_status_motion,,Motion detected,Aptiktas judesys,
security_status_sensor_activity,,Sensor activity,Jutiklio veikla,
security_status_alarm_unavailable,,Alarm unavailable,Signalas nepasiekiamas,
security_status_devices_unavailable,,Devices unavailable,Įrenginiai nepasiekiami,
security_status_cameras_offline,,Cameras offline,Fotoaparatai neprisijungę,
security_status_all_secure,,All secure,Viskas saugiai,
security_status_alarm_disarmed,,Alarm disarmed,Signalizacija išjungta,
security_status_all_clear,,All clear,Viskas aišku,
security_status_no_data,,No security data,Jokių saugumo duomenų,
security_metric_openings,,Openings,Atidarymai,
security_metric_locked,,Locked,Užrakinta,
security_metric_cameras_online,,Cameras online,Kameros internete,
security_card_title,,Security card,Apsaugos kortelė,
security_card_subtitle,,"Name, layout, and card appearance","Pavadinimas, išdėstymas ir kortelės išvaizda",
security_stat_total,,Total,Iš viso,
security_stat_active,,Active,Aktyvus,
security_stat_clear,,Clear,Aišku,
security_cover_open,,Open,Atidaryti,
security_cover_stop,,Stop,Sustok,
security_cover_close,,Close,Uždaryti,
security_restore,,Restore,Atkurti,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,"Tai tuščias saugos rodinys. Braukite žemyn per antraštę ir atidarykite Saugos nustatymus, kad įtrauktumėte objektus rankiniu būdu.",
connection_stopping_for_restart,,Stopping for restart…,Sustabdoma norint paleisti iš naujo…,
connection_starting,,Home Assistant is starting…,Home Assistant prasideda…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Atkuriamas jūsų prietaisų skydelis…,
connection_restarting,,Home Assistant is restarting…,Home Assistant paleidžiamas iš naujo…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Automatiškai generuojami kambariai ir valdikliai…,
connection_reconnecting,,Reconnecting to Home Assistant…,Iš naujo prisijungiama prie Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Nepasiekiamas · Bandoma dar kartą…,
connection_paused,,Connection paused,Ryšys pristabdytas,
connection_connected,,Connected,Prisijungta,
connection_server_not_found,,Server address could not be found,Serverio adresas nerastas,
connection_timed_out,,Connection timed out,Baigėsi ryšio laikas,
connection_no_route,,No network route to Home Assistant,Nėra tinklo maršruto į Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Nepavyko prisijungti prie Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Saugus ryšys nepavyko,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Sesija baigėsi · Atnaujinamas prisijungimas…,
connection_interrupted,,Connection was interrupted,Ryšys nutrūko,
connection_error_title,,Connection error,Ryšio klaida,
connection_all_systems_normal,,All systems normal,Visos sistemos normalios,
action_undo,,Undo,Anuliuoti,
action_redo,,Redo,Perdaryti,
connection_route_local,,Local,Vietinis,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Išorinis,
settings_connection_via,,Connected via %1$s,Prisijungta per %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Nežinoma,
settings_connection_connecting,,Connecting…,Jungiamasi…,
settings_this_home,,this home,šiuos namus,
settings_local_network_allowed,,Allowed,Leidžiama,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Neleidžiama – Home Assistant negalima pasiekti tiesiogiai per „Wi-Fi“.,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Dabartinis „Wi-Fi“.,
settings_wifi_unavailable,,Not connected or location permission is missing,Neprisijungta arba trūksta vietos leidimo,
settings_just_now,,just now,tik dabar,
settings_primary_app_language,,Primary application language,Pagrindinė programos kalba,
settings_android_build_configuration,,Android resources and build configuration,„Android“ ištekliai ir kūrimo konfigūracija,
page_settings_default_title,,Page settings,Puslapio nustatymai,
page_settings_choose_area,,Choose an area to configure,"Pasirinkite sritį, kurią norite konfigūruoti",
page_settings_focused_options,,Focused options for this page area,Sufokusuotos šios puslapio srities parinktys,
page_settings_header_description,,Wallpaper and custom header color,Ekrano užsklanda ir pasirinktinė antraštės spalva,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Pavadinimas, subtitrai ir naršymo piktograma",
page_settings_badge_bar,,Badge bar,Ženklelių juosta,
page_settings_badge_description,,"Visibility, alignment, and display options","Matomumo, lygiavimo ir rodymo parinktys",
page_settings_persons,,Persons,Asmenys,
page_settings_persons_description,,Visibility and ordering,Matomumas ir užsakymas,
page_settings_configure,,Configure,Konfigūruoti,
room_config_title,,Room configuration,Kambario konfigūracija,
header_pill_left,,Left header pill,Kairiosios antraštės tabletė,
header_pill_right,,Right header pill,Dešiniosios antraštės tabletė,
alignment_split,,Split,Padalinti,
alignment_center,,Center,centras,
weather_cloudy,,Cloudy,Debesuota,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,"# Pažymėjimas\nNorėdami parašyti savo turinį, atidarykite šio valdiklio nustatymus **redagavimo režimu**.",\n = line break
home_settings_title,,Home settings,Namų nustatymai,
custom_page_settings_title,,%1$s settings,%1$s nustatymus,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Tai yra pagrindinis puslapis. Pridėkite valdiklių perbraukdami žemyn per antraštę ir įjungdami redagavimo režimą.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Šis puslapis tuščias. Pridėkite valdiklių perbraukdami žemyn per antraštę ir įjungdami redagavimo režimą.,
select_camera_title,,Select camera,Pasirinkite kamerą,
select_entity_title,,Select entity,Pasirinkite subjektą,
custom_camera_default_name,,Custom camera,Pasirinktinis fotoaparatas,
rooms_settings_title,,Rooms settings,Kambarių nustatymai,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Kambario vaizdas tuščias. Braukite žemyn per antraštę ir įjunkite redagavimo režimą, kad pridėtumėte aukštų ir kambarių.",
floor_expand,,Expand floor,Išplėsti grindis,
floor_collapse,,Collapse floor,Sugriauti grindis,
floor_settings_title,,Floor,Grindys,
floor_settings_subtitle,,"Identity, layout, and card style","Tapatybė, išdėstymas ir kortelės stilius",
universal_effects,,Effects,Efektai,
universal_open_door,,Open door,Atidarykite duris,
universal_vacuum_dock,,Dock,Dokas,
universal_start,,Start,Pradėti,
universal_pause,,Pause,Pauzė,
universal_stop,,Stop,Sustok,
universal_locate,,Locate,Raskite,
universal_room_number,,Room %1$d,Kambarys %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Pasirenkamas rodomo pavadinimo nepaisymas,
core_media_paused_track,,Paused: %1$s,Pristabdyta: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d proc,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Dabartinė drėgmė,
core_tank_water_level,,Tank / water level,Bako / vandens lygis,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Klaidos kodas,
core_bucket_full,,Bucket full,Pilnas kibiras,
core_clean_filter,,Clean filter,Išvalykite filtrą,
core_ionizer,,Ionizer,Jonizatorius,
core_pump,,Pump,Siurblys,
core_beep_on_command,,Beep on command,Pyptelėkite pagal komandą,
core_dawn,,Dawn,Aušra,
core_solar_noon,,Solar noon,Saulės vidurdienis,
core_dusk,,Dusk,Sutemos,
core_icon_category_common,,Common,Dažnas,
core_icon_category_home,,Home,Pradžia,
core_icon_category_weather,,Weather,Orai,
core_icon_category_lock,,Lock,Užraktas,
core_icon_category_people,,People,Žmonės,
core_icon_category_auto,,Automotive,Automobiliai,
core_icon_category_music,,Music,Muzika,
core_icon_category_battery,,Battery,Baterija,
core_icon_category_nature,,Nature,Gamta,
core_icon_category_places,,Places,Vietos,
core_icon_category_food,,Food,Maistas,
core_icon_category_navigation,,Navigation,Navigacija,
core_icon_category_devices,,Devices,Prietaisai,
core_icon_category_map,,Map,Žemėlapis,
core_icon_category_media,,Media,Žiniasklaida,
core_icon_category_communication,,Communication,Bendravimas,
core_icon_category_health,,Health,Sveikata,
core_icon_category_vehicles,,Vehicles,Transporto priemonės,
core_icon_category_buildings,,Buildings,Pastatai,
core_icon_category_electrical,,Electrical,Elektros,
core_icon_category_sport,,Sport,Sportas,
core_icon_category_objects,,Objects,Objektai,
core_icon_category_commerce,,Commerce,Komercija,
core_icon_category_games,,Games,Žaidimai,
core_icon_category_finance,,Finance,Finansai,
background_notification_channel_general,,General,Generolas,
background_location_channel_name,,Location sharing,Vietos bendrinimas,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Atnaujina įrenginio vietą Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant vietos bendrinimas,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Vietovės bendrinimas su Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Pranešimų ryšys,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,"Palaiko foninį ryšį su Home Assistant, kad gautų tiesioginius pranešimus",don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Prisijungta prie Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Laukiama pranešimų,
background_push_hide_action,,Hide this notification,Slėpti šį pranešimą,
button_style_centered,,Centered,Centruota,
button_elements,,Elements,Elementai,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Kas rodoma šiame mygtuke. Slėpti pačios piktogramos pavadinimą ir būseną.,
stack_elements_title,,Elements on every button in this stack,Elementai ant kiekvieno šio krūvos mygtuko,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Tai taikoma visam kaminui, o ne vienam mygtukui. Čia ką nors išjungus, tai paslepiama ant kiekvieno krūvos mygtuko; palikus jį įjungtą, kiekvienas mygtukas gali pats nuspręsti savo nustatymuose.",
button_element_icon,,Icon,Piktograma,
button_element_name,,Name,Vardas,
button_element_state,,State,valstybė,
stack_show_title,,Show name,Rodyti vardą,
stack_show_title_description,,Turn off for a stack with no heading at all.,"Išjunkite, jei norite naudoti krūvą be antraštės.",
stack_show_icon,,Show icon,Rodyti piktogramą,
stack_show_icon_description,,The icon beside the heading.,Piktograma šalia antraštės.,
stack_center_title,,Center the heading,Centruokite antraštę,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Įdeda piktogramą ir pavadinimą viduryje, o ne kairiajame krašte.",
cr_state_on,,On,Įjungta,
cr_state_off,,Off,Išjungta,
cr_open,,Open,Atidaryti,
cr_close,,Close,Uždaryti,
cr_stop,,Stop,Sustok,
cr_closed,,Closed,Uždaryta,
cr_opening,,Opening,Atidarymas,
cr_closing,,Closing,Uždarymas,
cr_locked,,Locked,Užrakinta,
cr_unlocked,,Unlocked,Atrakinta,
cr_unavailable,,Unavailable,Nepasiekiamas,
cr_unknown,,Unknown,Nežinoma,
cr_idle,,Idle,Tuščia eiga,
cr_home,,Home,Pradžia,
cr_away,,Away,Toli,
cr_cleaning,,Cleaning,Valymas,
cr_returning,,Returning,Sugrįžimas,
cr_paused,,Paused,Pristabdyta,
cr_error,,Error,Klaida,
cr_playing,,Playing,Žaidžia,
cr_buffering,,Buffering,Buferis,
cr_standby,,Standby,Budėjimo režimas,
cr_humidifying,,Humidifying,Drėkinantis,
cr_drying,,Drying,Džiovinimas,
cr_detected,,Detected,Aptikta,
cr_clear,,Clear,Aišku,
cr_problem,,Problem,Problema,
cr_ok,,OK,Gerai,
cr_low,,Low,Žemas,
cr_normal,,Normal,Normalus,
cr_connected,,Connected,Prisijungta,
cr_disconnected,,Disconnected,Atjungtas,
cr_plugged_in,,Plugged in,Įjungtas,
cr_unplugged,,Unplugged,Atjungtas,
cr_wet,,Wet,Šlapias,
cr_dry,,Dry,Sausas,
cr_none,,None,Nėra,
cr_any,,Any,Bet koks,
cr_remove,,Remove,Pašalinti,
cr_restore,,Restore,Atkurti,
cr_general,,General,Generolas,
cr_identity,,Identity,Tapatybė,
cr_appearance,,Appearance,Išvaizda,
cr_layout,,Layout,Išdėstymas,
cr_behavior,,Behavior,Elgesys,
cr_profiles,,Profiles,Profiliai,
cr_playback,,Playback,Atkūrimas,
cr_content,,Content,Turinys,
cr_actions,,Actions,Veiksmai,
cr_protection,,Protection,Apsauga,
cr_power,,Power,Galia,
cr_brightness,,Brightness,Ryškumas,
cr_temperature,,Temperature,Temperatūra,
cr_color,,Color,Spalva,
cr_min,,Min,Min,
cr_avg,,Avg,Vid,
cr_max,,Max,Maks,
cr_now,,Now,Dabar,
cr_lowest,,Lowest,Žemiausias,
cr_average,,Average,Vidutinis,
cr_highest,,Highest,Aukščiausias,
cr_live,,Live,Tiesiogiai,
cr_once,,Once,Kartą,
cr_daily,,Daily,Kasdien,
cr_weekly,,Weekly,Kas savaitę,
cr_monthly,,Monthly,Kas mėnesį,
cr_yearly,,Yearly,Kasmet,
cr_action_tap,,Tap,Bakstelėkite,
cr_action_double_tap,,Double tap,Dukart palieskite,
cr_action_hold,,Hold,Laikykis,
cr_mode,,Mode,Režimas,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Šiluma,
cr_mode_cool,,Cool,Kietas,
cr_mode_heat_cool,,Heat/cool,Šildykite/vėsinkite,
cr_mode_dry,,Dry,Sausas,
cr_mode_fan_only,,Fan only,Tik ventiliatorius,
cr_mode_low,,Low,Žemas,
cr_mode_medium,,Medium,Vidutinis,
cr_mode_high,,High,Aukštas,
cr_mode_quiet,,Quiet,Tyliai,
cr_mode_boost,,Boost,Padidinti,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Miegoti,
cr_mode_manual,,Manual,vadovas,
cr_mode_vertical,,Vertical,Vertikalus,
cr_mode_horizontal,,Horizontal,Horizontaliai,
cr_mode_both,,Both,Abu,
cr_mode_up,,Up,Aukštyn,
cr_mode_down,,Down,Žemyn,
cr_mode_center,,Center,centras,
cr_mode_left,,Left,Kairė,
cr_mode_right,,Right,Teisingai,
cr_climate_fan,,Fan,Ventiliatorius,
cr_climate_vertical_airflow,,Vertical airflow,Vertikalus oro srautas,
cr_climate_horizontal_airflow,,Horizontal airflow,Horizontalus oro srautas,
cr_climate_preset,,Preset,Iš anksto nustatytas,
cr_fan_speed,,Fan speed,Ventiliatoriaus greitis,
cr_speed,,Speed,Greitis,
cr_lower_target,,Lower target,Apatinis tikslas,
cr_raise_target,,Raise target,Pakelti tikslą,
cr_climate_temperature,,Temperature,Temperatūra,
cr_climate_all_temperature_sensors,,All temperature sensors,Visi temperatūros jutikliai,
cr_climate_outside,,Outside,Lauke,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Lauko temperatūra, drėgmė ir slėgis",
cr_climate_humidity,,Humidity,Drėgmė,
cr_climate_all_humidity_sensors,,All humidity sensors,Visi drėgmės jutikliai,
cr_climate_air_pressure,,Air pressure,Oro slėgis,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Visi oro slėgio jutikliai,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Anglies dioksido jutikliai,
cr_climate_air_quality,,Air quality,Oro kokybė,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Kietosios dalelės, AQI, LOJ ir dujos",
cr_climate_entities,,Climate entities,Klimato subjektai,
cr_climate_settings,,Climate settings,Klimato nustatymai,
cr_empty_climate_view,,No climate data is available yet.,Klimato duomenų kol kas nėra.,
cr_climate_fans,,Fans,Ventiliatoriai,
cr_climate_air_purifiers,,Air purifiers,Oro valytuvai,
cr_climate_humidifiers,,Humidifiers,Drėkintuvai,
cr_temperature_sensors,,Temperature sensors,Temperatūros jutikliai,
cr_devices_active,,Devices active,Įrenginiai aktyvūs,
cr_active_of_total,,%1$d of %2$d active,%1$d iš %2$d aktyvių,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Nėra aktyvios paieškos · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Sutraukti paiešką,
cr_expand_search,,Expand search,Išplėsti paiešką,
cr_custom_order,,Custom order,Individualus užsakymas,
cr_name_a_z,,Name A–Z,Vardas A-Z,
cr_name_z_a,,Name Z–A,Vardas Z–A,
cr_climate_device,,Climate device,Klimato įrenginys,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Pavadinimas, piktograma, kortelės stilius ir plotis",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Reikia F1 jutiklio integravimo, kurio nerasta jūsų Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant","Reikia siuntinio integravimo, o jūsų Home Assistant nerasta",don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant","Reikia atliekų surinkimo integravimo, o jūsų Home Assistant nerasta",don't translate Home Assistant
cr_people_here_title,,Who is here,Kas čia,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Šiuo metu šiame kambaryje niekas nesekamas.,
cr_people_here_unknown_room,,Room unknown,Kambarys nežinomas,
