key,item,english,translation,notes
security_title,,Security,Безопасность,
security_subtitle,,Home status and activity,Статус дома и активность,
security_settings,,Security settings,Настройки безопасности,
security_entities,,Security entities,Объекты безопасности,
security_reimport,,Re-import,Реимпорт,
security_group_doors,,Doors,Двери,
security_group_doors_subtitle,,Door contacts,Дверные контакты,
security_group_windows,,Windows,Окна,
security_group_windows_subtitle,,Window contacts,Оконные контакты,
security_group_openings,,Openings,Открытия,
security_group_openings_subtitle,,Garage doors and other openings,Гаражные ворота и другие проемы,
security_group_garage_doors,,Garage doors,Гаражные ворота,
security_group_garage_doors_subtitle,,Garage door covers,Покрытия гаражных ворот,
security_group_covers,,Covers,Обложки,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Жалюзи, ставни и ворота",
security_group_locks,,Locks,Замки,
security_group_locks_subtitle,,Door and gate locks,Дверные и воротные замки,
security_group_motion,,Motion,Движение,
security_group_motion_subtitle,,Motion detection,Обнаружение движения,
security_group_presence,,Presence,Присутствие,
security_group_presence_subtitle,,Occupancy sensors,Датчики присутствия,
security_group_fire,,Fire and temperature,Огонь и температура,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Сигнализация пожара, тепла, холода и безопасности",
security_group_smoke,,Smoke,Дым,
security_group_smoke_subtitle,,Smoke detectors,Детекторы дыма,
security_group_gas,,Gas,Газ,
security_group_gas_subtitle,,Combustible gas sensors,Датчики горючих газов,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Датчики угарного газа и углекислого газа,
security_group_moisture,,Leaks,Утечки,
security_group_moisture_subtitle,,Moisture and water leaks,Утечка влаги и воды,
security_group_sound,,Sound,Звук,
security_group_sound_subtitle,,Sound and glass-break sensors,Датчики звука и разбития стекла,
security_group_light,,Light detection,Обнаружение света,
security_group_light_subtitle,,Light and beam sensors,Датчики света и луча,
security_group_alarms,,Alarm systems,Системы сигнализации,
security_group_alarms_subtitle,,Alarm control panels,Панели управления сигнализацией,
security_group_cameras,,Cameras,Камеры,
security_group_cameras_subtitle,,Camera feeds,Видео с камер,
security_no_search_active,,No search active · %1$s,Поиск не активен · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Оповещение безопасности,
security_status_alarm_pending,,Alarm pending,Ожидается сигнал тревоги,
security_status_changing_alarm,,Changing alarm mode,Изменение режима будильника,
security_status_needs_attention,,Needs attention,Требует внимания,
security_status_motion,,Motion detected,Обнаружено движение,
security_status_sensor_activity,,Sensor activity,Активность датчика,
security_status_alarm_unavailable,,Alarm unavailable,Будильник недоступен,
security_status_devices_unavailable,,Devices unavailable,Устройства недоступны,
security_status_cameras_offline,,Cameras offline,Камеры оффлайн,
security_status_all_secure,,All secure,Все безопасно,
security_status_alarm_disarmed,,Alarm disarmed,Сигнализация снята с охраны,
security_status_all_clear,,All clear,Все ясно,
security_status_no_data,,No security data,Нет данных безопасности,
security_metric_openings,,Openings,Открытия,
security_metric_locked,,Locked,Заблокировано,
security_metric_cameras_online,,Cameras online,Камеры онлайн,
security_card_title,,Security card,Карта безопасности,
security_card_subtitle,,"Name, layout, and card appearance","Название, макет и внешний вид карты",
security_stat_total,,Total,Общий,
security_stat_active,,Active,Активный,
security_stat_clear,,Clear,Прозрачный,
security_cover_open,,Open,Открыть,
security_cover_stop,,Stop,Останавливаться,
security_cover_close,,Close,Закрывать,
security_restore,,Restore,Восстановить,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,"Это пустое представление безопасности. Проведите вниз по заголовку и откройте «Настройки безопасности», чтобы добавить объекты вручную.",
connection_stopping_for_restart,,Stopping for restart…,Остановка для перезапуска…,
connection_starting,,Home Assistant is starting…,Home Assistant начинается…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Восстановление панели управления…,
connection_restarting,,Home Assistant is restarting…,Home Assistant перезагружается…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Автоматическое создание комнат и виджетов…,
connection_reconnecting,,Reconnecting to Home Assistant…,Повторное подключение к Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Недоступно · Повторная попытка…,
connection_paused,,Connection paused,Соединение приостановлено,
connection_connected,,Connected,Подключено,
connection_server_not_found,,Server address could not be found,Адрес сервера не найден,
connection_timed_out,,Connection timed out,Время подключения истекло,
connection_no_route,,No network route to Home Assistant,Нет сетевого маршрута к Home Assistant.,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Не удалось подключиться к Home Assistant.,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Безопасное соединение не удалось,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Срок сеанса истек · Обновление входа в систему…,
connection_interrupted,,Connection was interrupted,Соединение прервано,
connection_error_title,,Connection error,Ошибка подключения,
connection_all_systems_normal,,All systems normal,Все системы в норме,
action_undo,,Undo,Отменить,
action_redo,,Redo,Повторить,
connection_route_local,,Local,Местный,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Внешний,
settings_connection_via,,Connected via %1$s,Подключено через %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Неизвестный,
settings_connection_connecting,,Connecting…,Подключение…,
settings_this_home,,this home,этот дом,
settings_local_network_allowed,,Allowed,Допустимый,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Не разрешено — Home Assistant недоступен напрямую через Wi-Fi.,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Текущий Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,Не подключено или отсутствует разрешение на определение местоположения.,
settings_just_now,,just now,прямо сейчас,
settings_primary_app_language,,Primary application language,Основной язык приложения,
settings_android_build_configuration,,Android resources and build configuration,Ресурсы Android и конфигурация сборки,
page_settings_default_title,,Page settings,Настройки страницы,
page_settings_choose_area,,Choose an area to configure,Выберите область для настройки,
page_settings_focused_options,,Focused options for this page area,Сосредоточенные параметры для этой области страницы,
page_settings_header_description,,Wallpaper and custom header color,Обои и цвет заголовка,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Название, подзаголовок и значок навигации",
page_settings_badge_bar,,Badge bar,Панель значков,
page_settings_badge_description,,"Visibility, alignment, and display options","Параметры видимости, выравнивания и отображения",
page_settings_persons,,Persons,Персоны,
page_settings_persons_description,,Visibility and ordering,Видимость и заказ,
page_settings_configure,,Configure,Настроить,
room_config_title,,Room configuration,Конфигурация помещения,
header_pill_left,,Left header pill,Таблетка левого заголовка,
header_pill_right,,Right header pill,Таблетка правого заголовка,
alignment_split,,Split,Расколоть,
alignment_center,,Center,Центр,
weather_cloudy,,Cloudy,Облачно,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,"# Уценка\nОткройте настройки этого виджета в **режиме редактирования**, чтобы написать свой собственный контент.",\n = line break
home_settings_title,,Home settings,Домашние настройки,
custom_page_settings_title,,%1$s settings,%1$s настройки,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,"Это домашняя страница. Добавьте виджеты, проведя пальцем вниз по заголовку и включив режим редактирования.",
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,"Эта страница пуста. Добавьте виджеты, проведя пальцем вниз по заголовку и включив режим редактирования.",
select_camera_title,,Select camera,Выберите камеру,
select_entity_title,,Select entity,Выберите объект,
custom_camera_default_name,,Custom camera,Пользовательская камера,
rooms_settings_title,,Rooms settings,Настройки комнат,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Вид на номера пуст. Проведите пальцем вниз по заголовку и включите режим редактирования, чтобы добавлять этажи и комнаты.",
floor_expand,,Expand floor,Развернуть этаж,
floor_collapse,,Collapse floor,Свернуть пол,
floor_settings_title,,Floor,Пол,
floor_settings_subtitle,,"Identity, layout, and card style","Айдентика, макет и стиль карточки",
universal_effects,,Effects,Эффекты,
universal_open_door,,Open door,Открытая дверь,
universal_vacuum_dock,,Dock,Док,
universal_start,,Start,Начинать,
universal_pause,,Pause,Пауза,
universal_stop,,Stop,Останавливаться,
universal_locate,,Locate,Найдите,
universal_room_number,,Room %1$d,Комната %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Необязательное переопределение отображаемого имени,
core_media_paused_track,,Paused: %1$s,Приостановлено: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d процентов,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Текущая влажность,
core_tank_water_level,,Tank / water level,Бак/уровень воды,
core_pm25,,PM2.5,"ТЧ2,5",
core_error_code,,Error code,Код ошибки,
core_bucket_full,,Bucket full,Ведро полное,
core_clean_filter,,Clean filter,Очистить фильтр,
core_ionizer,,Ionizer,ионизатор,
core_pump,,Pump,Насос,
core_beep_on_command,,Beep on command,Звуковой сигнал по команде,
core_dawn,,Dawn,Рассвет,
core_solar_noon,,Solar noon,Солнечный полдень,
core_dusk,,Dusk,Сумерки,
core_icon_category_common,,Common,Общий,
core_icon_category_home,,Home,Дом,
core_icon_category_weather,,Weather,Погода,
core_icon_category_lock,,Lock,Замок,
core_icon_category_people,,People,Люди,
core_icon_category_auto,,Automotive,Автомобильная промышленность,
core_icon_category_music,,Music,Музыка,
core_icon_category_battery,,Battery,Батарея,
core_icon_category_nature,,Nature,Природа,
core_icon_category_places,,Places,Места,
core_icon_category_food,,Food,Еда,
core_icon_category_navigation,,Navigation,Навигация,
core_icon_category_devices,,Devices,Устройства,
core_icon_category_map,,Map,Карта,
core_icon_category_media,,Media,СМИ,
core_icon_category_communication,,Communication,Коммуникация,
core_icon_category_health,,Health,Здоровье,
core_icon_category_vehicles,,Vehicles,Транспортные средства,
core_icon_category_buildings,,Buildings,Здания,
core_icon_category_electrical,,Electrical,Электрический,
core_icon_category_sport,,Sport,Спорт,
core_icon_category_objects,,Objects,Объекты,
core_icon_category_commerce,,Commerce,Коммерция,
core_icon_category_games,,Games,Игры,
core_icon_category_finance,,Finance,Финансы,
background_notification_channel_general,,General,Общий,
background_location_channel_name,,Location sharing,Передача местоположения,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Сохраняет актуальность местоположения вашего устройства в Home Assistant.,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant обмен данными о местоположении,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Передача вашего местоположения Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Подключение уведомлений,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Сохраняет фоновое соединение с Home Assistant для мгновенных уведомлений.,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Подключено к Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Ожидание уведомлений,
background_push_hide_action,,Hide this notification,Скрыть это уведомление,
button_style_centered,,Centered,Центрировано,
button_elements,,Elements,Элементы,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Что отображается на этой кнопке. Скройте имя и состояние значка отдельно.,
stack_elements_title,,Elements on every button in this stack,Элементы на каждой кнопке в этом стеке,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Они применяются ко всему стеку, а не к одной кнопке. Отключение чего-либо здесь скрывает это на каждой кнопке в стеке; оставив его включенным, каждая кнопка сама решает свои настройки.",
button_element_icon,,Icon,Икона,
button_element_name,,Name,Имя,
button_element_state,,State,Состояние,
stack_show_title,,Show name,Показать имя,
stack_show_title_description,,Turn off for a stack with no heading at all.,Выключите для стека вообще без заголовка.,
stack_show_icon,,Show icon,Показать значок,
stack_show_icon_description,,The icon beside the heading.,Значок рядом с заголовком.,
stack_center_title,,Center the heading,Центрировать заголовок,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Помещает значок и имя посередине, а не напротив левого края.",
cr_state_on,,On,На,
cr_state_off,,Off,Выключенный,
cr_open,,Open,Открыть,
cr_close,,Close,Закрывать,
cr_stop,,Stop,Останавливаться,
cr_closed,,Closed,Закрыто,
cr_opening,,Opening,Открытие,
cr_closing,,Closing,Закрытие,
cr_locked,,Locked,Заблокировано,
cr_unlocked,,Unlocked,Разблокировано,
cr_unavailable,,Unavailable,Недоступно,
cr_unknown,,Unknown,Неизвестный,
cr_idle,,Idle,Праздный,
cr_home,,Home,Дом,
cr_away,,Away,Прочь,
cr_cleaning,,Cleaning,Очистка,
cr_returning,,Returning,Возвращение,
cr_paused,,Paused,Приостановлено,
cr_error,,Error,Ошибка,
cr_playing,,Playing,Играя,
cr_buffering,,Buffering,Буферизация,
cr_standby,,Standby,Поддерживать,
cr_humidifying,,Humidifying,Увлажняющий,
cr_drying,,Drying,Сушка,
cr_detected,,Detected,Обнаружено,
cr_clear,,Clear,Прозрачный,
cr_problem,,Problem,Проблема,
cr_ok,,OK,ХОРОШО,
cr_low,,Low,Низкий,
cr_normal,,Normal,Нормальный,
cr_connected,,Connected,Подключено,
cr_disconnected,,Disconnected,Отключено,
cr_plugged_in,,Plugged in,Подключено,
cr_unplugged,,Unplugged,Отключен,
cr_wet,,Wet,Влажный,
cr_dry,,Dry,Сухой,
cr_none,,None,Никто,
cr_any,,Any,Любой,
cr_remove,,Remove,Удалять,
cr_restore,,Restore,Восстановить,
cr_general,,General,Общий,
cr_identity,,Identity,Личность,
cr_appearance,,Appearance,Появление,
cr_layout,,Layout,Макет,
cr_behavior,,Behavior,Поведение,
cr_profiles,,Profiles,Профили,
cr_playback,,Playback,Воспроизведение,
cr_content,,Content,Содержание,
cr_actions,,Actions,Действия,
cr_protection,,Protection,Защита,
cr_power,,Power,Власть,
cr_brightness,,Brightness,Яркость,
cr_temperature,,Temperature,Температура,
cr_color,,Color,Цвет,
cr_min,,Min,Мин,
cr_avg,,Avg,Среднее,
cr_max,,Max,Макс,
cr_now,,Now,Сейчас,
cr_lowest,,Lowest,Самый низкий,
cr_average,,Average,Средний,
cr_highest,,Highest,Самый высокий,
cr_live,,Live,Жить,
cr_once,,Once,Один раз,
cr_daily,,Daily,Ежедневно,
cr_weekly,,Weekly,Еженедельно,
cr_monthly,,Monthly,Ежемесячно,
cr_yearly,,Yearly,Ежегодно,
cr_action_tap,,Tap,Кран,
cr_action_double_tap,,Double tap,Двойное нажатие,
cr_action_hold,,Hold,Держать,
cr_mode,,Mode,Режим,
cr_mode_auto,,Auto,Авто,
cr_mode_heat,,Heat,Нагревать,
cr_mode_cool,,Cool,Прохладный,
cr_mode_heat_cool,,Heat/cool,Тепло/охлаждение,
cr_mode_dry,,Dry,Сухой,
cr_mode_fan_only,,Fan only,Только вентилятор,
cr_mode_low,,Low,Низкий,
cr_mode_medium,,Medium,Середина,
cr_mode_high,,High,Высокий,
cr_mode_quiet,,Quiet,Тихий,
cr_mode_boost,,Boost,Способствовать росту,
cr_mode_eco,,Eco,Эко,
cr_mode_sleep,,Sleep,Спать,
cr_mode_manual,,Manual,Руководство,
cr_mode_vertical,,Vertical,Вертикальный,
cr_mode_horizontal,,Horizontal,Горизонтальный,
cr_mode_both,,Both,Оба,
cr_mode_up,,Up,Вверх,
cr_mode_down,,Down,Вниз,
cr_mode_center,,Center,Центр,
cr_mode_left,,Left,Левый,
cr_mode_right,,Right,Верно,
cr_climate_fan,,Fan,Вентилятор,
cr_climate_vertical_airflow,,Vertical airflow,Вертикальный поток воздуха,
cr_climate_horizontal_airflow,,Horizontal airflow,Горизонтальный поток воздуха,
cr_climate_preset,,Preset,Предустановка,
cr_fan_speed,,Fan speed,Скорость вентилятора,
cr_speed,,Speed,Скорость,
cr_lower_target,,Lower target,Нижняя цель,
cr_raise_target,,Raise target,Поднять цель,
cr_climate_temperature,,Temperature,Температура,
cr_climate_all_temperature_sensors,,All temperature sensors,Все датчики температуры,
cr_climate_outside,,Outside,Снаружи,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Наружная температура, влажность и давление",
cr_climate_humidity,,Humidity,Влажность,
cr_climate_all_humidity_sensors,,All humidity sensors,Все датчики влажности,
cr_climate_air_pressure,,Air pressure,Давление воздуха,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Все датчики давления воздуха,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Датчики углекислого газа,
cr_climate_air_quality,,Air quality,Качество воздуха,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Твердые частицы, AQI, летучие органические соединения и газы",
cr_climate_entities,,Climate entities,Климатические объекты,
cr_climate_settings,,Climate settings,Климатические настройки,
cr_empty_climate_view,,No climate data is available yet.,Климатических данных пока нет.,
cr_climate_fans,,Fans,Фанаты,
cr_climate_air_purifiers,,Air purifiers,Очистители воздуха,
cr_climate_humidifiers,,Humidifiers,Увлажнители,
cr_temperature_sensors,,Temperature sensors,Датчики температуры,
cr_devices_active,,Devices active,Устройства активны,
cr_active_of_total,,%1$d of %2$d active,%1$d из %2$d активен,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Нет активного поиска · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Свернуть поиск,
cr_expand_search,,Expand search,Расширить поиск,
cr_custom_order,,Custom order,Индивидуальный заказ,
cr_name_a_z,,Name A–Z,Имя А–Я,
cr_name_z_a,,Name Z–A,Имя Z–A,
cr_climate_device,,Climate device,Климатическое устройство,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Имя, значок, стиль карточки и ширина",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Требуется интеграция датчика F1, которой нет на вашем Home Assistant.",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant","Требуется интеграция посылок, но на вашем Home Assistant ничего не найдено.",don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant","Требуется интеграция сбора мусора, но на вашем Home Assistant ничего не найдено.",don't translate Home Assistant
cr_people_here_title,,Who is here,Кто здесь,
cr_people_here_empty,,Nobody is being tracked in this room right now.,В этой комнате сейчас никто не отслеживается.,
cr_people_here_unknown_room,,Room unknown,Комната неизвестна,
cr_button_exclude_counters,,Leave out of counters,Оставьте счетчики,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Удерживайте кнопку, но перестаньте учитывать ее в общем количестве источников света и устройств в этой комнате.",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · среднее %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Наружная температура,
cr_outside_humidity,,Outside humidity,Наружная влажность,
cr_outside_pressure,,Outside pressure,Внешнее давление,
cr_outside_air_pressure,,Outside air pressure,Наружное давление воздуха,
cr_no_sensors_found_for,,No %1$s sensors found.,Датчики %1$s не найдены.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Климат-контроль,
cr_thermostat_dial,,Thermostat dial,Циферблат термостата,
cr_width_third,,Third,Третий,
cr_width_half,,Half,Половина,
cr_width_full,,Full,Полный,
cr_select_item,,Select %1$s,Выберите %1$s.,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Установите наружную температуру, влажность и давление",
cr_auto_discovered_device_class,,Discovered automatically by device class,Обнаруживается автоматически по классу устройства,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Климатические устройства обнаруживаются автоматически,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,"Выберите вентиляторы, которые будут использоваться в качестве очистителей воздуха.",
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Устройства увлажнителя обнаруживаются автоматически,
cr_removed_entities,,Removed entities,Удаленные объекты,
cr_entities_removed_edit_mode,,Entities removed in edit mode,"Объекты, удаленные в режиме редактирования",
cr_card_indoor_climate_overview,,Indoor climate overview,Обзор климата в помещении,
cr_card_sensor_device_tiles,,Sensor and device tiles,Плитки датчиков и устройств,
cr_card_thermostats_ac,,Thermostats and AC,Термостаты и кондиционер,
cr_card_temperature_summary,,Temperature summary,Сводка температуры,
cr_card_humidity_summary,,Humidity summary,Сводка влажности,
cr_card_air_pressure_summary,,Air-pressure summary,Сводка давления воздуха,
cr_card_co2_summary,,CO₂ summary,Сводка по CO₂,
cr_card_air_quality_summary,,Air-quality summary,Сводная информация о качестве воздуха,
