key,item,english,translation,notes
parcel_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d 件到件 · %2$d 件寄出 · %3$d 封信件,app fills in %1$d %2$d %3$d — keep them
parcel_carrier_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d 件到件 · %2$d 件寄出 · %3$d 封信件,app fills in %1$d %2$d %3$d — keep them
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,%1$d 件到件 · %2$d 件寄出 · %3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,追踪历史,
parcel_tracking_history_subtitle,,Parcel journey and status updates,包裹动态和状态更新,
parcel_choose_carrier_account,,Choose a carrier account,选择快递账户,
parcel_empty_tab,,No %1$s parcels.,没有%1$s包裹。,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,没有到件包裹。,
parcel_no_delivered,,No delivered parcels.,没有已送达的包裹。,
parcel_no_outgoing,,No outgoing parcels.,没有寄出包裹。,
parcel_stage_registered,,Registered,已登记,
parcel_stage_sorting,,Sorting,分拣中,
parcel_stage_on_the_way,,On the way,运输途中,
parcel_unknown_status,,Unknown status,未知状态,
parcel_status_in_transit,,In transit,运输中,
parcel_status_out_for_delivery,,Out for delivery,派送中,
parcel_status_at_pickup_point,,Ready at pickup point,已到取件点,
parcel_status_ready_to_send,,Ready to send,待寄出,
parcel_letter_preview,,Letter preview,信件预览,
parcel_carriers,,Carriers,快递公司,
parcel_track_new,,Track a new %1$s parcel by number,通过单号追踪新的%1$s包裹,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,选择快递公司,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance",快递账户、聚合方式和外观,
parcel_settings_accounts,,Accounts,账户,
parcel_settings_organization,,Organization,组织方式,
parcel_settings_appearance,,Appearance,外观,
action_remove,,Remove,移除,
notification_delete,,Delete notification,删除通知,
notification_mark_all_read,,Mark all as read,全部标记为已读,
notification_mark_all_unread,,Mark all as unread,全部标记为未读,
notification_delete_all,,Delete all,全部删除,
notification_delete_all_archived,,Delete all archived,删除所有已归档,
notification_unread,,Unread,未读,
notification_history,,History,历史记录,
notification_mark_unread,,Mark as unread,标记为未读,
notification_mark_read,,Mark as read,标记为已读,
notification_archive,,Archive,归档,
notification_unarchive,,Unarchive,取消归档,
notification_delete_action,,Delete,删除,
entity_search_select_items,,Select items,选择项目,
entity_search_choose_one,,Search and choose one entity,搜索并选择一个实体,
entity_search_choose_multiple,,Search and select one or more entities,搜索并选择一个或多个实体,
global_search_title,,Search,搜索,
global_search_subtitle,,Find and control any Home Assistant device or entity,查找并控制任意 Home Assistant 设备或实体,don't translate Home Assistant
global_search_clear,,Clear search,清除搜索,
global_search_no_devices,,No matching devices.,没有匹配的设备。,
global_search_no_entities,,No matching entities.,没有匹配的实体。,
security_title,,Security,安防,
security_subtitle,,Home status and activity,家庭状态与活动,
security_settings,,Security settings,安防设置,
security_entities,,Security entities,安防实体,
security_reimport,,Re-import,重新导入,
security_group_doors,,Doors,门,
security_group_doors_subtitle,,Door contacts,门磁传感器,
security_group_windows,,Windows,窗户,
security_group_windows_subtitle,,Window contacts,窗磁传感器,
security_group_openings,,Openings,开合装置,
security_group_openings_subtitle,,Garage doors and other openings,车库门和其他开合装置,
security_group_garage_doors,,Garage doors,车库门,
security_group_garage_doors_subtitle,,Garage door covers,车库门遮蔽设备,
security_group_covers,,Covers,遮蔽设备,
security_group_covers_subtitle,,"Blinds, shutters, and gates",百叶窗、卷帘和大门,
security_group_locks,,Locks,门锁,
security_group_locks_subtitle,,Door and gate locks,门锁和大门锁,
security_group_motion,,Motion,移动,
security_group_motion_subtitle,,Motion detection,移动侦测,
security_group_presence,,Presence,存在感应,
security_group_presence_subtitle,,Occupancy sensors,人体存在传感器,
security_group_fire,,Fire and temperature,火警与温度,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms",火灾、高温、低温和安全警报,
security_group_smoke,,Smoke,烟雾,
security_group_smoke_subtitle,,Smoke detectors,烟雾探测器,
security_group_gas,,Gas,燃气,
security_group_gas_subtitle,,Combustible gas sensors,可燃气体传感器,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,一氧化碳和二氧化碳传感器,
security_group_moisture,,Leaks,漏水,
security_group_moisture_subtitle,,Moisture and water leaks,湿度和漏水检测,
security_group_sound,,Sound,声音,
security_group_sound_subtitle,,Sound and glass-break sensors,声音和玻璃破碎传感器,
security_group_light,,Light detection,光线检测,
security_group_light_subtitle,,Light and beam sensors,光线和光束传感器,
security_group_alarms,,Alarm systems,报警系统,
security_group_alarms_subtitle,,Alarm control panels,报警控制面板,
security_group_cameras,,Cameras,摄像头,
security_group_cameras_subtitle,,Camera feeds,摄像头画面,
security_no_search_active,,No search active · %1$s,未在搜索 · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,安防警报,
security_status_alarm_pending,,Alarm pending,报警等待中,
security_status_changing_alarm,,Changing alarm mode,正在更改报警模式,
security_status_needs_attention,,Needs attention,需要注意,
security_status_motion,,Motion detected,检测到移动,
security_status_sensor_activity,,Sensor activity,传感器活动,
security_status_alarm_unavailable,,Alarm unavailable,报警系统不可用,
security_status_devices_unavailable,,Devices unavailable,设备不可用,
security_status_cameras_offline,,Cameras offline,摄像头离线,
security_status_all_secure,,All secure,全部安全,
security_status_alarm_disarmed,,Alarm disarmed,报警已撤防,
security_status_all_clear,,All clear,一切正常,
security_status_no_data,,No security data,没有安防数据,
security_metric_openings,,Openings,开合装置,
security_metric_locked,,Locked,已上锁,
security_metric_cameras_online,,Cameras online,在线摄像头,
security_card_title,,Security card,安防卡片,
security_card_subtitle,,"Name, layout, and card appearance",名称、布局和卡片外观,
security_stat_total,,Total,总计,
security_stat_active,,Active,活动中,
security_stat_clear,,Clear,正常,
security_cover_open,,Open,打开,
security_cover_stop,,Stop,停止,
security_cover_close,,Close,关闭,
security_restore,,Restore,恢复,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,这是一个空的安防视图。向下滑动页眉并打开安防设置以手动添加实体。,
connection_stopping_for_restart,,Stopping for restart…,正在停止以便重启…,
connection_starting,,Home Assistant is starting…,Home Assistant 正在启动…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,正在恢复您的仪表盘…,
connection_restarting,,Home Assistant is restarting…,Home Assistant 正在重启…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,正在自动生成房间和小组件…,
connection_reconnecting,,Reconnecting to Home Assistant…,正在重新连接到 Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,不可用 · 正在重试…,
connection_paused,,Connection paused,连接已暂停,
connection_connected,,Connected,已连接,
connection_server_not_found,,Server address could not be found,找不到服务器地址,
connection_timed_out,,Connection timed out,连接超时,
connection_no_route,,No network route to Home Assistant,无法访问 Home Assistant 的网络路由,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,无法连接到 Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,安全连接失败,
connection_session_expired_refreshing,,Session expired · Refreshing login…,会话已过期 · 正在刷新登录…,
connection_interrupted,,Connection was interrupted,连接已中断,
connection_error_title,,Connection error,连接错误,
connection_all_systems_normal,,All systems normal,所有系统正常,
action_undo,,Undo,撤销,
action_redo,,Redo,重做,
connection_route_local,,Local,本地,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,外部,
settings_connection_via,,Connected via %1$s,通过 %1$s 连接,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,未知,
settings_connection_connecting,,Connecting…,正在连接…,
settings_this_home,,this home,此家庭,
settings_local_network_allowed,,Allowed,允许,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,不允许 — 无法通过您的 Wi-Fi 直接访问 Home Assistant,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,当前 Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,未连接网络或缺少位置权限,
settings_just_now,,just now,刚刚,
settings_primary_app_language,,Primary application language,应用主要语言,
settings_android_build_configuration,,Android resources and build configuration,Android 资源与构建配置,
page_settings_default_title,,Page settings,页面设置,
page_settings_choose_area,,Choose an area to configure,选择要配置的区域,
page_settings_focused_options,,Focused options for this page area,此页面区域的专属选项,
page_settings_header_description,,Wallpaper and custom header color,壁纸和自定义页眉颜色,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon",名称、副标题和导航图标,
page_settings_badge_bar,,Badge bar,徽标栏,
page_settings_badge_description,,"Visibility, alignment, and display options",可见性、对齐方式和显示选项,
page_settings_persons,,Persons,人员,
page_settings_persons_description,,Visibility and ordering,可见性和排序,
page_settings_configure,,Configure,配置,
room_config_title,,Room configuration,房间配置,
header_pill_left,,Left header pill,左侧页眉徽标,
header_pill_right,,Right header pill,右侧页眉徽标,
alignment_split,,Split,拆分,
alignment_center,,Center,居中,
weather_cloudy,,Cloudy,多云,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\n在**编辑模式**下打开此小组件的设置以编写您自己的内容。,\n = line break
home_settings_title,,Home settings,主页设置,
custom_page_settings_title,,%1$s settings,%1$s 设置,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,这是主页。向下滑动页眉并启用编辑模式以添加小组件。,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,此页面为空。向下滑动页眉并启用编辑模式以添加小组件。,
select_camera_title,,Select camera,选择摄像头,
select_entity_title,,Select entity,选择实体,
custom_camera_default_name,,Custom camera,自定义摄像头,
rooms_settings_title,,Rooms settings,房间设置,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,房间视图为空。向下滑动页眉并启用编辑模式以添加楼层和房间。,
floor_expand,,Expand floor,展开楼层,
floor_collapse,,Collapse floor,收起楼层,
floor_settings_title,,Floor,楼层,
floor_settings_subtitle,,"Identity, layout, and card style",标识、布局和卡片样式,
universal_effects,,Effects,效果,
universal_open_door,,Open door,开门,
universal_vacuum_dock,,Dock,回充,
universal_start,,Start,开始,
universal_pause,,Pause,暂停,
universal_stop,,Stop,停止,
universal_locate,,Locate,定位,
universal_room_number,,Room %1$d,房间 %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,可选的显示名称覆盖,
core_media_paused_track,,Paused: %1$s,已暂停：%1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,百分之 %1$d,app fills in %1$d — keep them
core_current_humidity,,Current humidity,当前湿度,
core_tank_water_level,,Tank / water level,水箱/水位,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,错误代码,
core_bucket_full,,Bucket full,集尘桶已满,
core_clean_filter,,Clean filter,清洁滤网,
core_ionizer,,Ionizer,离子发生器,
core_pump,,Pump,水泵,
core_beep_on_command,,Beep on command,执行命令时提示音,
core_dawn,,Dawn,黎明,
core_solar_noon,,Solar noon,太阳正午,
core_dusk,,Dusk,黄昏,
core_icon_category_common,,Common,常用,
core_icon_category_home,,Home,家居,
core_icon_category_weather,,Weather,天气,
core_icon_category_lock,,Lock,锁具,
core_icon_category_people,,People,人物,
core_icon_category_auto,,Automotive,汽车,
core_icon_category_music,,Music,音乐,
core_icon_category_battery,,Battery,电池,
core_icon_category_nature,,Nature,自然,
core_icon_category_places,,Places,地点,
core_icon_category_food,,Food,食物,
core_icon_category_navigation,,Navigation,导航,
core_icon_category_devices,,Devices,设备,
core_icon_category_map,,Map,地图,
core_icon_category_media,,Media,媒体,
core_icon_category_communication,,Communication,通信,
core_icon_category_health,,Health,健康,
core_icon_category_vehicles,,Vehicles,车辆,
core_icon_category_buildings,,Buildings,建筑,
core_icon_category_electrical,,Electrical,电气,
core_icon_category_sport,,Sport,运动,
core_icon_category_objects,,Objects,物品,
core_icon_category_commerce,,Commerce,商业,
core_icon_category_games,,Games,游戏,
core_icon_category_finance,,Finance,金融,
background_notification_channel_general,,General,常规,
background_location_channel_name,,Location sharing,位置共享,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,让 Home Assistant 中的设备位置保持最新,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant 位置共享,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,正在与 Home Assistant 共享您的位置,don't translate Home Assistant
background_push_channel_name,,Notification connection,通知连接,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,保持与 Home Assistant 的后台连接以便即时接收通知,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,已连接到 Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,正在等待通知,
background_push_hide_action,,Hide this notification,隐藏此通知,
button_style_centered,,Centered,居中,
button_elements,,Elements,元素,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,该按钮上显示的内容。隐藏图标本身的名称和状态。,
stack_elements_title,,Elements on every button in this stack,该堆栈中每个按钮上的元素,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",这些适用于整个堆栈，而不是单个按钮。在这里关闭某些功能会将其隐藏在堆栈中的每个按钮上；保持打开状态可以让每个按钮在自己的设置中自行决定。,
button_element_icon,,Icon,图标,
button_element_name,,Name,姓名,
button_element_state,,State,状态,
stack_show_title,,Show name,显示名称,
stack_show_title_description,,Turn off for a stack with no heading at all.,关闭根本没有标题的堆栈。,
stack_show_icon,,Show icon,显示图标,
stack_show_icon_description,,The icon beside the heading.,标题旁边的图标。,
stack_center_title,,Center the heading,标题居中,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,将图标和名称放在中间，而不是靠左边缘。,
cr_state_on,,On,开启,
cr_state_off,,Off,关闭,
cr_open,,Open,打开,
cr_close,,Close,关闭,
cr_stop,,Stop,停止,
cr_closed,,Closed,已关闭,
cr_opening,,Opening,正在打开,
cr_closing,,Closing,正在关闭,
cr_locked,,Locked,已锁定,
cr_unlocked,,Unlocked,已解锁,
cr_unavailable,,Unavailable,不可用,
cr_unknown,,Unknown,未知,
cr_idle,,Idle,空闲,
cr_home,,Home,在家,
cr_away,,Away,离家,
cr_cleaning,,Cleaning,清洁中,
cr_returning,,Returning,正在返回,
cr_paused,,Paused,已暂停,
cr_error,,Error,错误,
cr_playing,,Playing,正在播放,
cr_buffering,,Buffering,缓冲中,
cr_standby,,Standby,待机,
cr_humidifying,,Humidifying,正在加湿,
cr_drying,,Drying,正在除湿,
cr_detected,,Detected,已检测到,
cr_clear,,Clear,清除,
cr_problem,,Problem,异常,
cr_ok,,OK,确定,
cr_low,,Low,低,
cr_normal,,Normal,正常,
cr_connected,,Connected,已连接,
cr_disconnected,,Disconnected,已断开连接,
cr_plugged_in,,Plugged in,已插入电源,
cr_unplugged,,Unplugged,已拔出电源,
cr_wet,,Wet,潮湿,
cr_dry,,Dry,干燥,
cr_none,,None,无,
cr_any,,Any,任意,
cr_remove,,Remove,移除,
cr_restore,,Restore,恢复,
cr_general,,General,常规,
cr_identity,,Identity,身份,
cr_appearance,,Appearance,外观,
cr_layout,,Layout,布局,
cr_behavior,,Behavior,行为,
cr_profiles,,Profiles,配置文件,
cr_playback,,Playback,播放,
cr_content,,Content,内容,
cr_actions,,Actions,操作,
cr_protection,,Protection,保护,
cr_power,,Power,电源,
cr_brightness,,Brightness,亮度,
cr_temperature,,Temperature,温度,
cr_color,,Color,颜色,
cr_min,,Min,最小,
cr_avg,,Avg,平均,
cr_max,,Max,最大,
cr_now,,Now,现在,
cr_lowest,,Lowest,最低,
cr_average,,Average,平均值,
cr_highest,,Highest,最高,
cr_live,,Live,实时,
cr_once,,Once,一次,
cr_daily,,Daily,每天,
cr_weekly,,Weekly,每周,
cr_monthly,,Monthly,每月,
cr_yearly,,Yearly,每年,
cr_action_tap,,Tap,点击,
cr_action_double_tap,,Double tap,双击,
cr_action_hold,,Hold,长按,
cr_mode,,Mode,模式,
cr_mode_auto,,Auto,自动,
cr_mode_heat,,Heat,制热,
cr_mode_cool,,Cool,制冷,
cr_mode_heat_cool,,Heat/cool,制热/制冷,
cr_mode_dry,,Dry,除湿,
cr_mode_fan_only,,Fan only,仅送风,
cr_mode_low,,Low,低,
cr_mode_medium,,Medium,中,
cr_mode_high,,High,高,
cr_mode_quiet,,Quiet,静音,
cr_mode_boost,,Boost,增强,
cr_mode_eco,,Eco,节能,
cr_mode_sleep,,Sleep,睡眠,
cr_mode_manual,,Manual,手动,
cr_mode_vertical,,Vertical,垂直,
cr_mode_horizontal,,Horizontal,水平,
cr_mode_both,,Both,两者,
cr_mode_up,,Up,向上,
cr_mode_down,,Down,向下,
cr_mode_center,,Center,居中,
cr_mode_left,,Left,左,
cr_mode_right,,Right,右,
cr_climate_fan,,Fan,风扇,
cr_climate_vertical_airflow,,Vertical airflow,垂直气流,
cr_climate_horizontal_airflow,,Horizontal airflow,水平气流,
cr_climate_preset,,Preset,预设,
cr_fan_speed,,Fan speed,风扇速度,
cr_speed,,Speed,速度,
cr_lower_target,,Lower target,降低目标值,
cr_raise_target,,Raise target,提高目标值,
cr_climate_temperature,,Temperature,温度,
cr_climate_all_temperature_sensors,,All temperature sensors,所有温度传感器,
cr_climate_outside,,Outside,室外,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure",室外温度、湿度和气压,
cr_climate_humidity,,Humidity,湿度,
cr_climate_all_humidity_sensors,,All humidity sensors,所有湿度传感器,
cr_climate_air_pressure,,Air pressure,气压,
cr_climate_all_pressure_sensors,,All air-pressure sensors,所有气压传感器,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,二氧化碳传感器,
cr_climate_air_quality,,Air quality,空气质量,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases",颗粒物、AQI、VOC 和气体,
cr_climate_entities,,Climate entities,空调实体,
cr_climate_settings,,Climate settings,空调设置,
cr_empty_climate_view,,No climate data is available yet.,目前没有可用的空调数据。,
cr_climate_fans,,Fans,风扇,
cr_climate_air_purifiers,,Air purifiers,空气净化器,
cr_climate_humidifiers,,Humidifiers,加湿器,
cr_temperature_sensors,,Temperature sensors,温度传感器,
cr_devices_active,,Devices active,活跃设备,
cr_active_of_total,,%1$d of %2$d active,%2$d 个中的 %1$d 个已激活,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,无活跃搜索 · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,收起搜索,
cr_expand_search,,Expand search,展开搜索,
cr_custom_order,,Custom order,自定义顺序,
cr_name_a_z,,Name A–Z,名称 A–Z,
cr_name_z_a,,Name Z–A,名称 Z–A,
cr_climate_device,,Climate device,空调设备,
cr_climate_device_subtitle,,"Name, icon, card style, and width",名称、图标、卡片样式和宽度,
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",需要 F1 传感器集成，但在您的 Home Assistant 上找不到,don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",需要包裹集成，但在您的 Home Assistant 上未找到任何包裹,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",需要废物收集集成，但在您的 Home Assistant 上没有找到任何废物收集集成,don't translate Home Assistant
cr_people_here_title,,Who is here,谁在这里,
cr_people_here_empty,,Nobody is being tracked in this room right now.,现在这个房间里没有人被追踪。,
cr_people_here_unknown_room,,Room unknown,房间未知,
cr_button_exclude_counters,,Leave out of counters,离开柜台,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",保留按钮，但停止计入该房间的灯光和设备总数,
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · 平均 %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,室外温度,
cr_outside_humidity,,Outside humidity,室外湿度,
cr_outside_pressure,,Outside pressure,室外气压,
cr_outside_air_pressure,,Outside air pressure,室外气压,
cr_no_sensors_found_for,,No %1$s sensors found.,未找到 %1$s 传感器。,app fills in %1$s — keep them
cr_climate_control,,Climate control,空调控制,
cr_thermostat_dial,,Thermostat dial,恒温器表盘,
cr_width_third,,Third,三分之一宽,
cr_width_half,,Half,半宽,
cr_width_full,,Full,全宽,
cr_select_item,,Select %1$s,选择%1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure",设置室外温度、湿度和气压,
cr_auto_discovered_device_class,,Discovered automatically by device class,按设备类别自动发现,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,自动发现的空调设备,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,选择用作空气净化器的风扇实体,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,自动发现的加湿器设备,
cr_removed_entities,,Removed entities,已移除的实体,
cr_entities_removed_edit_mode,,Entities removed in edit mode,在编辑模式下移除的实体,
cr_card_indoor_climate_overview,,Indoor climate overview,室内气候概览,
cr_card_sensor_device_tiles,,Sensor and device tiles,传感器与设备图块,
cr_card_thermostats_ac,,Thermostats and AC,恒温器与空调,
cr_card_temperature_summary,,Temperature summary,温度摘要,
cr_card_humidity_summary,,Humidity summary,湿度摘要,
cr_card_air_pressure_summary,,Air-pressure summary,气压摘要,
cr_card_co2_summary,,CO₂ summary,CO₂ 摘要,
cr_card_air_quality_summary,,Air-quality summary,空气质量摘要,
cr_category_overview,,Overview,概览,
cr_category_devices,,Devices,设备,
cr_category_sensors,,Sensors,传感器,
cr_no_climate_sensors_devices,,No climate sensors or devices found.,未找到空调传感器或设备。,
cr_no_climate_devices,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,未找到空调设备。Home Assistant 中的恒温器和空调设备将自动显示在此处。,don't translate Home Assistant
cr_no_fans,,No fans found. Fan entities from Home Assistant appear here automatically.,未找到风扇。Home Assistant 中的风扇实体将自动显示在此处。,don't translate Home Assistant
cr_no_air_purifiers,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,未配置空气净化器。请在“空调设置 → 空调实体 → 空气净化器”中选择风扇实体。,
cr_no_humidifiers,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,未找到加湿器。Home Assistant 中的加湿器实体将自动显示在此处。,don't translate Home Assistant
cr_unknown_climate_card,,Unknown climate card: %1$s,未知空调卡片：%1$s,app fills in %1$s — keep them
cr_select_climate_cards,,Select climate cards,选择空调卡片,
cr_entities_for,,%1$s entities,%1$s 个实体,app fills in %1$s — keep them
cr_climate_card,,Climate card,空调卡片,
cr_climate_card_dialog_subtitle,,Data sources and card appearance,数据来源和卡片外观,
cr_card_and_data,,Card and data,卡片和数据,
cr_climate_stack,,Climate stack,空调堆栈,
cr_climate_stack_dialog_subtitle,,"Cards, data sources, and layout",卡片、数据来源和布局,
cr_cards_and_data,,Cards and data,卡片和数据,
cr_sensor_count,one,%d sensor,,needs translation; app fills in %d — keep them
cr_sensor_count,other,%d sensors,%d 个传感器,app fills in %d — keep them
cr_device_count_on,one,%1$d device · %2$d on,,needs translation; app fills in %1$d %2$d — keep them
cr_device_count_on,other,%1$d devices · %2$d on,%1$d 个设备 · %2$d 个开启,app fills in %1$d %2$d — keep them
cr_outside_sensors_set,one,%d outside sensor set,,needs translation; app fills in %d — keep them
cr_outside_sensors_set,other,%d outside sensors set,已设置 %d 个室外传感器,app fills in %d — keep them
cr_auto_plus_manual,one,Automatic + %d manual,,needs translation; app fills in %d — keep them
cr_auto_plus_manual,other,Automatic + %d manual,自动 + %d 个手动,app fills in %d — keep them
cr_selected_count,one,%d selected,,needs translation; app fills in %d — keep them
cr_selected_count,other,%d selected,已选择 %d 个,app fills in %d — keep them
