key,item,english,translation,notes
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Požiarne, tepelné, chladové a bezpečnostné hlásiče",
security_group_smoke,,Smoke,Dym,
security_group_smoke_subtitle,,Smoke detectors,Detektory dymu,
security_group_gas,,Gas,Plyn,
security_group_gas_subtitle,,Combustible gas sensors,Senzory horľavých plynov,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Senzory oxidu uhoľnatého a oxidu uhličitého,
security_group_moisture,,Leaks,Netesnosti,
security_group_moisture_subtitle,,Moisture and water leaks,Úniky vlhkosti a vody,
security_group_sound,,Sound,Zvuk,
security_group_sound_subtitle,,Sound and glass-break sensors,Senzory zvuku a rozbitia skla,
security_group_light,,Light detection,Detekcia svetla,
security_group_light_subtitle,,Light and beam sensors,Svetelné a svetelné senzory,
security_group_alarms,,Alarm systems,Poplašné systémy,
security_group_alarms_subtitle,,Alarm control panels,Poplachové ovládacie panely,
security_group_cameras,,Cameras,Fotoaparáty,
security_group_cameras_subtitle,,Camera feeds,Zdroje fotoaparátu,
security_no_search_active,,No search active · %1$s,Žiadne aktívne vyhľadávanie · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Bezpečnostné upozornenie,
security_status_alarm_pending,,Alarm pending,Čaká sa na poplach,
security_status_changing_alarm,,Changing alarm mode,Zmena režimu budíka,
security_status_needs_attention,,Needs attention,Vyžaduje pozornosť,
security_status_motion,,Motion detected,Zistený pohyb,
security_status_sensor_activity,,Sensor activity,Aktivita snímača,
security_status_alarm_unavailable,,Alarm unavailable,Alarm nedostupný,
security_status_devices_unavailable,,Devices unavailable,Zariadenia nedostupné,
security_status_cameras_offline,,Cameras offline,Kamery offline,
security_status_all_secure,,All secure,Všetko zabezpečené,
security_status_alarm_disarmed,,Alarm disarmed,Alarm deaktivovaný,
security_status_all_clear,,All clear,Všetko jasné,
security_status_no_data,,No security data,Žiadne bezpečnostné údaje,
security_metric_openings,,Openings,Otvory,
security_metric_locked,,Locked,Zamknuté,
security_metric_cameras_online,,Cameras online,Kamery online,
security_card_title,,Security card,Bezpečnostná karta,
security_card_subtitle,,"Name, layout, and card appearance","Názov, rozloženie a vzhľad karty",
security_stat_total,,Total,Celkom,
security_stat_active,,Active,Aktívne,
security_stat_clear,,Clear,Jasné,
security_cover_open,,Open,OTVORENÉ,
security_cover_stop,,Stop,Stop,
security_cover_close,,Close,Zavrieť,
security_restore,,Restore,Obnoviť,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Toto je prázdne zobrazenie zabezpečenia. Potiahnite nadol po hlavičke a otvorte Nastavenia zabezpečenia a pridajte entity manuálne.,
connection_stopping_for_restart,,Stopping for restart…,Zastavuje sa na reštart…,
connection_starting,,Home Assistant is starting…,Home Assistant sa začína…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Obnovuje sa váš informačný panel…,
connection_restarting,,Home Assistant is restarting…,Home Assistant sa reštartuje…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Automaticky sa generujú miestnosti a miniaplikácie…,
connection_reconnecting,,Reconnecting to Home Assistant…,Opätovné pripojenie k Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Nedostupné · Opakuje sa pokus…,
connection_paused,,Connection paused,Spojenie pozastavené,
connection_connected,,Connected,Pripojené,
connection_server_not_found,,Server address could not be found,Adresa servera sa nenašla,
connection_timed_out,,Connection timed out,Časový limit spojenia vypršal,
connection_no_route,,No network route to Home Assistant,Žiadna sieťová trasa do Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Nepodarilo sa pripojiť k Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Zabezpečené pripojenie zlyhalo,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Platnosť relácie vypršala · Obnovuje sa prihlásenie…,
connection_interrupted,,Connection was interrupted,Spojenie bolo prerušené,
connection_error_title,,Connection error,Chyba pripojenia,
connection_all_systems_normal,,All systems normal,Všetky systémy normálne,
action_undo,,Undo,Vrátiť späť,
action_redo,,Redo,Znovu,
connection_route_local,,Local,Miestne,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Vonkajšie,
settings_connection_via,,Connected via %1$s,Pripojené cez %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Neznámy,
settings_connection_connecting,,Connecting…,Pripája sa…,
settings_this_home,,this home,tento dom,
settings_local_network_allowed,,Allowed,Povolené,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Nepovolené – Home Assistant nie je možné dosiahnuť priamo vo vašej sieti Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Aktuálne Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,Nie je pripojené alebo chýba povolenie na umiestnenie,
settings_just_now,,just now,práve teraz,
settings_primary_app_language,,Primary application language,Primárny jazyk aplikácie,
settings_android_build_configuration,,Android resources and build configuration,Zdroje systému Android a konfigurácia zostavy,
page_settings_default_title,,Page settings,Nastavenia stránky,
page_settings_choose_area,,Choose an area to configure,"Vyberte oblasť, ktorú chcete nakonfigurovať",
page_settings_focused_options,,Focused options for this page area,Zamerané možnosti pre túto oblasť stránky,
page_settings_header_description,,Wallpaper and custom header color,Tapeta a vlastná farba hlavičky,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Ikona názvu, titulkov a navigácie",
page_settings_badge_bar,,Badge bar,Lišta odznakov,
page_settings_badge_description,,"Visibility, alignment, and display options","Možnosti viditeľnosti, zarovnania a zobrazenia",
page_settings_persons,,Persons,Osoby,
page_settings_persons_description,,Visibility and ordering,Viditeľnosť a objednávanie,
page_settings_configure,,Configure,Konfigurovať,
room_config_title,,Room configuration,Konfigurácia miestnosti,
header_pill_left,,Left header pill,Pilulka na ľavú hlavičku,
header_pill_right,,Right header pill,Pravá hlavička pilulky,
alignment_split,,Split,Rozdeliť,
alignment_center,,Center,centrum,
weather_cloudy,,Cloudy,Zamračené,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,"# Markdown\nAk chcete napísať svoj vlastný obsah, otvorte nastavenia tohto widgetu v **režime úprav**.",\n = line break
home_settings_title,,Home settings,Nastavenia domova,
custom_page_settings_title,,%1$s settings,%1$s nastavenia,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Toto je domovská stránka. Pridajte miniaplikácie potiahnutím nadol po hlavičke a povolením režimu úprav.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Táto stránka je prázdna. Pridajte miniaplikácie potiahnutím nadol po hlavičke a povolením režimu úprav.,
select_camera_title,,Select camera,Vyberte fotoaparát,
select_entity_title,,Select entity,Vyberte entitu,
custom_camera_default_name,,Custom camera,Vlastný fotoaparát,
rooms_settings_title,,Rooms settings,Nastavenia miestností,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Pohľad na izby je prázdny. Potiahnite nadol po hlavičke a povoľte režim úprav, aby ste pridali poschodia a miestnosti.",
floor_expand,,Expand floor,Rozšírte podlahu,
floor_collapse,,Collapse floor,Zrútiť podlahu,
floor_settings_title,,Floor,Poschodie,
floor_settings_subtitle,,"Identity, layout, and card style","Identita, rozloženie a štýl karty",
universal_effects,,Effects,Účinky,
universal_open_door,,Open door,Otvorte dvere,
universal_vacuum_dock,,Dock,Dock,
universal_start,,Start,Štart,
universal_pause,,Pause,Pauza,
universal_stop,,Stop,Stop,
universal_locate,,Locate,Nájdite,
universal_room_number,,Room %1$d,Miestnosť %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Voliteľné prepísanie zobrazovaného názvu,
core_media_paused_track,,Paused: %1$s,Pozastavené: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d percent,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Aktuálna vlhkosť,
core_tank_water_level,,Tank / water level,Nádrž / hladina vody,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Kód chyby,
core_bucket_full,,Bucket full,Vedro plné,
core_clean_filter,,Clean filter,Vyčistite filter,
core_ionizer,,Ionizer,Ionizátor,
core_pump,,Pump,Pumpa,
core_beep_on_command,,Beep on command,Pípnutie na povel,
core_dawn,,Dawn,Svitanie,
core_solar_noon,,Solar noon,Slnečné poludnie,
core_dusk,,Dusk,Súmrak,
core_icon_category_common,,Common,Bežné,
core_icon_category_home,,Home,Domov,
core_icon_category_weather,,Weather,Počasie,
core_icon_category_lock,,Lock,Zamknúť,
core_icon_category_people,,People,Ľudia,
core_icon_category_auto,,Automotive,Automobilový priemysel,
core_icon_category_music,,Music,Hudba,
core_icon_category_battery,,Battery,Batéria,
core_icon_category_nature,,Nature,Príroda,
core_icon_category_places,,Places,Miesta,
core_icon_category_food,,Food,Jedlo,
core_icon_category_navigation,,Navigation,Navigácia,
core_icon_category_devices,,Devices,Zariadenia,
core_icon_category_map,,Map,Mapa,
core_icon_category_media,,Media,Médiá,
core_icon_category_communication,,Communication,Komunikácia,
core_icon_category_health,,Health,Zdravie,
core_icon_category_vehicles,,Vehicles,Vozidlá,
core_icon_category_buildings,,Buildings,Budovy,
core_icon_category_electrical,,Electrical,Elektrické,
core_icon_category_sport,,Sport,Šport,
core_icon_category_objects,,Objects,Objekty,
core_icon_category_commerce,,Commerce,obchod,
core_icon_category_games,,Games,Hry,
core_icon_category_finance,,Finance,Financie,
background_notification_channel_general,,General,generál,
background_location_channel_name,,Location sharing,Zdieľanie polohy,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Udržuje aktuálnu polohu vášho zariadenia v Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant zdieľanie polohy,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Zdieľanie vašej polohy s Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Pripojenie upozornení,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Udržuje pripojenie na pozadí k Home Assistant pre okamžité upozornenia,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Pripojené k Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Čaká sa na upozornenia,
background_push_hide_action,,Hide this notification,Skryť toto upozornenie,
button_style_centered,,Centered,Vycentrované,
button_elements,,Elements,Prvky,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Čo sa zobrazí na tomto tlačidle. Skryť názov a stav samotnej ikony.,
stack_elements_title,,Elements on every button in this stack,Prvky na každom tlačidle v tomto zásobníku,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Tieto sa vzťahujú na celý zásobník, nie na jedno tlačidlo. Ak tu niečo vypnete, skryje sa to na každom tlačidle v zásobníku; ak ho necháte zapnuté, každé tlačidlo sa rozhodne samo vo svojich vlastných nastaveniach.",
button_element_icon,,Icon,Ikona,
button_element_name,,Name,Meno,
button_element_state,,State,štátu,
stack_show_title,,Show name,Zobraziť meno,
stack_show_title_description,,Turn off for a stack with no heading at all.,Vypnite pre zásobník bez nadpisu.,
stack_show_icon,,Show icon,Zobraziť ikonu,
stack_show_icon_description,,The icon beside the heading.,Ikona vedľa nadpisu.,
stack_center_title,,Center the heading,Vycentrujte nadpis,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Ikonu a názov umiestni do stredu namiesto ľavého okraja.,
cr_state_on,,On,Zapnuté,
cr_state_off,,Off,Vypnuté,
cr_open,,Open,OTVORENÉ,
cr_close,,Close,Zavrieť,
cr_stop,,Stop,Stop,
cr_closed,,Closed,ZATVORENÉ,
cr_opening,,Opening,Otvorenie,
cr_closing,,Closing,Zatváranie,
cr_locked,,Locked,Zamknuté,
cr_unlocked,,Unlocked,Odomknuté,
cr_unavailable,,Unavailable,nedostupné,
cr_unknown,,Unknown,Neznámy,
cr_idle,,Idle,Nečinný,
cr_home,,Home,Domov,
cr_away,,Away,Preč,
cr_cleaning,,Cleaning,Upratovanie,
cr_returning,,Returning,Návrat,
cr_paused,,Paused,Pozastavené,
cr_error,,Error,Chyba,
cr_playing,,Playing,Prehrávanie,
cr_buffering,,Buffering,Ukladanie do vyrovnávacej pamäte,
cr_standby,,Standby,Pohotovostný režim,
cr_humidifying,,Humidifying,Zvlhčovanie,
cr_drying,,Drying,Sušenie,
cr_detected,,Detected,Zistené,
cr_clear,,Clear,Jasné,
cr_problem,,Problem,Problém,
cr_ok,,OK,OK,
cr_low,,Low,Nízka,
cr_normal,,Normal,Normálne,
cr_connected,,Connected,Pripojené,
cr_disconnected,,Disconnected,Odpojené,
cr_plugged_in,,Plugged in,Zapojené,
cr_unplugged,,Unplugged,Odpojené,
cr_wet,,Wet,Mokrý,
cr_dry,,Dry,Suché,
cr_none,,None,žiadne,
cr_any,,Any,Akékoľvek,
cr_remove,,Remove,Odstrániť,
cr_restore,,Restore,Obnoviť,
cr_general,,General,generál,
cr_identity,,Identity,Identita,
cr_appearance,,Appearance,Vzhľad,
cr_layout,,Layout,Rozloženie,
cr_behavior,,Behavior,Správanie,
cr_profiles,,Profiles,Profily,
cr_playback,,Playback,Prehrávanie,
cr_content,,Content,Obsah,
cr_actions,,Actions,Akcie,
cr_protection,,Protection,Ochrana,
cr_power,,Power,Sila,
cr_brightness,,Brightness,Jas,
cr_temperature,,Temperature,Teplota,
cr_color,,Color,Farba,
cr_min,,Min,Min,
cr_avg,,Avg,Priem,
cr_max,,Max,Max,
cr_now,,Now,Teraz,
cr_lowest,,Lowest,Najnižšia,
cr_average,,Average,Priemerná,
cr_highest,,Highest,Najvyššie,
cr_live,,Live,Naživo,
cr_once,,Once,Raz,
cr_daily,,Daily,Denne,
cr_weekly,,Weekly,Týždenne,
cr_monthly,,Monthly,Mesačne,
cr_yearly,,Yearly,Ročne,
cr_action_tap,,Tap,Klepnite,
cr_action_double_tap,,Double tap,Dvakrát klepnite,
cr_action_hold,,Hold,Počkať,
cr_mode,,Mode,Režim,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Teplo,
cr_mode_cool,,Cool,V pohode,
cr_mode_heat_cool,,Heat/cool,Ohrev/chladenie,
cr_mode_dry,,Dry,Suché,
cr_mode_fan_only,,Fan only,Iba ventilátor,
cr_mode_low,,Low,Nízka,
cr_mode_medium,,Medium,Stredná,
cr_mode_high,,High,Vysoká,
cr_mode_quiet,,Quiet,Ticho,
cr_mode_boost,,Boost,Boost,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Spánok,
cr_mode_manual,,Manual,manuál,
cr_mode_vertical,,Vertical,Vertikálne,
cr_mode_horizontal,,Horizontal,Horizontálne,
cr_mode_both,,Both,Obaja,
cr_mode_up,,Up,Hore,
cr_mode_down,,Down,Dole,
cr_mode_center,,Center,centrum,
cr_mode_left,,Left,Vľavo,
cr_mode_right,,Right,Správne,
cr_climate_fan,,Fan,Ventilátor,
cr_climate_vertical_airflow,,Vertical airflow,Vertikálne prúdenie vzduchu,
cr_climate_horizontal_airflow,,Horizontal airflow,Horizontálne prúdenie vzduchu,
cr_climate_preset,,Preset,Prednastavené,
cr_fan_speed,,Fan speed,Rýchlosť ventilátora,
cr_speed,,Speed,Rýchlosť,
cr_lower_target,,Lower target,Nižší cieľ,
cr_raise_target,,Raise target,Zvýšte cieľ,
cr_climate_temperature,,Temperature,Teplota,
cr_climate_all_temperature_sensors,,All temperature sensors,Všetky snímače teploty,
cr_climate_outside,,Outside,Vonku,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Vonkajšia teplota, vlhkosť a tlak",
cr_climate_humidity,,Humidity,Vlhkosť,
cr_climate_all_humidity_sensors,,All humidity sensors,Všetky snímače vlhkosti,
cr_climate_air_pressure,,Air pressure,Tlak vzduchu,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Všetky snímače tlaku vzduchu,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Senzory oxidu uhličitého,
cr_climate_air_quality,,Air quality,Kvalita vzduchu,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Častice, AQI, VOC a plyny",
cr_climate_entities,,Climate entities,Klimatické entity,
cr_climate_settings,,Climate settings,Nastavenia klímy,
cr_empty_climate_view,,No climate data is available yet.,Zatiaľ nie sú k dispozícii žiadne klimatické údaje.,
cr_climate_fans,,Fans,Fanúšikovia,
cr_climate_air_purifiers,,Air purifiers,Čističe vzduchu,
cr_climate_humidifiers,,Humidifiers,Zvlhčovače,
cr_temperature_sensors,,Temperature sensors,Snímače teploty,
cr_devices_active,,Devices active,Zariadenia sú aktívne,
cr_active_of_total,,%1$d of %2$d active,%1$d z %2$d aktívnych,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Žiadne aktívne vyhľadávanie · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Zbaliť vyhľadávanie,
cr_expand_search,,Expand search,Rozbaliť vyhľadávanie,
cr_custom_order,,Custom order,Vlastná objednávka,
cr_name_a_z,,Name A–Z,Meno A–Z,
cr_name_z_a,,Name Z–A,Meno Z–A,
cr_climate_device,,Climate device,Klimatizačné zariadenie,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Názov, ikona, štýl karty a šírka",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Vyžaduje integráciu senzora F1, ktorý sa nenašiel na vašom Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Vyžaduje integráciu balíka a na vašom Home Assistant sa nenašiel žiadny,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Vyžaduje integráciu zberu odpadu a na vašom Home Assistant sa nenašiel žiadny,don't translate Home Assistant
cr_people_here_title,,Who is here,kto je tu,
cr_people_here_empty,,Nobody is being tracked in this room right now.,V tejto miestnosti momentálne nikoho nesledujú.,
cr_people_here_unknown_room,,Room unknown,Izba neznáma,
cr_button_exclude_counters,,Leave out of counters,Vynechajte z pultov,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Držte tlačidlo, ale prestaňte ho započítavať do súčtu svetiel a zariadení v tejto miestnosti",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · priemer %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Vonkajšia teplota,
cr_outside_humidity,,Outside humidity,Vonkajšia vlhkosť,
cr_outside_pressure,,Outside pressure,Vonkajší tlak,
cr_outside_air_pressure,,Outside air pressure,Vonkajší tlak vzduchu,
