key,item,english,translation,notes
security_no_search_active,,No search active · %1$s,未啟用搜尋・%1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,安全警示,
security_status_alarm_pending,,Alarm pending,警報啟動中,
security_status_changing_alarm,,Changing alarm mode,正在變更警報模式,
security_status_needs_attention,,Needs attention,需要注意,
security_status_motion,,Motion detected,偵測到動作,
security_status_sensor_activity,,Sensor activity,感測器活動,
security_status_alarm_unavailable,,Alarm unavailable,警報無法使用,
security_status_devices_unavailable,,Devices unavailable,裝置無法使用,
security_status_cameras_offline,,Cameras offline,攝影機已離線,
security_status_all_secure,,All secure,一切安全,
security_status_alarm_disarmed,,Alarm disarmed,警報已解除,
security_status_all_clear,,All clear,一切正常,
security_status_no_data,,No security data,沒有安全資料,
security_metric_openings,,Openings,開口,
security_metric_locked,,Locked,已上鎖,
security_metric_cameras_online,,Cameras online,攝影機連線中,
security_card_title,,Security card,安全卡片,
security_card_subtitle,,"Name, layout, and card appearance",名稱、版面配置與卡片外觀,
security_stat_total,,Total,總計,
security_stat_active,,Active,啟用中,
security_stat_clear,,Clear,正常,
security_cover_open,,Open,開啟,
security_cover_stop,,Stop,停止,
security_cover_close,,Close,關閉,
security_restore,,Restore,還原,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,這是空的安全檢視畫面。在標題處向下滑動並開啟安全設定，即可手動新增實體。,
connection_stopping_for_restart,,Stopping for restart…,正在停止以便重新啟動…,
connection_starting,,Home Assistant is starting…,Home Assistant 正在啟動…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,正在還原您的儀表板…,
connection_restarting,,Home Assistant is restarting…,Home Assistant 正在重新啟動…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,正在自動產生房間與小工具…,
connection_reconnecting,,Reconnecting to Home Assistant…,正在重新連線至 Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,無法使用・正在重試…,
connection_paused,,Connection paused,連線已暫停,
connection_connected,,Connected,已連線,
connection_server_not_found,,Server address could not be found,找不到伺服器位址,
connection_timed_out,,Connection timed out,連線逾時,
connection_no_route,,No network route to Home Assistant,沒有可連往 Home Assistant 的網路路徑,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,無法連線至 Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,安全連線失敗,
connection_session_expired_refreshing,,Session expired · Refreshing login…,工作階段已過期・正在重新整理登入…,
connection_interrupted,,Connection was interrupted,連線已中斷,
connection_error_title,,Connection error,連線錯誤,
connection_all_systems_normal,,All systems normal,系統運作正常,
action_undo,,Undo,復原,
action_redo,,Redo,重做,
connection_route_local,,Local,本機,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,外部,
settings_connection_via,,Connected via %1$s,透過 %1$s 連線,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,未知,
settings_connection_connecting,,Connecting…,連線中…,
settings_this_home,,this home,此住家,
settings_local_network_allowed,,Allowed,允許,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,不允許 — 無法透過您的 Wi-Fi 直接存取 Home Assistant,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,目前 Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,未連線或缺少位置權限,
settings_just_now,,just now,剛才,
settings_primary_app_language,,Primary application language,主要應用程式語言,
settings_android_build_configuration,,Android resources and build configuration,Android 資源與建置設定,
page_settings_default_title,,Page settings,頁面設定,
page_settings_choose_area,,Choose an area to configure,選擇要設定的區域,
page_settings_focused_options,,Focused options for this page area,此頁面區域的專屬選項,
page_settings_header_description,,Wallpaper and custom header color,桌布與自訂標題顏色,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon",名稱、副標題與導覽圖示,
page_settings_badge_bar,,Badge bar,徽章列,
page_settings_badge_description,,"Visibility, alignment, and display options",顯示狀態、對齊方式與顯示選項,
page_settings_persons,,Persons,成員,
page_settings_persons_description,,Visibility and ordering,顯示狀態與排序,
page_settings_configure,,Configure,設定,
room_config_title,,Room configuration,房間設定,
header_pill_left,,Left header pill,左側標題膠囊,
header_pill_right,,Right header pill,右側標題膠囊,
alignment_split,,Split,分割,
alignment_center,,Center,置中,
weather_cloudy,,Cloudy,多雲,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\n在**編輯模式**中開啟這個小工具的設定，即可撰寫您自己的內容。,\n = line break
home_settings_title,,Home settings,首頁設定,
custom_page_settings_title,,%1$s settings,%1$s 設定,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,這是首頁。在標題處向下滑動並啟用編輯模式即可新增小工具。,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,這個頁面是空的。在標題處向下滑動並啟用編輯模式即可新增小工具。,
select_camera_title,,Select camera,選擇攝影機,
select_entity_title,,Select entity,選擇實體,
custom_camera_default_name,,Custom camera,自訂攝影機,
rooms_settings_title,,Rooms settings,房間設定,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,房間檢視畫面是空的。在標題處向下滑動並啟用編輯模式，即可新增樓層與房間。,
floor_expand,,Expand floor,展開樓層,
floor_collapse,,Collapse floor,收合樓層,
floor_settings_title,,Floor,樓層,
floor_settings_subtitle,,"Identity, layout, and card style",識別資訊、版面配置與卡片樣式,
universal_effects,,Effects,效果,
universal_open_door,,Open door,開門,
universal_vacuum_dock,,Dock,回充,
universal_start,,Start,開始,
universal_pause,,Pause,暫停,
universal_stop,,Stop,停止,
universal_locate,,Locate,定位,
universal_room_number,,Room %1$d,房間 %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,選填的顯示名稱覆寫,
core_media_paused_track,,Paused: %1$s,已暫停：%1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d 百分比,app fills in %1$d — keep them
core_current_humidity,,Current humidity,目前濕度,
core_tank_water_level,,Tank / water level,水箱／水位,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,錯誤代碼,
core_bucket_full,,Bucket full,集塵桶已滿,
core_clean_filter,,Clean filter,清潔濾網,
core_ionizer,,Ionizer,離子產生器,
core_pump,,Pump,幫浦,
core_beep_on_command,,Beep on command,執行指令時發出提示音,
core_dawn,,Dawn,黎明,
core_solar_noon,,Solar noon,太陽正午,
core_dusk,,Dusk,黃昏,
core_icon_category_common,,Common,常用,
core_icon_category_home,,Home,居家,
core_icon_category_weather,,Weather,天氣,
core_icon_category_lock,,Lock,門鎖,
core_icon_category_people,,People,人物,
core_icon_category_auto,,Automotive,汽車,
core_icon_category_music,,Music,音樂,
core_icon_category_battery,,Battery,電池,
core_icon_category_nature,,Nature,自然,
core_icon_category_places,,Places,地點,
core_icon_category_food,,Food,食物,
core_icon_category_navigation,,Navigation,導覽,
core_icon_category_devices,,Devices,裝置,
core_icon_category_map,,Map,地圖,
core_icon_category_media,,Media,媒體,
core_icon_category_communication,,Communication,通訊,
core_icon_category_health,,Health,健康,
core_icon_category_vehicles,,Vehicles,車輛,
core_icon_category_buildings,,Buildings,建築,
core_icon_category_electrical,,Electrical,電力,
core_icon_category_sport,,Sport,運動,
core_icon_category_objects,,Objects,物件,
core_icon_category_commerce,,Commerce,商業,
core_icon_category_games,,Games,遊戲,
core_icon_category_finance,,Finance,財務,
background_notification_channel_general,,General,一般,
background_location_channel_name,,Location sharing,位置分享,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,讓您裝置的位置在 Home Assistant 中保持最新,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant 位置分享,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,正在與 Home Assistant 分享您的位置,don't translate Home Assistant
background_push_channel_name,,Notification connection,通知連線,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,維持與 Home Assistant 的背景連線，以便即時接收通知,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,已連線至 Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,正在等待通知,
background_push_hide_action,,Hide this notification,隱藏此通知,
button_style_centered,,Centered,居中,
button_elements,,Elements,元素,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,該按鈕上顯示的內容。隱藏圖示本身的名稱和狀態。,
stack_elements_title,,Elements on every button in this stack,該堆疊中每個按鈕上的元素,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.",這些適用於整個堆疊，而不是單一按鈕。在這裡關閉某些功能會將其隱藏在堆疊中的每個按鈕上；保持開啟狀態可讓每個按鈕在自己的設定中自行決定。,
button_element_icon,,Icon,圖示,
button_element_name,,Name,姓名,
button_element_state,,State,狀態,
stack_show_title,,Show name,顯示名稱,
stack_show_title_description,,Turn off for a stack with no heading at all.,關閉根本沒有標題的堆疊。,
stack_show_icon,,Show icon,顯示圖示,
stack_show_icon_description,,The icon beside the heading.,標題旁邊的圖示。,
stack_center_title,,Center the heading,標題居中,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,將圖示和名稱放在中間，而不是靠左邊緣。,
cr_state_on,,On,開啟,
cr_state_off,,Off,關閉,
cr_open,,Open,開啟,
cr_close,,Close,關閉,
cr_stop,,Stop,停止,
cr_closed,,Closed,已關閉,
cr_opening,,Opening,開啟中,
cr_closing,,Closing,關閉中,
cr_locked,,Locked,已上鎖,
cr_unlocked,,Unlocked,已解鎖,
cr_unavailable,,Unavailable,無法使用,
cr_unknown,,Unknown,未知,
cr_idle,,Idle,閒置,
cr_home,,Home,在家,
cr_away,,Away,離家,
cr_cleaning,,Cleaning,清潔中,
cr_returning,,Returning,返回中,
cr_paused,,Paused,已暫停,
cr_error,,Error,錯誤,
cr_playing,,Playing,播放中,
cr_buffering,,Buffering,緩衝中,
cr_standby,,Standby,待機,
cr_humidifying,,Humidifying,加濕中,
cr_drying,,Drying,除濕中,
cr_detected,,Detected,已偵測到,
cr_clear,,Clear,清除,
cr_problem,,Problem,問題,
cr_ok,,OK,確定,
cr_low,,Low,低,
cr_normal,,Normal,一般,
cr_connected,,Connected,已連線,
cr_disconnected,,Disconnected,已中斷連線,
cr_plugged_in,,Plugged in,已插電,
cr_unplugged,,Unplugged,已拔除,
cr_wet,,Wet,潮濕,
cr_dry,,Dry,乾燥,
cr_none,,None,無,
cr_any,,Any,任一,
cr_remove,,Remove,移除,
cr_restore,,Restore,還原,
cr_general,,General,一般,
cr_identity,,Identity,身分,
cr_appearance,,Appearance,外觀,
cr_layout,,Layout,版面配置,
cr_behavior,,Behavior,行為,
cr_profiles,,Profiles,設定檔,
cr_playback,,Playback,播放,
cr_content,,Content,內容,
cr_actions,,Actions,動作,
cr_protection,,Protection,保護,
cr_power,,Power,電源,
cr_brightness,,Brightness,亮度,
cr_temperature,,Temperature,溫度,
cr_color,,Color,顏色,
cr_min,,Min,最小,
cr_avg,,Avg,平均,
cr_max,,Max,最大,
cr_now,,Now,現在,
cr_lowest,,Lowest,最低,
cr_average,,Average,平均,
cr_highest,,Highest,最高,
cr_live,,Live,直播,
cr_once,,Once,一次,
cr_daily,,Daily,每日,
cr_weekly,,Weekly,每週,
cr_monthly,,Monthly,每月,
cr_yearly,,Yearly,每年,
cr_action_tap,,Tap,點按,
cr_action_double_tap,,Double tap,連按兩下,
cr_action_hold,,Hold,按住,
cr_mode,,Mode,模式,
cr_mode_auto,,Auto,自動,
cr_mode_heat,,Heat,暖氣,
cr_mode_cool,,Cool,製冷,
cr_mode_heat_cool,,Heat/cool,冷暖,
cr_mode_dry,,Dry,除濕,
cr_mode_fan_only,,Fan only,僅送風,
cr_mode_low,,Low,低,
cr_mode_medium,,Medium,中,
cr_mode_high,,High,高,
cr_mode_quiet,,Quiet,靜音,
cr_mode_boost,,Boost,增強,
cr_mode_eco,,Eco,節能,
cr_mode_sleep,,Sleep,睡眠,
cr_mode_manual,,Manual,手動,
cr_mode_vertical,,Vertical,垂直,
cr_mode_horizontal,,Horizontal,水平,
cr_mode_both,,Both,兩者,
cr_mode_up,,Up,向上,
cr_mode_down,,Down,向下,
cr_mode_center,,Center,置中,
cr_mode_left,,Left,向左,
cr_mode_right,,Right,向右,
cr_climate_fan,,Fan,風扇,
cr_climate_vertical_airflow,,Vertical airflow,垂直氣流,
cr_climate_horizontal_airflow,,Horizontal airflow,水平氣流,
cr_climate_preset,,Preset,預設模式,
cr_fan_speed,,Fan speed,風速,
cr_speed,,Speed,速度,
cr_lower_target,,Lower target,降低目標值,
cr_raise_target,,Raise target,提高目標值,
cr_climate_temperature,,Temperature,溫度,
cr_climate_all_temperature_sensors,,All temperature sensors,所有溫度感測器,
cr_climate_outside,,Outside,室外,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure",室外溫度、濕度與氣壓,
cr_climate_humidity,,Humidity,濕度,
cr_climate_all_humidity_sensors,,All humidity sensors,所有濕度感測器,
cr_climate_air_pressure,,Air pressure,氣壓,
cr_climate_all_pressure_sensors,,All air-pressure sensors,所有氣壓感測器,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,二氧化碳感測器,
cr_climate_air_quality,,Air quality,空氣品質,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases",懸浮微粒、AQI、揮發性有機物與氣體,
cr_climate_entities,,Climate entities,空調實體,
cr_climate_settings,,Climate settings,空調設定,
cr_empty_climate_view,,No climate data is available yet.,目前尚無空調資料。,
cr_climate_fans,,Fans,風扇,
cr_climate_air_purifiers,,Air purifiers,空氣清淨機,
cr_climate_humidifiers,,Humidifiers,加濕器,
cr_temperature_sensors,,Temperature sensors,溫度感測器,
cr_devices_active,,Devices active,作用中裝置,
cr_active_of_total,,%1$d of %2$d active,%2$d 個中的 %1$d 個作用中,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,沒有進行中的搜尋 · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,收合搜尋,
cr_expand_search,,Expand search,展開搜尋,
cr_custom_order,,Custom order,自訂順序,
cr_name_a_z,,Name A–Z,名稱 A–Z,
cr_name_z_a,,Name Z–A,名稱 Z–A,
cr_climate_device,,Climate device,空調裝置,
cr_climate_device_subtitle,,"Name, icon, card style, and width",名稱、圖示、卡片樣式與寬度,
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant",需要 F1 感測器集成，但在您的 Home Assistant 上找不到,don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",需要包裹集成，但在您的 Home Assistant 上找不到任何包裹,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",需要廢棄物收集集成，但在您的 Home Assistant 上沒有找到任何廢棄物收集集成,don't translate Home Assistant
cr_people_here_title,,Who is here,誰在這裡,
cr_people_here_empty,,Nobody is being tracked in this room right now.,現在這個房間裡沒有人被追蹤。,
cr_people_here_unknown_room,,Room unknown,房間未知,
cr_button_exclude_counters,,Leave out of counters,離開櫃檯,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals",保留按鈕，但停止計入該房間的燈光和設備總數,
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · 平均 %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,室外溫度,
cr_outside_humidity,,Outside humidity,室外濕度,
cr_outside_pressure,,Outside pressure,室外氣壓,
cr_outside_air_pressure,,Outside air pressure,室外氣壓,
cr_no_sensors_found_for,,No %1$s sensors found.,找不到 %1$s 感測器。,app fills in %1$s — keep them
cr_climate_control,,Climate control,空調控制,
cr_thermostat_dial,,Thermostat dial,溫控器儀表,
cr_width_third,,Third,三分之一寬,
cr_width_half,,Half,半寬,
cr_width_full,,Full,全寬,
cr_select_item,,Select %1$s,選擇 %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure",設定室外溫度、濕度與氣壓,
cr_auto_discovered_device_class,,Discovered automatically by device class,依裝置類別自動探索,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,自動探索到的空調裝置,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,選擇要用作空氣清淨機的風扇實體,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,自動探索到的加濕器裝置,
cr_removed_entities,,Removed entities,已移除的實體,
cr_entities_removed_edit_mode,,Entities removed in edit mode,編輯模式中移除的實體,
cr_card_indoor_climate_overview,,Indoor climate overview,室內空調總覽,
cr_card_sensor_device_tiles,,Sensor and device tiles,感測器與裝置磚塊,
cr_card_thermostats_ac,,Thermostats and AC,溫控器與冷氣,
cr_card_temperature_summary,,Temperature summary,溫度摘要,
cr_card_humidity_summary,,Humidity summary,濕度摘要,
cr_card_air_pressure_summary,,Air-pressure summary,氣壓摘要,
cr_card_co2_summary,,CO₂ summary,CO₂ 摘要,
cr_card_air_quality_summary,,Air-quality summary,空氣品質摘要,
cr_category_overview,,Overview,總覽,
cr_category_devices,,Devices,裝置,
cr_category_sensors,,Sensors,感測器,
cr_no_climate_sensors_devices,,No climate sensors or devices found.,找不到空調感測器或裝置。,
cr_no_climate_devices,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,找不到空調裝置。來自 Home Assistant 的溫控器與冷氣機會自動顯示於此。,don't translate Home Assistant
cr_no_fans,,No fans found. Fan entities from Home Assistant appear here automatically.,找不到風扇。來自 Home Assistant 的風扇實體會自動顯示於此。,don't translate Home Assistant
cr_no_air_purifiers,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,尚未設定空氣清淨機。請於「空調設定 → 空調實體 → 空氣清淨機」中選擇風扇實體。,
cr_no_humidifiers,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,找不到加濕器。來自 Home Assistant 的加濕器實體會自動顯示於此。,don't translate Home Assistant
cr_unknown_climate_card,,Unknown climate card: %1$s,未知的空調卡片：%1$s,app fills in %1$s — keep them
cr_select_climate_cards,,Select climate cards,選擇空調卡片,
cr_entities_for,,%1$s entities,%1$s 個實體,app fills in %1$s — keep them
cr_climate_card,,Climate card,空調卡片,
cr_climate_card_dialog_subtitle,,Data sources and card appearance,資料來源與卡片外觀,
cr_card_and_data,,Card and data,卡片與資料,
cr_climate_stack,,Climate stack,空調堆疊,
cr_climate_stack_dialog_subtitle,,"Cards, data sources, and layout",卡片、資料來源與版面配置,
cr_cards_and_data,,Cards and data,卡片與資料,
cr_sensor_count,one,%d sensor,%d 個感測器,app fills in %d — keep them
cr_sensor_count,other,%d sensors,%d 個感測器,app fills in %d — keep them
