key,item,english,translation,notes
settings_subtitle_connection,,Server routes and local-network preferences,Διαδρομές διακομιστή και προτιμήσεις τοπικού δικτύου,
settings_subtitle_location,,Presence updates and background access,Παρουσία ενημερώσεων και πρόσβαση στο παρασκήνιο,
settings_subtitle_dashboard,,"Dashboards, tabs, media players, and popups","Πίνακες εργαλείων, καρτέλες, προγράμματα αναπαραγωγής πολυμέσων και αναδυόμενα παράθυρα",
settings_subtitle_appearance,,Make the dashboard feel like yours,Κάντε το ταμπλό να αισθάνεται σαν δικό σας,
settings_subtitle_corners,,"Roundness of buttons, cards, and widgets","Στρογγυλότητα κουμπιών, καρτών και γραφικών στοιχείων",
settings_subtitle_icons,,Icon animations and per-domain effects,Κινούμενα σχέδια εικονιδίων και εφέ ανά τομέα,
settings_subtitle_header,,Choose whether the dashboard header is shown,Επιλέξτε εάν θα εμφανίζεται η κεφαλίδα του πίνακα εργαλείων,
settings_subtitle_theme,,"Color, contrast, mode, and corner styling","Χρώμα, αντίθεση, λειτουργία και στυλ γωνίας",
settings_subtitle_fonts,,"Size, weight, and typeface readability","Αναγνωσιμότητα μεγέθους, βάρους και γραμματοσειράς",
settings_subtitle_nav_bar,,Choose which destinations are always within reach,Επιλέξτε ποιοι προορισμοί είναι πάντα προσβάσιμοι,
settings_subtitle_media_players,,Names and mini-player visibility,Ονόματα και ορατότητα mini-player,
settings_subtitle_notifications,,"Push delivery, history, and service behavior","Παροχή ώθησης, ιστορικό και συμπεριφορά εξυπηρέτησης",
settings_subtitle_backup_restore,,Protect or move your dashboard configuration,Προστατέψτε ή μετακινήστε τη διαμόρφωση του πίνακα εργαλείων σας,
settings_subtitle_family_sharing,,"Parental controls, dashboard sharing, and recipient permissions","Γονικοί έλεγχοι, κοινή χρήση πίνακα εργαλείων και δικαιώματα παραλήπτη",
settings_subtitle_about,,"The project, technology, and people behind HKI 7","Το έργο, η τεχνολογία και οι άνθρωποι πίσω από HKI 7",don't translate HKI 7
settings_subtitle_license,,Open-source community core and optional premium materials,Πυρήνας κοινότητας ανοιχτού κώδικα και προαιρετικά υλικά υψηλής ποιότητας,
settings_subtitle_support,,Ways to help HKI 7 grow without buying Premium,Τρόποι για να βοηθήσετε το HKI 7 να αναπτυχθεί χωρίς να αγοράσετε Premium,don't translate HKI 7
notification_channel_general,,General,Γενικός,
location_channel_name,,Location sharing,Κοινή χρήση τοποθεσίας,
location_notification_title,,Home Assistant location,Home Assistant τοποθεσία,don't translate Home Assistant
location_notification_text,,Sharing your location with Home Assistant,Κοινή χρήση της τοποθεσίας σας με Home Assistant,don't translate Home Assistant
push_connection_channel_name,,Notification connection,Σύνδεση ειδοποίησης,
push_connection_notification_title,,Connected to Home Assistant,Συνδέθηκε στο Home Assistant,don't translate Home Assistant
push_connection_notification_text,,Listening for notifications,Ακρόαση για ειδοποιήσεις,
parcel_title,,Parcels,Δέματα,
parcel_generic_carrier,,Carrier,Φορέας,
parcel_incoming,,Incoming,Εισερχόμενος,
parcel_delivered,,Delivered,Παραδόθηκε,
parcel_outgoing,,Outgoing,Εξερχόμενος,
parcel_letters,,Letters,Γράμματα,
parcel_mail,,Mail,Ταχυδρομείο,
parcel_summary,,%1$d incoming · %2$d outgoing,%1$d εισερχόμενη · %2$d εξερχόμενη,app fills in %1$d %2$d — keep them
parcel_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d εισερχόμενα · %2$d εξερχόμενα · %3$d γράμματα,app fills in %1$d %2$d %3$d — keep them
parcel_carrier_summary_with_letters,,%1$d incoming · %2$d outgoing · %3$d letters,%1$d εισερχόμενα · %2$d εξερχόμενα · %3$d γράμματα,app fills in %1$d %2$d %3$d — keep them
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,%1$d εισερχόμενη · %2$d εξερχόμενη · %3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,Ιστορικό παρακολούθησης,
parcel_tracking_history_subtitle,,Parcel journey and status updates,Ταξίδι δέματος και ενημερώσεις κατάστασης,
parcel_choose_carrier_account,,Choose a carrier account,Επιλέξτε έναν λογαριασμό εταιρείας κινητής τηλεφωνίας,
parcel_empty_tab,,No %1$s parcels.,Όχι %1$s δέματα.,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,Δεν υπάρχουν εισερχόμενα δέματα.,
parcel_no_delivered,,No delivered parcels.,Δεν παραδόθηκαν δέματα.,
parcel_no_outgoing,,No outgoing parcels.,Χωρίς εξερχόμενα δέματα.,
parcel_stage_registered,,Registered,Εγγεγραμμένος,
parcel_stage_sorting,,Sorting,Ταξινόμηση,
parcel_stage_on_the_way,,On the way,Στο δρόμο,
parcel_unknown_status,,Unknown status,Άγνωστη κατάσταση,
parcel_status_in_transit,,In transit,Κατά τη μεταφορά,
parcel_status_out_for_delivery,,Out for delivery,Έξω για παράδοση,
parcel_status_at_pickup_point,,Ready at pickup point,Έτοιμο στο σημείο παραλαβής,
parcel_status_ready_to_send,,Ready to send,Έτοιμο για αποστολή,
parcel_letter_preview,,Letter preview,Προεπισκόπηση επιστολής,
parcel_carriers,,Carriers,Μεταφορείς,
parcel_track_new,,Track a new %1$s parcel by number,Παρακολουθήστε ένα νέο %1$s δέμα κατά αριθμό,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Επιλέξτε έναν μεταφορέα,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Λογαριασμοί παρόχου, συγκέντρωση και εμφάνιση",
parcel_settings_accounts,,Accounts,Λογαριασμοί,
parcel_settings_organization,,Organization,Οργάνωση,
parcel_settings_appearance,,Appearance,Εμφάνιση,
action_remove,,Remove,Αφαιρώ,
notification_delete,,Delete notification,Διαγραφή ειδοποίησης,
notification_mark_all_read,,Mark all as read,Επισήμανση όλων ως αναγνωσμένων,
notification_mark_all_unread,,Mark all as unread,Επισήμανση όλων ως μη αναγνωσμένων,
notification_delete_all,,Delete all,Διαγραφή όλων,
notification_delete_all_archived,,Delete all archived,Διαγραφή όλων των αρχειοθετημένων,
notification_unread,,Unread,Αδιάβαστος,
notification_history,,History,Ιστορία,
notification_mark_unread,,Mark as unread,Επισήμανση ως μη αναγνωσμένου,
notification_mark_read,,Mark as read,Επισήμανση ως αναγνωσμένου,
notification_archive,,Archive,Αρχείο,
notification_unarchive,,Unarchive,Κατάργηση αρχειοθέτησης,
notification_delete_action,,Delete,Διαγράφω,
entity_search_select_items,,Select items,Επιλέξτε στοιχεία,
entity_search_choose_one,,Search and choose one entity,Αναζητήστε και επιλέξτε μία οντότητα,
entity_search_choose_multiple,,Search and select one or more entities,Αναζητήστε και επιλέξτε μία ή περισσότερες οντότητες,
global_search_title,,Search,Ερευνα,
global_search_subtitle,,Find and control any Home Assistant device or entity,Βρείτε και ελέγξτε οποιαδήποτε Home Assistant συσκευή ή οντότητα,don't translate Home Assistant
global_search_clear,,Clear search,Εκκαθάριση αναζήτησης,
global_search_no_devices,,No matching devices.,Δεν υπάρχουν συσκευές που να ταιριάζουν.,
global_search_no_entities,,No matching entities.,Δεν υπάρχουν αντίστοιχες οντότητες.,
security_title,,Security,Ασφάλεια,
security_subtitle,,Home status and activity,Κατάσταση και δραστηριότητα στο σπίτι,
security_settings,,Security settings,Ρυθμίσεις ασφαλείας,
security_entities,,Security entities,Φορείς ασφαλείας,
security_reimport,,Re-import,Εισάγω πάλι,
security_group_doors,,Doors,Πόρτες,
security_group_doors_subtitle,,Door contacts,Επαφές πόρτας,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Επαφές παραθύρου,
security_group_openings,,Openings,Ανοίγματα,
security_group_openings_subtitle,,Garage doors and other openings,Γκαραζόπορτες και άλλα ανοίγματα,
security_group_garage_doors,,Garage doors,Γκαραζόπορτες,
security_group_garage_doors_subtitle,,Garage door covers,Καλύμματα γκαραζόπορτας,
security_group_covers,,Covers,Εξώφυλλα,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Περσίδες, παντζούρια και πύλες",
security_group_locks,,Locks,Κλειδαριές,
security_group_locks_subtitle,,Door and gate locks,Κλειδαριές πορτών και πυλών,
security_group_motion,,Motion,Κίνηση,
security_group_motion_subtitle,,Motion detection,Ανίχνευση κίνησης,
security_group_presence,,Presence,Παρουσία,
security_group_presence_subtitle,,Occupancy sensors,Αισθητήρες πληρότητας,
security_group_fire,,Fire and temperature,Φωτιά και θερμοκρασία,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Συναγερμοί πυρκαγιάς, ζέστης, κρύου και ασφάλειας",
security_group_smoke,,Smoke,Καπνός,
security_group_smoke_subtitle,,Smoke detectors,Ανιχνευτές καπνού,
security_group_gas,,Gas,Αέριο,
security_group_gas_subtitle,,Combustible gas sensors,Αισθητήρες καύσιμων αερίων,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Αισθητήρες μονοξειδίου του άνθρακα και διοξειδίου του άνθρακα,
security_group_moisture,,Leaks,Διαρροές,
security_group_moisture_subtitle,,Moisture and water leaks,Διαρροή υγρασίας και νερού,
security_group_sound,,Sound,Ήχος,
security_group_sound_subtitle,,Sound and glass-break sensors,Αισθητήρες ήχου και θραύσης γυαλιού,
security_group_light,,Light detection,Ανίχνευση φωτός,
security_group_light_subtitle,,Light and beam sensors,Αισθητήρες φωτός και δέσμης,
security_group_alarms,,Alarm systems,Συστήματα συναγερμού,
security_group_alarms_subtitle,,Alarm control panels,Πίνακες ελέγχου συναγερμού,
security_group_cameras,,Cameras,Κάμερες,
security_group_cameras_subtitle,,Camera feeds,Τροφοδοσίες κάμερας,
security_no_search_active,,No search active · %1$s,Δεν υπάρχει ενεργή αναζήτηση · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Ειδοποίηση ασφαλείας,
security_status_alarm_pending,,Alarm pending,Συναγερμός σε εκκρεμότητα,
security_status_changing_alarm,,Changing alarm mode,Αλλαγή λειτουργίας συναγερμού,
security_status_needs_attention,,Needs attention,Χρειάζεται προσοχή,
security_status_motion,,Motion detected,Εντοπίστηκε κίνηση,
security_status_sensor_activity,,Sensor activity,Δραστηριότητα αισθητήρα,
security_status_alarm_unavailable,,Alarm unavailable,Ο συναγερμός δεν είναι διαθέσιμος,
security_status_devices_unavailable,,Devices unavailable,Μη διαθέσιμες συσκευές,
security_status_cameras_offline,,Cameras offline,Κάμερες εκτός σύνδεσης,
security_status_all_secure,,All secure,Όλα ασφαλή,
security_status_alarm_disarmed,,Alarm disarmed,Ο συναγερμός αφοπλίστηκε,
security_status_all_clear,,All clear,Ορίζοντας είναι σαφής,
security_status_no_data,,No security data,Δεν υπάρχουν δεδομένα ασφαλείας,
security_metric_openings,,Openings,Ανοίγματα,
security_metric_locked,,Locked,Κλειδωμένο,
security_metric_cameras_online,,Cameras online,Κάμερες σε απευθείας σύνδεση,
security_card_title,,Security card,Κάρτα ασφαλείας,
security_card_subtitle,,"Name, layout, and card appearance","Όνομα, διάταξη και εμφάνιση κάρτας",
security_stat_total,,Total,Σύνολο,
security_stat_active,,Active,Ενεργός,
security_stat_clear,,Clear,Σαφής,
security_cover_open,,Open,Ανοιχτό,
security_cover_stop,,Stop,Στάση,
security_cover_close,,Close,Κοντά,
security_restore,,Restore,Επαναφέρω,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Αυτή είναι μια κενή προβολή ασφαλείας. Σύρετε προς τα κάτω στην κεφαλίδα και ανοίξτε τις Ρυθμίσεις ασφαλείας για να προσθέσετε οντότητες με μη αυτόματο τρόπο.,
connection_stopping_for_restart,,Stopping for restart…,Διακοπή για επανεκκίνηση…,
connection_starting,,Home Assistant is starting…,Το Home Assistant ξεκινά…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Επαναφορά του πίνακα ελέγχου σας…,
connection_restarting,,Home Assistant is restarting…,Το Home Assistant κάνει επανεκκίνηση…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Αυτόματη δημιουργία δωματίων και γραφικών στοιχείων…,
connection_reconnecting,,Reconnecting to Home Assistant…,Επανασύνδεση στο Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Μη διαθέσιμο · Επανάληψη…,
connection_paused,,Connection paused,Η σύνδεση διακόπηκε,
connection_connected,,Connected,Συνδεδεμένος,
connection_server_not_found,,Server address could not be found,Δεν ήταν δυνατή η εύρεση της διεύθυνσης διακομιστή,
connection_timed_out,,Connection timed out,Το χρονικό όριο της σύνδεσης έληξε,
connection_no_route,,No network route to Home Assistant,Καμία διαδρομή δικτύου προς Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Δεν ήταν δυνατή η σύνδεση στο Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Η ασφαλής σύνδεση απέτυχε,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Η συνεδρία έληξε · Ανανέωση σύνδεσης…,
connection_interrupted,,Connection was interrupted,Η σύνδεση διακόπηκε,
connection_error_title,,Connection error,Σφάλμα σύνδεσης,
connection_all_systems_normal,,All systems normal,Όλα τα συστήματα κανονικά,
action_undo,,Undo,Ξεκάνω,
action_redo,,Redo,Ξανακάνω,
connection_route_local,,Local,Τοπικός,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Εξωτερικός,
settings_connection_via,,Connected via %1$s,Συνδέθηκε μέσω %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Αγνωστος,
settings_connection_connecting,,Connecting…,Συνδετικός…,
settings_this_home,,this home,αυτό το σπίτι,
settings_local_network_allowed,,Allowed,Επιτρέπεται,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Δεν επιτρέπεται — το Home Assistant δεν είναι προσβάσιμο απευθείας στο Wi-Fi σας,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Τρέχον Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,Δεν είναι συνδεδεμένο ή λείπει η άδεια τοποθεσίας,
settings_just_now,,just now,μόλις τώρα,
settings_primary_app_language,,Primary application language,Κύρια γλώσσα εφαρμογής,
settings_android_build_configuration,,Android resources and build configuration,Πόροι Android και διαμόρφωση κατασκευής,
page_settings_default_title,,Page settings,Ρυθμίσεις σελίδας,
page_settings_choose_area,,Choose an area to configure,Επιλέξτε μια περιοχή για διαμόρφωση,
page_settings_focused_options,,Focused options for this page area,Επικεντρωμένες επιλογές για αυτήν την περιοχή σελίδας,
page_settings_header_description,,Wallpaper and custom header color,Ταπετσαρία και προσαρμοσμένο χρώμα κεφαλίδας,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Όνομα, υπότιτλος και εικονίδιο πλοήγησης",
page_settings_badge_bar,,Badge bar,Μπάρα σήματος,
page_settings_badge_description,,"Visibility, alignment, and display options","Επιλογές ορατότητας, ευθυγράμμισης και εμφάνισης",
page_settings_persons,,Persons,Πρόσωπα,
page_settings_persons_description,,Visibility and ordering,Ορατότητα και παραγγελία,
page_settings_configure,,Configure,Διαμόρφωση,
room_config_title,,Room configuration,Διαμόρφωση δωματίου,
header_pill_left,,Left header pill,Χάπι αριστερής κεφαλίδας,
header_pill_right,,Right header pill,Χάπι δεξιάς κεφαλίδας,
alignment_split,,Split,Σπλιτ,
alignment_center,,Center,Κέντρο,
weather_cloudy,,Cloudy,Νεφελώδης,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nΑνοίξτε τις ρυθμίσεις αυτού του γραφικού στοιχείου σε **λειτουργία επεξεργασίας** για να γράψετε το δικό σας περιεχόμενο.,\n = line break
home_settings_title,,Home settings,Ρυθμίσεις σπιτιού,
custom_page_settings_title,,%1$s settings,ρυθμίσεις %1$s,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Αυτή είναι η αρχική σελίδα. Προσθέστε γραφικά στοιχεία σύροντας προς τα κάτω στην κεφαλίδα και ενεργοποιώντας τη λειτουργία επεξεργασίας.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Αυτή η σελίδα είναι άδεια. Προσθέστε γραφικά στοιχεία σύροντας προς τα κάτω στην κεφαλίδα και ενεργοποιώντας τη λειτουργία επεξεργασίας.,
select_camera_title,,Select camera,Επιλέξτε κάμερα,
select_entity_title,,Select entity,Επιλέξτε οντότητα,
custom_camera_default_name,,Custom camera,Προσαρμοσμένη κάμερα,
rooms_settings_title,,Rooms settings,Ρυθμίσεις δωματίων,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Η θέα των δωματίων είναι άδεια. Σύρετε προς τα κάτω στην κεφαλίδα και ενεργοποιήστε τη λειτουργία επεξεργασίας για να προσθέσετε ορόφους και δωμάτια.,
floor_expand,,Expand floor,Επεκτείνετε το δάπεδο,
floor_collapse,,Collapse floor,Κατάρρευση δαπέδου,
floor_settings_title,,Floor,Πάτωμα,
floor_settings_subtitle,,"Identity, layout, and card style","Ταυτότητα, διάταξη και στυλ κάρτας",
universal_effects,,Effects,Υπάρχοντα,
universal_open_door,,Open door,Ανοιχτή πόρτα,
universal_vacuum_dock,,Dock,Προκυμαία,
universal_start,,Start,Αρχή,
universal_pause,,Pause,Παύση,
universal_stop,,Stop,Στάση,
universal_locate,,Locate,Εγκατάσταση,
universal_room_number,,Room %1$d,Δωμάτιο %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Προαιρετική παράκαμψη εμφανιζόμενου ονόματος,
core_media_paused_track,,Paused: %1$s,Σε παύση: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d τοις εκατό,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Τρέχουσα υγρασία,
core_tank_water_level,,Tank / water level,Δεξαμενή / στάθμη νερού,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Κωδικός σφάλματος,
core_bucket_full,,Bucket full,Ο κουβάς γεμάτος,
core_clean_filter,,Clean filter,Καθαρίστε το φίλτρο,
core_ionizer,,Ionizer,Ιονιστής,
core_pump,,Pump,Αντλία,
core_beep_on_command,,Beep on command,Μπιπ κατόπιν εντολής,
core_dawn,,Dawn,Αυγή,
core_solar_noon,,Solar noon,Ηλιακό μεσημέρι,
core_dusk,,Dusk,Σούρουπο,
core_icon_category_common,,Common,Κοινός,
core_icon_category_home,,Home,Σπίτι,
core_icon_category_weather,,Weather,Καιρός,
core_icon_category_lock,,Lock,Κλειδαριά,
core_icon_category_people,,People,Ανθρωποι,
core_icon_category_auto,,Automotive,Αυτοκίνητο,
core_icon_category_music,,Music,Μουσική,
core_icon_category_battery,,Battery,Μπαταρία,
core_icon_category_nature,,Nature,Φύση,
core_icon_category_places,,Places,Μέρη,
core_icon_category_food,,Food,Τροφή,
core_icon_category_navigation,,Navigation,Πλοήγηση,
core_icon_category_devices,,Devices,Συσκευές,
core_icon_category_map,,Map,Χάρτης,
core_icon_category_media,,Media,Μέσα ενημέρωσης,
core_icon_category_communication,,Communication,Ανακοίνωση,
core_icon_category_health,,Health,Υγεία,
core_icon_category_vehicles,,Vehicles,Οχήματα,
core_icon_category_buildings,,Buildings,Κτίρια,
core_icon_category_electrical,,Electrical,Ηλεκτρικός,
core_icon_category_sport,,Sport,Αθλημα,
core_icon_category_objects,,Objects,Αντικείμενα,
core_icon_category_commerce,,Commerce,Εμπόριο,
core_icon_category_games,,Games,Παιχνίδια,
core_icon_category_finance,,Finance,Οικονομικά,
background_notification_channel_general,,General,Γενικός,
background_location_channel_name,,Location sharing,Κοινή χρήση τοποθεσίας,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Διατηρεί την τοποθεσία της συσκευής σας ενημερωμένη στο Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant κοινή χρήση τοποθεσίας,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Κοινή χρήση της τοποθεσίας σας με Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Σύνδεση ειδοποίησης,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Διατηρεί μια σύνδεση στο παρασκήνιο με Home Assistant για άμεσες ειδοποιήσεις,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Συνδέθηκε στο Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Αναμονή για ειδοποιήσεις,
background_push_hide_action,,Hide this notification,Απόκρυψη αυτής της ειδοποίησης,
button_style_centered,,Centered,Κέντρο,
button_elements,,Elements,Στοιχεία,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Τι εμφανίζεται σε αυτό το κουμπί. Απόκρυψη του ονόματος και της κατάστασης για ένα εικονίδιο από μόνο του.,
stack_elements_title,,Elements on every button in this stack,Στοιχεία σε κάθε κουμπί αυτής της στοίβας,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Αυτά ισχύουν για ολόκληρη τη στοίβα, όχι για ένα κουμπί. Η απενεργοποίηση κάτι εδώ το κρύβει σε κάθε κουμπί στη στοίβα. αφήνοντάς το ενεργοποιημένο επιτρέπει σε κάθε κουμπί να αποφασίζει μόνο του στις δικές του ρυθμίσεις.",
button_element_icon,,Icon,Εικόνισμα,
button_element_name,,Name,Ονομα,
button_element_state,,State,Κατάσταση,
stack_show_title,,Show name,Εμφάνιση ονόματος,
stack_show_title_description,,Turn off for a stack with no heading at all.,Απενεργοποιήστε για μια στοίβα χωρίς καμία επικεφαλίδα.,
stack_show_icon,,Show icon,Εμφάνιση εικονιδίου,
stack_show_icon_description,,The icon beside the heading.,Το εικονίδιο δίπλα στην επικεφαλίδα.,
stack_center_title,,Center the heading,Κεντράρετε την επικεφαλίδα,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Τοποθετεί το εικονίδιο και το όνομα στη μέση αντί στο αριστερό άκρο.,
cr_state_on,,On,Επί,
cr_state_off,,Off,Μακριά από,
cr_open,,Open,Ανοιχτό,
cr_close,,Close,Κοντά,
cr_stop,,Stop,Στάση,
cr_closed,,Closed,Κλειστό,
cr_opening,,Opening,Ανοιγμα,
cr_closing,,Closing,Κλείσιμο,
cr_locked,,Locked,Κλειδωμένο,
cr_unlocked,,Unlocked,Ακλείδωτος,
cr_unavailable,,Unavailable,Δυσεύρετος,
cr_unknown,,Unknown,Αγνωστος,
cr_idle,,Idle,Αεργος,
cr_home,,Home,Σπίτι,
cr_away,,Away,Μακριά,
cr_cleaning,,Cleaning,Καθάρισμα,
cr_returning,,Returning,Επιστρέφοντας,
cr_paused,,Paused,Σε παύση,
cr_error,,Error,Σφάλμα,
cr_playing,,Playing,Παιχνίδι,
cr_buffering,,Buffering,Προσωρινή αποθήκευση,
cr_standby,,Standby,Αναμονή,
cr_humidifying,,Humidifying,Υγραντικό,
cr_drying,,Drying,Ξήρανση,
cr_detected,,Detected,Εντοπίστηκε,
cr_clear,,Clear,Σαφής,
cr_problem,,Problem,Πρόβλημα,
cr_ok,,OK,ΕΝΤΑΞΕΙ,
cr_low,,Low,Χαμηλός,
cr_normal,,Normal,Κανονικός,
cr_connected,,Connected,Συνδεδεμένος,
cr_disconnected,,Disconnected,Ασύνδετος,
cr_plugged_in,,Plugged in,Συνδεδεμένο στην πρίζα,
cr_unplugged,,Unplugged,Αποσυνδεδεμένο,
cr_wet,,Wet,Υγρός,
cr_dry,,Dry,Ξηρός,
cr_none,,None,Κανένας,
cr_any,,Any,Κάθε,
cr_remove,,Remove,Αφαιρώ,
cr_restore,,Restore,Επαναφέρω,
cr_general,,General,Γενικός,
cr_identity,,Identity,Ταυτότητα,
cr_appearance,,Appearance,Εμφάνιση,
cr_layout,,Layout,Σχέδιο,
cr_behavior,,Behavior,Συμπεριφορά,
cr_profiles,,Profiles,Προφίλ,
cr_playback,,Playback,Αναπαραγωγή,
cr_content,,Content,Περιεχόμενο,
cr_actions,,Actions,Δράσεις,
cr_protection,,Protection,Προστασία,
cr_power,,Power,Εξουσία,
cr_brightness,,Brightness,Λάμψη,
cr_temperature,,Temperature,Θερμοκρασία,
cr_color,,Color,Χρώμα,
cr_min,,Min,Ελάχ,
cr_avg,,Avg,Μέσος όρος,
cr_max,,Max,Μέγ,
cr_now,,Now,Τώρα,
cr_lowest,,Lowest,Κατώτατος,
cr_average,,Average,Μέσος,
cr_highest,,Highest,Υψιστος,
cr_live,,Live,Ζω,
cr_once,,Once,Μια φορά,
cr_daily,,Daily,Καθημερινά,
cr_weekly,,Weekly,Εβδομαδιαίος,
cr_monthly,,Monthly,Μηνιαίος,
cr_yearly,,Yearly,Ετήσια,
cr_action_tap,,Tap,Παρακέντηση,
cr_action_double_tap,,Double tap,Διπλό πάτημα,
cr_action_hold,,Hold,Αμπάρι,
cr_mode,,Mode,Τρόπος,
cr_mode_auto,,Auto,Αυτο,
cr_mode_heat,,Heat,Θερμότητα,
cr_mode_cool,,Cool,Δροσερός,
cr_mode_heat_cool,,Heat/cool,Θέρμανση/ψύξη,
cr_mode_dry,,Dry,Ξηρός,
cr_mode_fan_only,,Fan only,Μόνο ανεμιστήρας,
cr_mode_low,,Low,Χαμηλός,
cr_mode_medium,,Medium,Μέσον,
cr_mode_high,,High,Ψηλά,
cr_mode_quiet,,Quiet,Ησυχία,
cr_mode_boost,,Boost,Ωθηση,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Υπνος,
cr_mode_manual,,Manual,Εγχειρίδιο,
cr_mode_vertical,,Vertical,Κατακόρυφος,
