key,item,english,translation,notes
notification_mark_unread,,Mark as unread,Markér som ulæst,
notification_mark_read,,Mark as read,Markér som læst,
notification_archive,,Archive,Arkiv,
notification_unarchive,,Unarchive,Fjern arkivering,
notification_delete_action,,Delete,Slet,
entity_search_select_items,,Select items,Vælg elementer,
entity_search_choose_one,,Search and choose one entity,Søg og vælg én enhed,
entity_search_choose_multiple,,Search and select one or more entities,Søg og vælg en eller flere enheder,
global_search_title,,Search,Søge,
global_search_subtitle,,Find and control any Home Assistant device or entity,Find og kontroller enhver Home Assistant enhed eller enhed,don't translate Home Assistant
global_search_clear,,Clear search,Ryd søgning,
global_search_no_devices,,No matching devices.,Ingen matchende enheder.,
global_search_no_entities,,No matching entities.,Ingen matchende enheder.,
security_title,,Security,Sikkerhed,
security_subtitle,,Home status and activity,Hjemmestatus og aktivitet,
security_settings,,Security settings,Sikkerhedsindstillinger,
security_entities,,Security entities,Sikkerhedsenheder,
security_reimport,,Re-import,Genimport,
security_group_doors,,Doors,Døre,
security_group_doors_subtitle,,Door contacts,Dørkontakter,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Vindues kontakter,
security_group_openings,,Openings,Åbninger,
security_group_openings_subtitle,,Garage doors and other openings,Garageporte og andre åbninger,
security_group_garage_doors,,Garage doors,Garageporte,
security_group_garage_doors_subtitle,,Garage door covers,Garageportdæksler,
security_group_covers,,Covers,Covers,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Persienner, skodder og porte",
security_group_locks,,Locks,Låse,
security_group_locks_subtitle,,Door and gate locks,Dør- og portlåse,
security_group_motion,,Motion,Bevægelse,
security_group_motion_subtitle,,Motion detection,Bevægelsesdetektering,
security_group_presence,,Presence,Tilstedeværelse,
security_group_presence_subtitle,,Occupancy sensors,Tilstedeværelsessensorer,
security_group_fire,,Fire and temperature,Ild og temperatur,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Brand-, varme-, kulde- og sikkerhedsalarmer",
security_group_smoke,,Smoke,Røg,
security_group_smoke_subtitle,,Smoke detectors,Røgdetektorer,
security_group_gas,,Gas,Gas,
security_group_gas_subtitle,,Combustible gas sensors,Brændbare gassensorer,
security_group_co2,,CO / CO₂,CO/CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Kulilte- og kuldioxidsensorer,
security_group_moisture,,Leaks,Utætheder,
security_group_moisture_subtitle,,Moisture and water leaks,Fugt- og vandlækager,
security_group_sound,,Sound,Sund,
security_group_sound_subtitle,,Sound and glass-break sensors,Lyd- og glasbrudssensorer,
security_group_light,,Light detection,Lysdetektion,
security_group_light_subtitle,,Light and beam sensors,Lys- og strålesensorer,
security_group_alarms,,Alarm systems,Alarmsystemer,
security_group_alarms_subtitle,,Alarm control panels,Alarm kontrolpaneler,
security_group_cameras,,Cameras,Kameraer,
security_group_cameras_subtitle,,Camera feeds,Kamera feeds,
security_no_search_active,,No search active · %1$s,Ingen søgning aktiv · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Sikkerhedsadvarsel,
security_status_alarm_pending,,Alarm pending,Alarm afventer,
security_status_changing_alarm,,Changing alarm mode,Ændring af alarmtilstand,
security_status_needs_attention,,Needs attention,Har brug for opmærksomhed,
security_status_motion,,Motion detected,Bevægelse registreret,
security_status_sensor_activity,,Sensor activity,Sensoraktivitet,
security_status_alarm_unavailable,,Alarm unavailable,Alarmen er ikke tilgængelig,
security_status_devices_unavailable,,Devices unavailable,Enheder er ikke tilgængelige,
security_status_cameras_offline,,Cameras offline,Kameraer offline,
security_status_all_secure,,All secure,Alt sammen sikkert,
security_status_alarm_disarmed,,Alarm disarmed,Alarmen deaktiveret,
security_status_all_clear,,All clear,Alt klart,
security_status_no_data,,No security data,Ingen sikkerhedsdata,
security_metric_openings,,Openings,Åbninger,
security_metric_locked,,Locked,Låst,
security_metric_cameras_online,,Cameras online,Kameraer online,
security_card_title,,Security card,Sikkerhedskort,
security_card_subtitle,,"Name, layout, and card appearance","Navn, layout og kortudseende",
security_stat_total,,Total,Total,
security_stat_active,,Active,Aktiv,
security_stat_clear,,Clear,Klar,
security_cover_open,,Open,Åben,
security_cover_stop,,Stop,Stop,
security_cover_close,,Close,Tæt,
security_restore,,Restore,Gendan,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,"Dette er en tom sikkerhedsvisning. Stryg ned på overskriften, og åbn Sikkerhedsindstillinger for at tilføje enheder manuelt.",
connection_stopping_for_restart,,Stopping for restart…,Stopper for genstart...,
connection_starting,,Home Assistant is starting…,Home Assistant starter...,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Gendanner dit betjeningspanel...,
connection_restarting,,Home Assistant is restarting…,Home Assistant genstarter...,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Automatisk generering af rum og widgets...,
connection_reconnecting,,Reconnecting to Home Assistant…,Genopretter forbindelse til Home Assistant...,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Utilgængelig · Prøver igen...,
connection_paused,,Connection paused,Forbindelsen sat på pause,
connection_connected,,Connected,Forbundet,
connection_server_not_found,,Server address could not be found,Serveradressen kunne ikke findes,
connection_timed_out,,Connection timed out,Forbindelsen fik timeout,
connection_no_route,,No network route to Home Assistant,Ingen netværksrute til Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Kunne ikke oprette forbindelse til Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Sikker forbindelse mislykkedes,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Session udløbet · Opdaterer login...,
connection_interrupted,,Connection was interrupted,Forbindelsen blev afbrudt,
connection_error_title,,Connection error,Forbindelsesfejl,
connection_all_systems_normal,,All systems normal,Alle systemer normale,
action_undo,,Undo,Fortryd,
action_redo,,Redo,Gentag,
connection_route_local,,Local,Lokal,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Ekstern,
settings_connection_via,,Connected via %1$s,Forbundet via %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Ukendt,
settings_connection_connecting,,Connecting…,Opretter forbindelse...,
settings_this_home,,this home,dette hjem,
settings_local_network_allowed,,Allowed,Tilladt,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Ikke tilladt — Home Assistant kan ikke nås direkte på dit Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Nuværende Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,"Ikke forbundet, eller placeringstilladelse mangler",
settings_just_now,,just now,lige nu,
settings_primary_app_language,,Primary application language,Primært applikationssprog,
settings_android_build_configuration,,Android resources and build configuration,Android-ressourcer og build-konfiguration,
page_settings_default_title,,Page settings,Sideindstillinger,
page_settings_choose_area,,Choose an area to configure,"Vælg et område, der skal konfigureres",
page_settings_focused_options,,Focused options for this page area,Fokuserede muligheder for dette sideområde,
page_settings_header_description,,Wallpaper and custom header color,Tapet og tilpasset overskriftsfarve,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Navn, undertekst og navigationsikon",
page_settings_badge_bar,,Badge bar,Badge bar,
page_settings_badge_description,,"Visibility, alignment, and display options","Indstillinger for synlighed, justering og visning",
page_settings_persons,,Persons,Personer,
page_settings_persons_description,,Visibility and ordering,Synlighed og bestilling,
page_settings_configure,,Configure,Konfigurer,
room_config_title,,Room configuration,Rumkonfiguration,
header_pill_left,,Left header pill,Venstre header pille,
header_pill_right,,Right header pill,Højre header pille,
alignment_split,,Split,Dele,
alignment_center,,Center,Centrum,
weather_cloudy,,Cloudy,Overskyet,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nÅbn denne widgets indstillinger i **redigeringstilstand** for at skrive dit eget indhold.,\n = line break
home_settings_title,,Home settings,Hjem indstillinger,
custom_page_settings_title,,%1$s settings,%1$s indstillinger,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Dette er hjemmesiden. Tilføj widgets ved at stryge ned på overskriften og aktivere redigeringstilstand.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Denne side er tom. Tilføj widgets ved at stryge ned på overskriften og aktivere redigeringstilstand.,
select_camera_title,,Select camera,Vælg kamera,
select_entity_title,,Select entity,Vælg enhed,
custom_camera_default_name,,Custom camera,Brugerdefineret kamera,
rooms_settings_title,,Rooms settings,Indstillinger for rum,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Værelsesvisningen er tom. Stryg ned på overskriften og aktiver redigeringstilstand for at tilføje etager og rum.,
floor_expand,,Expand floor,Udvid gulvet,
floor_collapse,,Collapse floor,Saml gulv,
floor_settings_title,,Floor,Etage,
floor_settings_subtitle,,"Identity, layout, and card style","Identitet, layout og kortstil",
universal_effects,,Effects,Effekter,
universal_open_door,,Open door,Åben dør,
universal_vacuum_dock,,Dock,Dok,
universal_start,,Start,Starte,
universal_pause,,Pause,Pause,
universal_stop,,Stop,Stop,
universal_locate,,Locate,Find,
universal_room_number,,Room %1$d,Værelse %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Valgfri tilsidesættelse af visningsnavn,
core_media_paused_track,,Paused: %1$s,Pause: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d procent,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Aktuel luftfugtighed,
core_tank_water_level,,Tank / water level,Tank/vandstand,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Fejlkode,
core_bucket_full,,Bucket full,Spanden fuld,
core_clean_filter,,Clean filter,Rens filteret,
core_ionizer,,Ionizer,Ionisator,
core_pump,,Pump,Pumpe,
core_beep_on_command,,Beep on command,Bip på kommando,
core_dawn,,Dawn,Daggry,
core_solar_noon,,Solar noon,Solen middag,
core_dusk,,Dusk,Skumring,
core_icon_category_common,,Common,Fælles,
core_icon_category_home,,Home,Hjem,
core_icon_category_weather,,Weather,Vejr,
core_icon_category_lock,,Lock,Låse,
core_icon_category_people,,People,Mennesker,
core_icon_category_auto,,Automotive,Automotive,
core_icon_category_music,,Music,Musik,
core_icon_category_battery,,Battery,Batteri,
core_icon_category_nature,,Nature,Natur,
core_icon_category_places,,Places,Steder,
core_icon_category_food,,Food,Mad,
core_icon_category_navigation,,Navigation,Navigation,
core_icon_category_devices,,Devices,Enheder,
core_icon_category_map,,Map,Kort,
core_icon_category_media,,Media,Medier,
core_icon_category_communication,,Communication,Meddelelse,
core_icon_category_health,,Health,Sundhed,
core_icon_category_vehicles,,Vehicles,Køretøjer,
core_icon_category_buildings,,Buildings,Bygninger,
core_icon_category_electrical,,Electrical,Elektrisk,
core_icon_category_sport,,Sport,Sport,
core_icon_category_objects,,Objects,Objekter,
core_icon_category_commerce,,Commerce,Handel,
core_icon_category_games,,Games,Spil,
core_icon_category_finance,,Finance,Finansiere,
background_notification_channel_general,,General,Generel,
background_location_channel_name,,Location sharing,Placeringsdeling,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Holder din enheds placering opdateret i Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant placeringsdeling,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Deler din placering med Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Notifikationsforbindelse,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Bevarer en baggrundsforbindelse til Home Assistant for øjeblikkelige meddelelser,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Forbundet til Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Venter på notifikationer,
background_push_hide_action,,Hide this notification,Skjul denne notifikation,
button_style_centered,,Centered,Centreret,
button_elements,,Elements,Elementer,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Hvad vises på denne knap. Skjul navnet og tilstanden for et ikon alene.,
stack_elements_title,,Elements on every button in this stack,Elementer på hver knap i denne stak,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Disse gælder for hele stakken, ikke for én knap. Hvis du slår noget fra her, skjules det på hver knap i stakken; ved at lade den være tændt lader hver knap bestemme sig selv i sine egne indstillinger.",
button_element_icon,,Icon,Ikon,
button_element_name,,Name,Navn,
button_element_state,,State,Tilstand,
stack_show_title,,Show name,Vis navn,
stack_show_title_description,,Turn off for a stack with no heading at all.,Sluk for en stak uden overskrift overhovedet.,
stack_show_icon,,Show icon,Vis ikon,
stack_show_icon_description,,The icon beside the heading.,Ikonet ved siden af overskriften.,
stack_center_title,,Center the heading,Centrer overskriften,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Sætter ikonet og navnet i midten i stedet for mod venstre kant.,
cr_state_on,,On,På,
cr_state_off,,Off,Slukket,
cr_open,,Open,Åben,
cr_close,,Close,Tæt,
cr_stop,,Stop,Stop,
cr_closed,,Closed,Lukket,
cr_opening,,Opening,Åbning,
cr_closing,,Closing,Lukning,
cr_locked,,Locked,Låst,
cr_unlocked,,Unlocked,Ulåst,
cr_unavailable,,Unavailable,Ikke tilgængelig,
cr_unknown,,Unknown,Ukendt,
cr_idle,,Idle,Ledig,
cr_home,,Home,Hjem,
cr_away,,Away,Væk,
cr_cleaning,,Cleaning,Rensning,
cr_returning,,Returning,Vender tilbage,
cr_paused,,Paused,Pause,
cr_error,,Error,Fejl,
cr_playing,,Playing,Spiller,
cr_buffering,,Buffering,Buffer,
cr_standby,,Standby,Standby,
cr_humidifying,,Humidifying,Befugtende,
cr_drying,,Drying,Tørring,
cr_detected,,Detected,Opdaget,
cr_clear,,Clear,Klar,
cr_problem,,Problem,Problem,
cr_ok,,OK,OK,
cr_low,,Low,Lav,
cr_normal,,Normal,Normal,
cr_connected,,Connected,Forbundet,
cr_disconnected,,Disconnected,Afbrudt,
cr_plugged_in,,Plugged in,Tilsluttet,
cr_unplugged,,Unplugged,Frakoblet,
cr_wet,,Wet,Våd,
cr_dry,,Dry,Tørre,
cr_none,,None,Ingen,
cr_any,,Any,Enhver,
cr_remove,,Remove,Fjerne,
cr_restore,,Restore,Gendan,
cr_general,,General,Generel,
cr_identity,,Identity,Identitet,
cr_appearance,,Appearance,Udseende,
cr_layout,,Layout,Layout,
cr_behavior,,Behavior,Opførsel,
cr_profiles,,Profiles,Profiler,
cr_playback,,Playback,Afspilning,
cr_content,,Content,Tilfreds,
cr_actions,,Actions,Handlinger,
cr_protection,,Protection,Beskyttelse,
cr_power,,Power,Magt,
cr_brightness,,Brightness,Lysstyrke,
cr_temperature,,Temperature,Temperatur,
cr_color,,Color,Farve,
cr_min,,Min,Min,
cr_avg,,Avg,Gns,
cr_max,,Max,Maks,
cr_now,,Now,Nu,
cr_lowest,,Lowest,Laveste,
cr_average,,Average,Gennemsnit,
cr_highest,,Highest,Højest,
cr_live,,Live,Levende,
cr_once,,Once,Engang,
cr_daily,,Daily,Daglig,
cr_weekly,,Weekly,Ugentlig,
cr_monthly,,Monthly,Månedlig,
cr_yearly,,Yearly,Årligt,
cr_action_tap,,Tap,Tryk på,
cr_action_double_tap,,Double tap,Dobbelttryk,
cr_action_hold,,Hold,Holde,
cr_mode,,Mode,Mode,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Varme,
cr_mode_cool,,Cool,Afkøle,
cr_mode_heat_cool,,Heat/cool,Varm/køl,
cr_mode_dry,,Dry,Tørre,
cr_mode_fan_only,,Fan only,Kun ventilator,
cr_mode_low,,Low,Lav,
cr_mode_medium,,Medium,Medium,
cr_mode_high,,High,Høj,
cr_mode_quiet,,Quiet,Stille,
cr_mode_boost,,Boost,Boost,
cr_mode_eco,,Eco,Øko,
cr_mode_sleep,,Sleep,Sove,
cr_mode_manual,,Manual,Manuel,
cr_mode_vertical,,Vertical,Lodret,
cr_mode_horizontal,,Horizontal,Vandret,
cr_mode_both,,Both,Begge,
cr_mode_up,,Up,Op,
cr_mode_down,,Down,Ned,
cr_mode_center,,Center,Centrum,
cr_mode_left,,Left,Venstre,
cr_mode_right,,Right,Højre,
cr_climate_fan,,Fan,Ventilator,
cr_climate_vertical_airflow,,Vertical airflow,Lodret luftstrøm,
cr_climate_horizontal_airflow,,Horizontal airflow,Vandret luftstrøm,
cr_climate_preset,,Preset,Forudindstillet,
cr_fan_speed,,Fan speed,Blæserhastighed,
cr_speed,,Speed,Hastighed,
cr_lower_target,,Lower target,Lavere mål,
cr_raise_target,,Raise target,Hæv målet,
cr_climate_temperature,,Temperature,Temperatur,
cr_climate_all_temperature_sensors,,All temperature sensors,Alle temperaturfølere,
cr_climate_outside,,Outside,Uden for,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Udendørs temperatur, luftfugtighed og tryk",
cr_climate_humidity,,Humidity,Fugtighed,
cr_climate_all_humidity_sensors,,All humidity sensors,Alle fugtsensorer,
cr_climate_air_pressure,,Air pressure,Lufttryk,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Alle lufttrykssensorer,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Kuldioxid sensorer,
cr_climate_air_quality,,Air quality,Luftkvalitet,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Partikler, AQI, VOC'er og gasser",
cr_climate_entities,,Climate entities,Klimaenheder,
cr_climate_settings,,Climate settings,Klimaindstillinger,
cr_empty_climate_view,,No climate data is available yet.,Ingen klimadata er tilgængelige endnu.,
cr_climate_fans,,Fans,Fans,
cr_climate_air_purifiers,,Air purifiers,Luftrensere,
cr_climate_humidifiers,,Humidifiers,Luftfugtere,
cr_temperature_sensors,,Temperature sensors,Temperaturfølere,
cr_devices_active,,Devices active,Enheder aktive,
cr_active_of_total,,%1$d of %2$d active,%1$d af %2$d aktive,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Ingen aktiv søgning · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Skjul søgning,
cr_expand_search,,Expand search,Udvid søgning,
cr_custom_order,,Custom order,Brugerdefineret rækkefølge,
cr_name_a_z,,Name A–Z,Navn A–Z,
cr_name_z_a,,Name Z–A,Navn Z-A,
cr_climate_device,,Climate device,Klimaapparat,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Navn, ikon, kortstil og bredde",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Har brug for F1-sensorintegration, som ikke blev fundet på din Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant","Har brug for en pakkeintegration, og ingen blev fundet på din Home Assistant",don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant","Har brug for en affaldsindsamlingsintegration, og ingen blev fundet på din Home Assistant",don't translate Home Assistant
cr_people_here_title,,Who is here,Hvem er her,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Ingen bliver sporet i dette rum lige nu.,
cr_people_here_unknown_room,,Room unknown,Værelse ukendt,
cr_button_exclude_counters,,Leave out of counters,Lad være med tællere,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Behold knappen, men stop den med at tælle med i dette rums samlede lys og enheder",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · gns. %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Udetemperatur,
cr_outside_humidity,,Outside humidity,Udvendig fugtighed,
cr_outside_pressure,,Outside pressure,Udefrakommende pres,
cr_outside_air_pressure,,Outside air pressure,Udefrakommende lufttryk,
cr_no_sensors_found_for,,No %1$s sensors found.,Ingen %1$s sensorer fundet.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Klimakontrol,
cr_thermostat_dial,,Thermostat dial,Termostatskive,
cr_width_third,,Third,Tredje,
cr_width_half,,Half,Halv,
cr_width_full,,Full,Fuld,
cr_select_item,,Select %1$s,Vælg %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Indstil udendørs temperatur, luftfugtighed og tryk",
cr_auto_discovered_device_class,,Discovered automatically by device class,Opdaget automatisk af enhedsklasse,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Klimaenheder opdaget automatisk,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,Vælg ventilatorenheder til brug som luftrensere,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Fugterenheder opdaget automatisk,
cr_removed_entities,,Removed entities,Fjernede enheder,
cr_entities_removed_edit_mode,,Entities removed in edit mode,Enheder fjernet i redigeringstilstand,
cr_card_indoor_climate_overview,,Indoor climate overview,Indeklimaoversigt,
cr_card_sensor_device_tiles,,Sensor and device tiles,Sensor- og enhedsfliser,
cr_card_thermostats_ac,,Thermostats and AC,Termostater og AC,
cr_card_temperature_summary,,Temperature summary,Temperaturoversigt,
cr_card_humidity_summary,,Humidity summary,Fugtighedsoversigt,
cr_card_air_pressure_summary,,Air-pressure summary,Lufttryk resumé,
