key,item,english,translation,notes
parcel_summary_with_letter_count,,%1$d incoming · %2$d outgoing · %3$s,%1$d a chegar · %2$d a sair · %3$s,app fills in %1$d %2$d %3$s — keep them
parcel_tracking_history,,Tracking history,Histórico de rastreio,
parcel_tracking_history_subtitle,,Parcel journey and status updates,Percurso da encomenda e atualizações de estado,
parcel_choose_carrier_account,,Choose a carrier account,Escolha uma conta de transportadora,
parcel_empty_tab,,No %1$s parcels.,Sem encomendas de %1$s.,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,Sem encomendas a chegar.,
parcel_no_delivered,,No delivered parcels.,Sem encomendas entregues.,
parcel_no_outgoing,,No outgoing parcels.,Sem encomendas a sair.,
parcel_stage_registered,,Registered,Registada,
parcel_stage_sorting,,Sorting,Em triagem,
parcel_stage_on_the_way,,On the way,A caminho,
parcel_unknown_status,,Unknown status,Estado desconhecido,
parcel_status_in_transit,,In transit,Em trânsito,
parcel_status_out_for_delivery,,Out for delivery,Em distribuição,
parcel_status_at_pickup_point,,Ready at pickup point,Pronta no ponto de recolha,
parcel_status_ready_to_send,,Ready to send,Pronta para enviar,
parcel_letter_preview,,Letter preview,Pré-visualização da carta,
parcel_carriers,,Carriers,Transportadoras,
parcel_track_new,,Track a new %1$s parcel by number,Rastreie uma nova encomenda de %1$s por número,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Escolha uma transportadora,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Contas de transportadoras, agregação e aparência",
parcel_settings_accounts,,Accounts,Contas,
parcel_settings_organization,,Organization,Organização,
parcel_settings_appearance,,Appearance,Aparência,
action_remove,,Remove,Remover,
notification_delete,,Delete notification,Eliminar notificação,
notification_mark_all_read,,Mark all as read,Marcar todas como lidas,
notification_mark_all_unread,,Mark all as unread,Marcar todas como não lidas,
notification_delete_all,,Delete all,Eliminar todas,
notification_delete_all_archived,,Delete all archived,Eliminar todas as arquivadas,
notification_unread,,Unread,Não lida,
notification_history,,History,Histórico,
notification_mark_unread,,Mark as unread,Marcar como não lida,
notification_mark_read,,Mark as read,Marcar como lida,
notification_archive,,Archive,Arquivar,
notification_unarchive,,Unarchive,Desarquivar,
notification_delete_action,,Delete,Eliminar,
entity_search_select_items,,Select items,Selecionar itens,
entity_search_choose_one,,Search and choose one entity,Pesquise e escolha uma entidade,
entity_search_choose_multiple,,Search and select one or more entities,Pesquise e selecione uma ou mais entidades,
global_search_title,,Search,Pesquisar,
global_search_subtitle,,Find and control any Home Assistant device or entity,Encontre e controle qualquer dispositivo ou entidade do Home Assistant,don't translate Home Assistant
global_search_clear,,Clear search,Limpar pesquisa,
global_search_no_devices,,No matching devices.,Nenhum dispositivo correspondente.,
global_search_no_entities,,No matching entities.,Nenhuma entidade correspondente.,
security_title,,Security,Segurança,
security_subtitle,,Home status and activity,Estado e atividade da casa,
security_settings,,Security settings,Definições de segurança,
security_entities,,Security entities,Entidades de segurança,
security_reimport,,Re-import,Reimportar,
security_group_doors,,Doors,Portas,
security_group_doors_subtitle,,Door contacts,Contactos de porta,
security_group_windows,,Windows,Janelas,
security_group_windows_subtitle,,Window contacts,Contactos de janela,
security_group_openings,,Openings,Aberturas,
security_group_openings_subtitle,,Garage doors and other openings,Portas de garagem e outras aberturas,
security_group_garage_doors,,Garage doors,Portas de garagem,
security_group_garage_doors_subtitle,,Garage door covers,Estores de porta de garagem,
security_group_covers,,Covers,Estores,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Estores, persianas e portões",
security_group_locks,,Locks,Fechaduras,
security_group_locks_subtitle,,Door and gate locks,Fechaduras de portas e portões,
security_group_motion,,Motion,Movimento,
security_group_motion_subtitle,,Motion detection,Deteção de movimento,
security_group_presence,,Presence,Presença,
security_group_presence_subtitle,,Occupancy sensors,Sensores de ocupação,
security_group_fire,,Fire and temperature,Fogo e temperatura,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Alarmes de incêndio, calor, frio e segurança",
security_group_smoke,,Smoke,Fumo,
security_group_smoke_subtitle,,Smoke detectors,Detetores de fumo,
security_group_gas,,Gas,Gás,
security_group_gas_subtitle,,Combustible gas sensors,Sensores de gás combustível,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Sensores de monóxido e dióxido de carbono,
security_group_moisture,,Leaks,Fugas,
security_group_moisture_subtitle,,Moisture and water leaks,Humidade e fugas de água,
security_group_sound,,Sound,Som,
security_group_sound_subtitle,,Sound and glass-break sensors,Sensores de som e quebra de vidro,
security_group_light,,Light detection,Deteção de luz,
security_group_light_subtitle,,Light and beam sensors,Sensores de luz e feixe,
security_group_alarms,,Alarm systems,Sistemas de alarme,
security_group_alarms_subtitle,,Alarm control panels,Painéis de controlo de alarme,
security_group_cameras,,Cameras,Câmaras,
security_group_cameras_subtitle,,Camera feeds,Imagens das câmaras,
security_no_search_active,,No search active · %1$s,Sem pesquisa ativa · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Alerta de segurança,
security_status_alarm_pending,,Alarm pending,Alarme pendente,
security_status_changing_alarm,,Changing alarm mode,A alterar o modo do alarme,
security_status_needs_attention,,Needs attention,Requer atenção,
security_status_motion,,Motion detected,Movimento detetado,
security_status_sensor_activity,,Sensor activity,Atividade dos sensores,
security_status_alarm_unavailable,,Alarm unavailable,Alarme indisponível,
security_status_devices_unavailable,,Devices unavailable,Dispositivos indisponíveis,
security_status_cameras_offline,,Cameras offline,Câmaras offline,
security_status_all_secure,,All secure,Tudo seguro,
security_status_alarm_disarmed,,Alarm disarmed,Alarme desativado,
security_status_all_clear,,All clear,Tudo sem alertas,
security_status_no_data,,No security data,Sem dados de segurança,
security_metric_openings,,Openings,Aberturas,
security_metric_locked,,Locked,Trancadas,
security_metric_cameras_online,,Cameras online,Câmaras em linha,
security_card_title,,Security card,Cartão de segurança,
security_card_subtitle,,"Name, layout, and card appearance","Nome, disposição e aparência do cartão",
security_stat_total,,Total,Total,
security_stat_active,,Active,Ativo,
security_stat_clear,,Clear,Sem alertas,
security_cover_open,,Open,Abrir,
security_cover_stop,,Stop,Parar,
security_cover_close,,Close,Fechar,
security_restore,,Restore,Restaurar,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Esta é uma vista de segurança vazia. Deslize para baixo no cabeçalho e abra as definições de Segurança para adicionar entidades manualmente.,
connection_stopping_for_restart,,Stopping for restart…,A parar para reiniciar…,
connection_starting,,Home Assistant is starting…,O Home Assistant está a iniciar…,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,A restaurar o seu painel…,
connection_restarting,,Home Assistant is restarting…,O Home Assistant está a reiniciar…,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,A gerar automaticamente divisões e widgets…,
connection_reconnecting,,Reconnecting to Home Assistant…,A religar ao Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Indisponível · A tentar novamente…,
connection_paused,,Connection paused,Ligação em pausa,
connection_connected,,Connected,Ligado,
connection_server_not_found,,Server address could not be found,Não foi possível encontrar o endereço do servidor,
connection_timed_out,,Connection timed out,Tempo limite da ligação excedido,
connection_no_route,,No network route to Home Assistant,Sem rota de rede para o Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Não foi possível ligar ao Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Falha na ligação segura,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Sessão expirada · A atualizar sessão…,
connection_interrupted,,Connection was interrupted,A ligação foi interrompida,
connection_error_title,,Connection error,Erro de ligação,
connection_all_systems_normal,,All systems normal,Todos os sistemas normais,
action_undo,,Undo,Desfazer,
action_redo,,Redo,Refazer,
connection_route_local,,Local,Local,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Externa,
settings_connection_via,,Connected via %1$s,Ligado via %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Desconhecido,
settings_connection_connecting,,Connecting…,A ligar…,
settings_this_home,,this home,esta casa,
settings_local_network_allowed,,Allowed,Permitido,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Não permitido — Home Assistant não pode ser acedido diretamente no seu Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Wi-Fi atual,
settings_wifi_unavailable,,Not connected or location permission is missing,Não ligado ou a permissão de localização está em falta,
settings_just_now,,just now,agora mesmo,
settings_primary_app_language,,Primary application language,Idioma principal da aplicação,
settings_android_build_configuration,,Android resources and build configuration,Recursos Android e configuração de compilação,
page_settings_default_title,,Page settings,Definições da página,
page_settings_choose_area,,Choose an area to configure,Escolha uma área para configurar,
page_settings_focused_options,,Focused options for this page area,Opções específicas para esta área da página,
page_settings_header_description,,Wallpaper and custom header color,Papel de parede e cor personalizada do cabeçalho,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Nome, subtítulo e ícone de navegação",
page_settings_badge_bar,,Badge bar,Barra de emblemas,
page_settings_badge_description,,"Visibility, alignment, and display options","Visibilidade, alinhamento e opções de exibição",
page_settings_persons,,Persons,Pessoas,
page_settings_persons_description,,Visibility and ordering,Visibilidade e ordenação,
page_settings_configure,,Configure,Configurar,
room_config_title,,Room configuration,Configuração da divisão,
header_pill_left,,Left header pill,Cápsula esquerda do cabeçalho,
header_pill_right,,Right header pill,Cápsula direita do cabeçalho,
alignment_split,,Split,Dividir,
alignment_center,,Center,Centro,
weather_cloudy,,Cloudy,Nublado,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Markdown\nAbra as definições deste widget no **modo de edição** para escrever o seu próprio conteúdo.,\n = line break
home_settings_title,,Home settings,Definições da página inicial,
custom_page_settings_title,,%1$s settings,Definições de %1$s,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Esta é a página inicial. Adicione widgets deslizando para baixo no cabeçalho e ativando o modo de edição.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Esta página está vazia. Adicione widgets deslizando para baixo no cabeçalho e ativando o modo de edição.,
select_camera_title,,Select camera,Selecionar câmara,
select_entity_title,,Select entity,Selecionar entidade,
custom_camera_default_name,,Custom camera,Câmara personalizada,
rooms_settings_title,,Rooms settings,Definições de divisões,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,A vista de divisões está vazia. Deslize para baixo no cabeçalho e ative o modo de edição para adicionar pisos e divisões.,
floor_expand,,Expand floor,Expandir piso,
floor_collapse,,Collapse floor,Colapsar piso,
floor_settings_title,,Floor,Piso,
floor_settings_subtitle,,"Identity, layout, and card style","Identidade, disposição e estilo do cartão",
universal_effects,,Effects,Efeitos,
universal_open_door,,Open door,Abrir porta,
universal_vacuum_dock,,Dock,Base de carregamento,
universal_start,,Start,Iniciar,
universal_pause,,Pause,Pausar,
universal_stop,,Stop,Parar,
universal_locate,,Locate,Localizar,
universal_room_number,,Room %1$d,Divisão %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Substituir nome apresentado (opcional),
core_media_paused_track,,Paused: %1$s,Em pausa: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d por cento,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Humidade atual,
core_tank_water_level,,Tank / water level,Depósito / nível de água,
core_pm25,,PM2.5,"PM2,5",
core_error_code,,Error code,Código de erro,
core_bucket_full,,Bucket full,Depósito cheio,
core_clean_filter,,Clean filter,Limpar filtro,
core_ionizer,,Ionizer,Ionizador,
core_pump,,Pump,Bomba,
core_beep_on_command,,Beep on command,Sinal sonoro ao comando,
core_dawn,,Dawn,Amanhecer,
core_solar_noon,,Solar noon,Meio-dia solar,
core_dusk,,Dusk,Anoitecer,
core_icon_category_common,,Common,Comum,
core_icon_category_home,,Home,Casa,
core_icon_category_weather,,Weather,Meteorologia,
core_icon_category_lock,,Lock,Fechadura,
core_icon_category_people,,People,Pessoas,
core_icon_category_auto,,Automotive,Automóvel,
core_icon_category_music,,Music,Música,
core_icon_category_battery,,Battery,Bateria,
core_icon_category_nature,,Nature,Natureza,
core_icon_category_places,,Places,Locais,
core_icon_category_food,,Food,Alimentação,
core_icon_category_navigation,,Navigation,Navegação,
core_icon_category_devices,,Devices,Dispositivos,
core_icon_category_map,,Map,Mapa,
core_icon_category_media,,Media,Multimédia,
core_icon_category_communication,,Communication,Comunicação,
core_icon_category_health,,Health,Saúde,
core_icon_category_vehicles,,Vehicles,Veículos,
core_icon_category_buildings,,Buildings,Edifícios,
core_icon_category_electrical,,Electrical,Elétrico,
core_icon_category_sport,,Sport,Desporto,
core_icon_category_objects,,Objects,Objetos,
core_icon_category_commerce,,Commerce,Comércio,
core_icon_category_games,,Games,Jogos,
core_icon_category_finance,,Finance,Finanças,
background_notification_channel_general,,General,Geral,
background_location_channel_name,,Location sharing,Partilha de localização,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Mantém a localização do dispositivo atualizada no Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Partilha de localização do Home Assistant,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,A partilhar a sua localização com o Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Ligação de notificações,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Mantém uma ligação em segundo plano ao Home Assistant para notificações instantâneas,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Ligado ao Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,A aguardar notificações,
background_push_hide_action,,Hide this notification,Ocultar esta notificação,
button_style_centered,,Centered,Centralizado,
button_elements,,Elements,Elementos,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,O que aparece neste botão. Oculte você mesmo o nome e o estado de um ícone.,
stack_elements_title,,Elements on every button in this stack,Elementos em cada botão desta pilha,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Aplicam-se a toda a pilha, não a um botão. Desativar algo aqui oculta todos os botões da pilha; deixá-lo ativado permite que cada botão decida por si próprio nas suas próprias definições.",
button_element_icon,,Icon,Ícone,
button_element_name,,Name,Nome,
button_element_state,,State,Estado,
stack_show_title,,Show name,Mostrar nome,
stack_show_title_description,,Turn off for a stack with no heading at all.,Desligue para uma pilha sem qualquer título.,
stack_show_icon,,Show icon,Mostrar ícone,
stack_show_icon_description,,The icon beside the heading.,O ícone junto ao título.,
stack_center_title,,Center the heading,Centralizar o título,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Coloca o ícone e o nome no meio, em vez de na margem esquerda.",
cr_state_on,,On,Ligado,
cr_state_off,,Off,Desligado,
cr_open,,Open,Aberto,
cr_close,,Close,Fechar,
cr_stop,,Stop,Parar,
cr_closed,,Closed,Fechado,
cr_opening,,Opening,A abrir,
cr_closing,,Closing,A fechar,
cr_locked,,Locked,Trancado,
cr_unlocked,,Unlocked,Destrancado,
cr_unavailable,,Unavailable,Indisponível,
cr_unknown,,Unknown,Desconhecido,
cr_idle,,Idle,Inativo,
cr_home,,Home,Em casa,
cr_away,,Away,Ausente,
cr_cleaning,,Cleaning,A limpar,
cr_returning,,Returning,A regressar,
cr_paused,,Paused,Em pausa,
cr_error,,Error,Erro,
cr_playing,,Playing,A reproduzir,
cr_buffering,,Buffering,Em buffer,
cr_standby,,Standby,Em espera,
cr_humidifying,,Humidifying,A humidificar,
cr_drying,,Drying,A secar,
cr_detected,,Detected,Detetado,
cr_clear,,Clear,Limpar,
cr_problem,,Problem,Problema,
cr_ok,,OK,OK,
cr_low,,Low,Baixo,
cr_normal,,Normal,Normal,
cr_connected,,Connected,Ligado,
cr_disconnected,,Disconnected,Desligado,
cr_plugged_in,,Plugged in,Ligado à corrente,
cr_unplugged,,Unplugged,Desligado da corrente,
cr_wet,,Wet,Molhado,
cr_dry,,Dry,Seco,
cr_none,,None,Nenhum,
cr_any,,Any,Qualquer,
cr_remove,,Remove,Remover,
cr_restore,,Restore,Restaurar,
cr_general,,General,Geral,
cr_identity,,Identity,Identidade,
cr_appearance,,Appearance,Aparência,
cr_layout,,Layout,Disposição,
cr_behavior,,Behavior,Comportamento,
cr_profiles,,Profiles,Perfis,
cr_playback,,Playback,Reprodução,
cr_content,,Content,Conteúdo,
cr_actions,,Actions,Ações,
cr_protection,,Protection,Proteção,
cr_power,,Power,Energia,
cr_brightness,,Brightness,Brilho,
cr_temperature,,Temperature,Temperatura,
cr_color,,Color,Cor,
cr_min,,Min,Mín.,
cr_avg,,Avg,Méd.,
cr_max,,Max,Máx.,
cr_now,,Now,Agora,
cr_lowest,,Lowest,Mínimo,
cr_average,,Average,Média,
cr_highest,,Highest,Máximo,
cr_live,,Live,Ao vivo,
cr_once,,Once,Uma vez,
cr_daily,,Daily,Diariamente,
cr_weekly,,Weekly,Semanalmente,
cr_monthly,,Monthly,Mensalmente,
cr_yearly,,Yearly,Anualmente,
cr_action_tap,,Tap,Toque,
cr_action_double_tap,,Double tap,Toque duplo,
cr_action_hold,,Hold,Manter premido,
cr_mode,,Mode,Modo,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Calor,
cr_mode_cool,,Cool,Frio,
cr_mode_heat_cool,,Heat/cool,Calor/frio,
cr_mode_dry,,Dry,Seco,
cr_mode_fan_only,,Fan only,Apenas ventoinha,
cr_mode_low,,Low,Baixo,
cr_mode_medium,,Medium,Médio,
cr_mode_high,,High,Alto,
cr_mode_quiet,,Quiet,Silencioso,
cr_mode_boost,,Boost,Reforço,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Suspensão,
cr_mode_manual,,Manual,Manual,
cr_mode_vertical,,Vertical,Vertical,
cr_mode_horizontal,,Horizontal,Horizontal,
cr_mode_both,,Both,Ambos,
cr_mode_up,,Up,Cima,
cr_mode_down,,Down,Baixo,
cr_mode_center,,Center,Centro,
cr_mode_left,,Left,Esquerda,
cr_mode_right,,Right,Direita,
cr_climate_fan,,Fan,Ventoinha,
cr_climate_vertical_airflow,,Vertical airflow,Fluxo de ar vertical,
cr_climate_horizontal_airflow,,Horizontal airflow,Fluxo de ar horizontal,
cr_climate_preset,,Preset,Predefinição,
cr_fan_speed,,Fan speed,Velocidade da ventoinha,
cr_speed,,Speed,Velocidade,
cr_lower_target,,Lower target,Baixar objetivo,
cr_raise_target,,Raise target,Subir objetivo,
cr_climate_temperature,,Temperature,Temperatura,
cr_climate_all_temperature_sensors,,All temperature sensors,Todos os sensores de temperatura,
cr_climate_outside,,Outside,Exterior,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Temperatura, humidade e pressão exteriores",
cr_climate_humidity,,Humidity,Humidade,
cr_climate_all_humidity_sensors,,All humidity sensors,Todos os sensores de humidade,
cr_climate_air_pressure,,Air pressure,Pressão do ar,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Todos os sensores de pressão do ar,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Sensores de dióxido de carbono,
cr_climate_air_quality,,Air quality,Qualidade do ar,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Partículas, IQA, COV e gases",
cr_climate_entities,,Climate entities,Entidades de clima,
cr_climate_settings,,Climate settings,Definições de clima,
cr_empty_climate_view,,No climate data is available yet.,Ainda não há dados de clima disponíveis.,
cr_climate_fans,,Fans,Ventoinhas,
cr_climate_air_purifiers,,Air purifiers,Purificadores de ar,
cr_climate_humidifiers,,Humidifiers,Humidificadores,
cr_temperature_sensors,,Temperature sensors,Sensores de temperatura,
cr_devices_active,,Devices active,Dispositivos ativos,
cr_active_of_total,,%1$d of %2$d active,%1$d de %2$d ativos,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Nenhuma pesquisa ativa · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Reduzir pesquisa,
cr_expand_search,,Expand search,Expandir pesquisa,
cr_custom_order,,Custom order,Ordem personalizada,
cr_name_a_z,,Name A–Z,Nome A–Z,
cr_name_z_a,,Name Z–A,Nome Z–A,
cr_climate_device,,Climate device,Dispositivo de clima,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Nome, ícone, estilo do cartão e largura",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Necessita da integração do Sensor F1, que não foi encontrada no seu Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Necessita de integração de pacotes e nada foi encontrado no seu Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Necessita de uma integração de recolha de lixo e nada foi encontrado no seu Home Assistant,don't translate Home Assistant
cr_people_here_title,,Who is here,Quem está aqui,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Ninguém está a ser rastreado nesta sala agora.,
cr_people_here_unknown_room,,Room unknown,Quarto desconhecido,
cr_button_exclude_counters,,Leave out of counters,Deixe de fora dos contadores,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Mantenha o botão pressionado, mas pare a contagem para o total de Luzes e Dispositivos desta sala",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · méd. %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Temperatura exterior,
cr_outside_humidity,,Outside humidity,Humidade exterior,
cr_outside_pressure,,Outside pressure,Pressão exterior,
cr_outside_air_pressure,,Outside air pressure,Pressão do ar exterior,
cr_no_sensors_found_for,,No %1$s sensors found.,Nenhum sensor de %1$s encontrado.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Controlo de clima,
cr_thermostat_dial,,Thermostat dial,Mostrador do termóstato,
cr_width_third,,Third,Terço,
cr_width_half,,Half,Metade,
cr_width_full,,Full,Completa,
cr_select_item,,Select %1$s,Selecionar %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Definir temperatura, humidade e pressão exteriores",
cr_auto_discovered_device_class,,Discovered automatically by device class,Descoberto automaticamente por classe de dispositivo,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Dispositivos de clima descobertos automaticamente,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,Escolha entidades de ventoinha para usar como purificadores de ar,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Dispositivos de humidificador descobertos automaticamente,
cr_removed_entities,,Removed entities,Entidades removidas,
cr_entities_removed_edit_mode,,Entities removed in edit mode,Entidades removidas no modo de edição,
cr_card_indoor_climate_overview,,Indoor climate overview,Visão geral do clima interior,
cr_card_sensor_device_tiles,,Sensor and device tiles,Blocos de sensores e dispositivos,
cr_card_thermostats_ac,,Thermostats and AC,Termóstatos e AC,
cr_card_temperature_summary,,Temperature summary,Resumo da temperatura,
cr_card_humidity_summary,,Humidity summary,Resumo da humidade,
