key,item,english,translation,notes
security_group_garage_doors_subtitle,,Garage door covers,Huse usi de garaj,
security_group_covers,,Covers,Acoperiri,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Jaluzele, obloane și porți",
security_group_locks,,Locks,Încuietori,
security_group_locks_subtitle,,Door and gate locks,Încuietori uși și porți,
security_group_motion,,Motion,Mişcare,
security_group_motion_subtitle,,Motion detection,Detectarea mișcării,
security_group_presence,,Presence,Prezenţă,
security_group_presence_subtitle,,Occupancy sensors,Senzori de ocupare,
security_group_fire,,Fire and temperature,Focul și temperatura,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Alarme de incendiu, căldură, frig și siguranță",
security_group_smoke,,Smoke,Fum,
security_group_smoke_subtitle,,Smoke detectors,Detectoare de fum,
security_group_gas,,Gas,Gaz,
security_group_gas_subtitle,,Combustible gas sensors,Senzori de gaz combustibil,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Senzori de monoxid de carbon și dioxid de carbon,
security_group_moisture,,Leaks,Scurgeri,
security_group_moisture_subtitle,,Moisture and water leaks,Scurgeri de umiditate și apă,
security_group_sound,,Sound,Sunet,
security_group_sound_subtitle,,Sound and glass-break sensors,Senzori de sunet și de spargere a sticlei,
security_group_light,,Light detection,Detectarea luminii,
security_group_light_subtitle,,Light and beam sensors,Senzori de lumină și fascicul,
security_group_alarms,,Alarm systems,Sisteme de alarma,
security_group_alarms_subtitle,,Alarm control panels,Panouri de control de alarmă,
security_group_cameras,,Cameras,Camere de luat vederi,
security_group_cameras_subtitle,,Camera feeds,Fluxuri de cameră,
security_no_search_active,,No search active · %1$s,Nicio căutare activă · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Alertă de securitate,
security_status_alarm_pending,,Alarm pending,Alarmă în așteptare,
security_status_changing_alarm,,Changing alarm mode,Schimbarea modului de alarmă,
security_status_needs_attention,,Needs attention,Necesită atenție,
security_status_motion,,Motion detected,Mișcare detectată,
security_status_sensor_activity,,Sensor activity,Activitatea senzorului,
security_status_alarm_unavailable,,Alarm unavailable,Alarma indisponibilă,
security_status_devices_unavailable,,Devices unavailable,Dispozitive indisponibile,
security_status_cameras_offline,,Cameras offline,Camere offline,
security_status_all_secure,,All secure,Toate în siguranță,
security_status_alarm_disarmed,,Alarm disarmed,Alarma dezarmată,
security_status_all_clear,,All clear,Toate clare,
security_status_no_data,,No security data,Fără date de securitate,
security_metric_openings,,Openings,Deschideri,
security_metric_locked,,Locked,Blocat,
security_metric_cameras_online,,Cameras online,Camere online,
security_card_title,,Security card,Card de securitate,
security_card_subtitle,,"Name, layout, and card appearance","Nume, aspect și aspectul cardului",
security_stat_total,,Total,Total,
security_stat_active,,Active,Activ,
security_stat_clear,,Clear,Clar,
security_cover_open,,Open,Deschide,
security_cover_stop,,Stop,Stop,
security_cover_close,,Close,Aproape,
security_restore,,Restore,Restabili,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,Aceasta este o vedere de securitate goală. Glisați în jos pe antet și deschideți Setări de securitate pentru a adăuga entități manual.,
connection_stopping_for_restart,,Stopping for restart…,Oprire pentru repornire...,
connection_starting,,Home Assistant is starting…,Home Assistant începe...,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Se restabilește tabloul de bord...,
connection_restarting,,Home Assistant is restarting…,Home Assistant repornește...,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Se generează automat săli și widget-uri...,
connection_reconnecting,,Reconnecting to Home Assistant…,Se reconecta la Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Indisponibil · Se reîncercă...,
connection_paused,,Connection paused,Conexiunea a fost întreruptă,
connection_connected,,Connected,Conectat,
connection_server_not_found,,Server address could not be found,Adresa serverului nu a putut fi găsită,
connection_timed_out,,Connection timed out,Conexiunea a expirat,
connection_no_route,,No network route to Home Assistant,Nicio rută de rețea către Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Nu s-a putut conecta la Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Conexiunea securizată a eșuat,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Sesiune a expirat · Se actualizează autentificare...,
connection_interrupted,,Connection was interrupted,Conexiunea a fost întreruptă,
connection_error_title,,Connection error,Eroare de conectare,
connection_all_systems_normal,,All systems normal,Toate sistemele normale,
action_undo,,Undo,Anula,
action_redo,,Redo,Reface,
connection_route_local,,Local,Local,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Extern,
settings_connection_via,,Connected via %1$s,Conectat prin %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,Necunoscut,
settings_connection_connecting,,Connecting…,Se conectează…,
settings_this_home,,this home,această casă,
settings_local_network_allowed,,Allowed,Permis,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Nu este permis — Home Assistant nu poate fi accesat direct prin Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Wi-Fi actual,
settings_wifi_unavailable,,Not connected or location permission is missing,Nu este conectat sau permisiunea de locație lipsește,
settings_just_now,,just now,tocmai acum,
settings_primary_app_language,,Primary application language,Limba principală a aplicației,
settings_android_build_configuration,,Android resources and build configuration,Resurse Android și configurație de compilare,
page_settings_default_title,,Page settings,Setările paginii,
page_settings_choose_area,,Choose an area to configure,Alegeți o zonă de configurat,
page_settings_focused_options,,Focused options for this page area,Opțiuni concentrate pentru această zonă a paginii,
page_settings_header_description,,Wallpaper and custom header color,Tapet și culoare personalizată a antetului,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Nume, subtitrare și pictogramă de navigare",
page_settings_badge_bar,,Badge bar,Bar de insigne,
page_settings_badge_description,,"Visibility, alignment, and display options","Opțiuni de vizibilitate, aliniere și afișare",
page_settings_persons,,Persons,Persoane,
page_settings_persons_description,,Visibility and ordering,Vizibilitate si comanda,
page_settings_configure,,Configure,Configurați,
room_config_title,,Room configuration,Configurarea camerei,
header_pill_left,,Left header pill,Pilula de antet stânga,
header_pill_right,,Right header pill,Pilula din dreapta,
alignment_split,,Split,Despică,
alignment_center,,Center,Centru,
weather_cloudy,,Cloudy,Noros,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,# Reducere\nDeschideți setările acestui widget în **modul de editare** pentru a vă scrie propriul conținut.,\n = line break
home_settings_title,,Home settings,Setări de acasă,
custom_page_settings_title,,%1$s settings,%1$s setări,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,Aceasta este pagina de start. Adăugați widgeturi glisând în jos pe antet și activând modul de editare.,
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,Această pagină este goală. Adăugați widgeturi glisând în jos pe antet și activând modul de editare.,
select_camera_title,,Select camera,Selectați camera,
select_entity_title,,Select entity,Selectați entitatea,
custom_camera_default_name,,Custom camera,Cameră personalizată,
rooms_settings_title,,Rooms settings,Setarile camerelor,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,Vederea camerelor este goală. Glisați în jos pe antet și activați modul de editare pentru a adăuga etaje și camere.,
floor_expand,,Expand floor,Extinde podeaua,
floor_collapse,,Collapse floor,Prăbușiți podeaua,
floor_settings_title,,Floor,Podea,
floor_settings_subtitle,,"Identity, layout, and card style","Identitate, aspect și stilul cardului",
universal_effects,,Effects,Efecte,
universal_open_door,,Open door,Deschide ușa,
universal_vacuum_dock,,Dock,Dock,
universal_start,,Start,Început,
universal_pause,,Pause,Pauză,
universal_stop,,Stop,Stop,
universal_locate,,Locate,Localiza,
universal_room_number,,Room %1$d,Camera %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Suprascriere opțională a numelui afișat,
core_media_paused_track,,Paused: %1$s,Întrerupt: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d procente,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Umiditatea curentă,
core_tank_water_level,,Tank / water level,Nivelul rezervorului / apei,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,Cod de eroare,
core_bucket_full,,Bucket full,Găleată plină,
core_clean_filter,,Clean filter,Curățați filtrul,
core_ionizer,,Ionizer,Ionizator,
core_pump,,Pump,Pompa,
core_beep_on_command,,Beep on command,Bip la comandă,
core_dawn,,Dawn,Zori,
core_solar_noon,,Solar noon,Amiaza solara,
core_dusk,,Dusk,Amurg,
core_icon_category_common,,Common,Comun,
core_icon_category_home,,Home,Acasă,
core_icon_category_weather,,Weather,Vreme,
core_icon_category_lock,,Lock,Blocare,
core_icon_category_people,,People,Oameni,
core_icon_category_auto,,Automotive,Automobile,
core_icon_category_music,,Music,Muzică,
core_icon_category_battery,,Battery,Baterie,
core_icon_category_nature,,Nature,Natură,
core_icon_category_places,,Places,Locuri,
core_icon_category_food,,Food,Mâncare,
core_icon_category_navigation,,Navigation,Navigare,
core_icon_category_devices,,Devices,Dispozitive,
core_icon_category_map,,Map,Hartă,
core_icon_category_media,,Media,Media,
core_icon_category_communication,,Communication,Comunicare,
core_icon_category_health,,Health,Sănătate,
core_icon_category_vehicles,,Vehicles,Vehicule,
core_icon_category_buildings,,Buildings,Clădiri,
core_icon_category_electrical,,Electrical,Electric,
core_icon_category_sport,,Sport,Sport,
core_icon_category_objects,,Objects,Obiecte,
core_icon_category_commerce,,Commerce,Comerţ,
core_icon_category_games,,Games,Jocuri,
core_icon_category_finance,,Finance,Finanţa,
background_notification_channel_general,,General,General,
background_location_channel_name,,Location sharing,Partajarea locației,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Ține actualizată locația dispozitivului în Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant partajarea locației,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Afișarea locației dvs. cu Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Conexiune de notificare,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Păstrează o conexiune de fundal la Home Assistant pentru notificări instantanee,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Conectat la Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,În așteptarea notificărilor,
background_push_hide_action,,Hide this notification,Ascunde această notificare,
button_style_centered,,Centered,Centrat,
button_elements,,Elements,Elemente,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Ce apare pe acest buton. Ascundeți singur numele și starea unei pictograme.,
stack_elements_title,,Elements on every button in this stack,Elemente pe fiecare buton din această stivă,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Acestea se aplică întregii stive, nu unui singur buton. Oprirea a ceva aici îl ascunde pe fiecare buton din stivă; Lăsându-l activat, fiecare buton poate decide singur în propriile setări.",
button_element_icon,,Icon,Pictogramă,
button_element_name,,Name,Nume,
button_element_state,,State,Stat,
stack_show_title,,Show name,Arată numele,
stack_show_title_description,,Turn off for a stack with no heading at all.,Opriți pentru o stivă fără titlu.,
stack_show_icon,,Show icon,Afișați pictograma,
stack_show_icon_description,,The icon beside the heading.,Pictograma de lângă titlu.,
stack_center_title,,Center the heading,Centrați titlul,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,"Pune pictograma și numele în mijloc, nu lângă marginea din stânga.",
cr_state_on,,On,Pe,
cr_state_off,,Off,Oprit,
cr_open,,Open,Deschide,
cr_close,,Close,Aproape,
cr_stop,,Stop,Stop,
cr_closed,,Closed,Închis,
cr_opening,,Opening,Deschidere,
cr_closing,,Closing,Închidere,
cr_locked,,Locked,Blocat,
cr_unlocked,,Unlocked,Deblocat,
cr_unavailable,,Unavailable,Indisponibil,
cr_unknown,,Unknown,Necunoscut,
cr_idle,,Idle,Inactiv,
cr_home,,Home,Acasă,
cr_away,,Away,Departe,
cr_cleaning,,Cleaning,Curatenie,
cr_returning,,Returning,Întorcându-se,
cr_paused,,Paused,Întrerupt,
cr_error,,Error,Eroare,
cr_playing,,Playing,Joc,
cr_buffering,,Buffering,Buffering,
cr_standby,,Standby,Așteptare,
cr_humidifying,,Humidifying,Umidificare,
cr_drying,,Drying,Uscare,
cr_detected,,Detected,Detectat,
cr_clear,,Clear,Clar,
cr_problem,,Problem,Problemă,
cr_ok,,OK,Bine,
cr_low,,Low,Scăzut,
cr_normal,,Normal,Normal,
cr_connected,,Connected,Conectat,
cr_disconnected,,Disconnected,Deconectat,
cr_plugged_in,,Plugged in,Conectat,
cr_unplugged,,Unplugged,Deconectat,
cr_wet,,Wet,Umed,
cr_dry,,Dry,Uscat,
cr_none,,None,Nici unul,
cr_any,,Any,Orice,
cr_remove,,Remove,Elimina,
cr_restore,,Restore,Restabili,
cr_general,,General,General,
cr_identity,,Identity,Identitate,
cr_appearance,,Appearance,Aspect,
cr_layout,,Layout,Aspect,
cr_behavior,,Behavior,Comportament,
cr_profiles,,Profiles,Profiluri,
cr_playback,,Playback,Redare,
cr_content,,Content,Conţinut,
cr_actions,,Actions,Acțiuni,
cr_protection,,Protection,Protecţie,
cr_power,,Power,Putere,
cr_brightness,,Brightness,Luminozitate,
cr_temperature,,Temperature,Temperatură,
cr_color,,Color,Culoare,
cr_min,,Min,Min,
cr_avg,,Avg,Mediu,
cr_max,,Max,Max,
cr_now,,Now,Acum,
cr_lowest,,Lowest,Cel mai scăzut,
cr_average,,Average,Medie,
cr_highest,,Highest,Cel mai înalt,
cr_live,,Live,Trăi,
cr_once,,Once,Dată,
cr_daily,,Daily,Zilnic,
cr_weekly,,Weekly,Săptămânal,
cr_monthly,,Monthly,Lunar,
cr_yearly,,Yearly,Anual,
cr_action_tap,,Tap,Robinet,
cr_action_double_tap,,Double tap,Atingeți de două ori,
cr_action_hold,,Hold,Ține,
cr_mode,,Mode,Modul,
cr_mode_auto,,Auto,Auto,
cr_mode_heat,,Heat,Căldură,
cr_mode_cool,,Cool,Rece,
cr_mode_heat_cool,,Heat/cool,Încălzire/răcire,
cr_mode_dry,,Dry,Uscat,
cr_mode_fan_only,,Fan only,Doar ventilator,
cr_mode_low,,Low,Scăzut,
cr_mode_medium,,Medium,Mediu,
cr_mode_high,,High,Ridicat,
cr_mode_quiet,,Quiet,Linişti,
cr_mode_boost,,Boost,Boost,
cr_mode_eco,,Eco,Eco,
cr_mode_sleep,,Sleep,Dormi,
cr_mode_manual,,Manual,Manual,
cr_mode_vertical,,Vertical,Vertical,
cr_mode_horizontal,,Horizontal,Orizontală,
cr_mode_both,,Both,ambele,
cr_mode_up,,Up,Sus,
cr_mode_down,,Down,Jos,
cr_mode_center,,Center,Centru,
cr_mode_left,,Left,Stânga,
cr_mode_right,,Right,Corect,
cr_climate_fan,,Fan,Ventilator,
cr_climate_vertical_airflow,,Vertical airflow,Flux de aer vertical,
cr_climate_horizontal_airflow,,Horizontal airflow,Flux de aer orizontal,
cr_climate_preset,,Preset,Presetat,
cr_fan_speed,,Fan speed,Viteza ventilatorului,
cr_speed,,Speed,Viteză,
cr_lower_target,,Lower target,Tintă inferioară,
cr_raise_target,,Raise target,Ridicați ținta,
cr_climate_temperature,,Temperature,Temperatură,
cr_climate_all_temperature_sensors,,All temperature sensors,Toți senzorii de temperatură,
cr_climate_outside,,Outside,Exterior,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Temperatura exterioară, umiditatea și presiunea",
cr_climate_humidity,,Humidity,Umiditate,
cr_climate_all_humidity_sensors,,All humidity sensors,Toți senzorii de umiditate,
cr_climate_air_pressure,,Air pressure,Presiunea aerului,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Toți senzorii de presiune a aerului,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Senzori de dioxid de carbon,
cr_climate_air_quality,,Air quality,Calitatea aerului,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Particule, AQI, COV și gaze",
cr_climate_entities,,Climate entities,Entități climatice,
cr_climate_settings,,Climate settings,Setări climatice,
cr_empty_climate_view,,No climate data is available yet.,Nu sunt disponibile date climatice încă.,
cr_climate_fans,,Fans,Fani,
cr_climate_air_purifiers,,Air purifiers,Purificatoare de aer,
cr_climate_humidifiers,,Humidifiers,Umidificatoare,
cr_temperature_sensors,,Temperature sensors,Senzori de temperatura,
cr_devices_active,,Devices active,Dispozitive active,
cr_active_of_total,,%1$d of %2$d active,%1$d din %2$d activ,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Nicio căutare activă · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Restrânge căutarea,
cr_expand_search,,Expand search,Extinde căutarea,
cr_custom_order,,Custom order,Comanda personalizata,
cr_name_a_z,,Name A–Z,Numele A–Z,
cr_name_z_a,,Name Z–A,Numele Z–A,
cr_climate_device,,Climate device,Dispozitiv de climatizare,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Nume, pictogramă, stilul cardului și lățimea",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Are nevoie de integrarea senzorului F1, care nu a fost găsit pe Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Necesită o integrare a pachetului și nu a fost găsit niciunul pe Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Necesita o integrare a colectării deșeurilor și nu a fost găsit niciuna pe Home Assistant,don't translate Home Assistant
cr_people_here_title,,Who is here,Cine este aici,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Nimeni nu este urmărit în această cameră în acest moment.,
cr_people_here_unknown_room,,Room unknown,Cameră necunoscută,
cr_button_exclude_counters,,Leave out of counters,Lăsați afară din ghișee,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Țineți butonul, dar opriți-l să mai conteze pentru totalul de lumini și dispozitive din această cameră",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · medie %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Temperatura exterioară,
cr_outside_humidity,,Outside humidity,Umiditatea exterioară,
cr_outside_pressure,,Outside pressure,Presiunea exterioară,
cr_outside_air_pressure,,Outside air pressure,Presiunea aerului exterior,
cr_no_sensors_found_for,,No %1$s sensors found.,Nu s-au găsit senzori %1$s.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Controlul climatului,
cr_thermostat_dial,,Thermostat dial,Cadran termostat,
cr_width_third,,Third,Treilea,
cr_width_half,,Half,Jumătate,
cr_width_full,,Full,Deplin,
cr_select_item,,Select %1$s,Selectați %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Setați temperatura exterioară, umiditatea și presiunea",
cr_auto_discovered_device_class,,Discovered automatically by device class,Descoperit automat în funcție de clasa dispozitivului,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Dispozitive climatice descoperite automat,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,Alegeți entitățile ventilatoare pentru a le utiliza ca purificatoare de aer,
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Dispozitivele umidificatoare descoperite automat,
cr_removed_entities,,Removed entities,Entități eliminate,
cr_entities_removed_edit_mode,,Entities removed in edit mode,Entități eliminate în modul de editare,
cr_card_indoor_climate_overview,,Indoor climate overview,Privire de ansamblu asupra climatului interior,
cr_card_sensor_device_tiles,,Sensor and device tiles,Plăci senzor și dispozitiv,
cr_card_thermostats_ac,,Thermostats and AC,Termostate si AC,
