key,item,english,translation,notes
parcel_choose_carrier_account,,Choose a carrier account,Изберете акаунт на оператор,
parcel_empty_tab,,No %1$s parcels.,Няма колети %1$s.,app fills in %1$s — keep them
parcel_no_incoming,,No incoming parcels.,Няма входящи колети.,
parcel_no_delivered,,No delivered parcels.,Няма доставени колети.,
parcel_no_outgoing,,No outgoing parcels.,Няма изходящи колети.,
parcel_stage_registered,,Registered,Регистриран,
parcel_stage_sorting,,Sorting,Сортиране,
parcel_stage_on_the_way,,On the way,На път,
parcel_unknown_status,,Unknown status,Неизвестен статус,
parcel_status_in_transit,,In transit,В транзит,
parcel_status_out_for_delivery,,Out for delivery,За доставка,
parcel_status_at_pickup_point,,Ready at pickup point,Готов на място за получаване,
parcel_status_ready_to_send,,Ready to send,Готов за изпращане,
parcel_letter_preview,,Letter preview,Преглед на писмо,
parcel_carriers,,Carriers,Превозвачи,
parcel_track_new,,Track a new %1$s parcel by number,Проследете нов %1$s колет по номер,app fills in %1$s — keep them
parcel_choose_carrier,,Choose a carrier,Изберете превозвач,
parcel_settings_subtitle,,"Carrier accounts, aggregation, and appearance","Сметки на оператора, обобщаване и външен вид",
parcel_settings_accounts,,Accounts,Сметки,
parcel_settings_organization,,Organization,Организация,
parcel_settings_appearance,,Appearance,Външен вид,
action_remove,,Remove,Премахнете,
notification_delete,,Delete notification,Изтриване на известието,
notification_mark_all_read,,Mark all as read,Маркирайте всички като прочетени,
notification_mark_all_unread,,Mark all as unread,Маркирайте всички като непрочетени,
notification_delete_all,,Delete all,Изтрий всички,
notification_delete_all_archived,,Delete all archived,Изтриване на всички архивирани,
notification_unread,,Unread,Непрочетено,
notification_history,,History,История,
notification_mark_unread,,Mark as unread,Маркирайте като непрочетени,
notification_mark_read,,Mark as read,Маркирайте като прочетено,
notification_archive,,Archive,Архив,
notification_unarchive,,Unarchive,Разархивиране,
notification_delete_action,,Delete,Изтриване,
entity_search_select_items,,Select items,Изберете елементи,
entity_search_choose_one,,Search and choose one entity,Търсете и изберете един обект,
entity_search_choose_multiple,,Search and select one or more entities,Търсете и изберете един или повече обекти,
global_search_title,,Search,Търсене,
global_search_subtitle,,Find and control any Home Assistant device or entity,Намерете и контролирайте всяко Home Assistant устройство или обект,don't translate Home Assistant
global_search_clear,,Clear search,Изчистете търсенето,
global_search_no_devices,,No matching devices.,Няма съответстващи устройства.,
global_search_no_entities,,No matching entities.,Няма съвпадащи обекти.,
security_title,,Security,сигурност,
security_subtitle,,Home status and activity,Домашно състояние и активност,
security_settings,,Security settings,Настройки за сигурност,
security_entities,,Security entities,Субекти на сигурността,
security_reimport,,Re-import,Повторно импортиране,
security_group_doors,,Doors,Врати,
security_group_doors_subtitle,,Door contacts,Контакти на вратата,
security_group_windows,,Windows,Windows,
security_group_windows_subtitle,,Window contacts,Прозоречни контакти,
security_group_openings,,Openings,Отвори,
security_group_openings_subtitle,,Garage doors and other openings,Гаражни врати и други отвори,
security_group_garage_doors,,Garage doors,Гаражни врати,
security_group_garage_doors_subtitle,,Garage door covers,Капаци за гаражни врати,
security_group_covers,,Covers,Корици,
security_group_covers_subtitle,,"Blinds, shutters, and gates","Щори, капаци и порти",
security_group_locks,,Locks,Брави,
security_group_locks_subtitle,,Door and gate locks,Брави за врати и порти,
security_group_motion,,Motion,Движение,
security_group_motion_subtitle,,Motion detection,Откриване на движение,
security_group_presence,,Presence,присъствие,
security_group_presence_subtitle,,Occupancy sensors,Сензори за заетост,
security_group_fire,,Fire and temperature,Огън и температура,
security_group_fire_subtitle,,"Fire, heat, cold, and safety alarms","Аларми за пожар, топлина, студ и безопасност",
security_group_smoke,,Smoke,дим,
security_group_smoke_subtitle,,Smoke detectors,Датчици за дим,
security_group_gas,,Gas,газ,
security_group_gas_subtitle,,Combustible gas sensors,Сензори за горими газове,
security_group_co2,,CO / CO₂,CO / CO₂,
security_group_co2_subtitle,,Carbon monoxide and carbon dioxide sensors,Сензори за въглероден оксид и въглероден диоксид,
security_group_moisture,,Leaks,Течове,
security_group_moisture_subtitle,,Moisture and water leaks,Влага и течове на вода,
security_group_sound,,Sound,Звук,
security_group_sound_subtitle,,Sound and glass-break sensors,Датчици за звук и счупено стъкло,
security_group_light,,Light detection,Откриване на светлина,
security_group_light_subtitle,,Light and beam sensors,Сензори за светлина и лъч,
security_group_alarms,,Alarm systems,Алармени системи,
security_group_alarms_subtitle,,Alarm control panels,Алармени централи,
security_group_cameras,,Cameras,Фотоапарати,
security_group_cameras_subtitle,,Camera feeds,Емисии на камерата,
security_no_search_active,,No search active · %1$s,Няма активно търсене · %1$s,app fills in %1$s — keep them
security_status_alert,,Security alert,Сигнал за сигурност,
security_status_alarm_pending,,Alarm pending,Предстояща аларма,
security_status_changing_alarm,,Changing alarm mode,Промяна на режима на аларма,
security_status_needs_attention,,Needs attention,Нуждае се от внимание,
security_status_motion,,Motion detected,Засечено движение,
security_status_sensor_activity,,Sensor activity,Сензорна активност,
security_status_alarm_unavailable,,Alarm unavailable,Алармата е недостъпна,
security_status_devices_unavailable,,Devices unavailable,Устройствата са недостъпни,
security_status_cameras_offline,,Cameras offline,Камери офлайн,
security_status_all_secure,,All secure,Всичко сигурно,
security_status_alarm_disarmed,,Alarm disarmed,Алармата е изключена,
security_status_all_clear,,All clear,Всичко е ясно,
security_status_no_data,,No security data,Няма данни за сигурност,
security_metric_openings,,Openings,Отвори,
security_metric_locked,,Locked,Заключено,
security_metric_cameras_online,,Cameras online,Камери онлайн,
security_card_title,,Security card,Карта за сигурност,
security_card_subtitle,,"Name, layout, and card appearance","Име, оформление и външен вид на картата",
security_stat_total,,Total,Общо,
security_stat_active,,Active,Активен,
security_stat_clear,,Clear,ясно,
security_cover_open,,Open,Отворете,
security_cover_stop,,Stop,Спрете,
security_cover_close,,Close,затвори,
security_restore,,Restore,Възстановяване,
security_empty,,This is an empty security view. Swipe down on the header and open Security settings to add entities manually.,"Това е празен изглед за сигурност. Плъзнете надолу по заглавката и отворете настройките за сигурност, за да добавите обекти ръчно.",
connection_stopping_for_restart,,Stopping for restart…,Спиране за рестартиране...,
connection_starting,,Home Assistant is starting…,Home Assistant започва...,don't translate Home Assistant
connection_restoring_dashboard,,Restoring your dashboard…,Вашето табло за управление се възстановява…,
connection_restarting,,Home Assistant is restarting…,Home Assistant се рестартира...,don't translate Home Assistant
connection_auto_generating,,Auto-generating rooms and widgets…,Автоматично генериране на стаи и уиджети...,
connection_reconnecting,,Reconnecting to Home Assistant…,Повторно свързване с Home Assistant…,don't translate Home Assistant
connection_unavailable_retrying,,Unavailable · Retrying…,Недостъпно · Повторен опит…,
connection_paused,,Connection paused,Връзката е на пауза,
connection_connected,,Connected,Свързан,
connection_server_not_found,,Server address could not be found,Адресът на сървъра не можа да бъде намерен,
connection_timed_out,,Connection timed out,Времето за изчакване на връзката изтече,
connection_no_route,,No network route to Home Assistant,Няма мрежов маршрут до Home Assistant,don't translate Home Assistant
connection_could_not_connect,,Could not connect to Home Assistant,Не можа да се свърже с Home Assistant,don't translate Home Assistant
connection_secure_failed,,Secure connection failed,Сигурната връзка е неуспешна,
connection_session_expired_refreshing,,Session expired · Refreshing login…,Сесията е изтекла · Опресняване на влизането…,
connection_interrupted,,Connection was interrupted,Връзката беше прекъсната,
connection_error_title,,Connection error,Грешка при свързване,
connection_all_systems_normal,,All systems normal,Всички системи са нормални,
action_undo,,Undo,Отмяна,
action_redo,,Redo,Повторете,
connection_route_local,,Local,Местен,
connection_route_nabu_casa,,Nabu Casa,Nabu Casa,don't translate Nabu Casa
connection_route_external,,External,Външен,
settings_connection_via,,Connected via %1$s,Свързан чрез %1$s,app fills in %1$s — keep them
settings_connection_unknown,,Unknown,неизвестен,
settings_connection_connecting,,Connecting…,Свързване...,
settings_this_home,,this home,този дом,
settings_local_network_allowed,,Allowed,Разрешено,
settings_local_network_not_allowed,,Not allowed — Home Assistant cannot be reached directly on your Wi-Fi,Не е позволено — Home Assistant не може да бъде достигнат директно през Wi-Fi,don't translate Home Assistant
settings_current_wifi,,Current Wi-Fi,Текущ Wi-Fi,
settings_wifi_unavailable,,Not connected or location permission is missing,Няма връзка или липсва разрешение за местоположение,
settings_just_now,,just now,точно сега,
settings_primary_app_language,,Primary application language,Основен език на приложението,
settings_android_build_configuration,,Android resources and build configuration,Ресурси за Android и конфигурация на компилация,
page_settings_default_title,,Page settings,Настройки на страницата,
page_settings_choose_area,,Choose an area to configure,Изберете област за конфигуриране,
page_settings_focused_options,,Focused options for this page area,Фокусирани опции за тази област на страницата,
page_settings_header_description,,Wallpaper and custom header color,Тапет и персонализиран цвят на заглавката,
page_settings_custom_page_description,,"Name, subtitle, and navigation icon","Име, субтитри и икона за навигация",
page_settings_badge_bar,,Badge bar,Лента за значки,
page_settings_badge_description,,"Visibility, alignment, and display options","Опции за видимост, подравняване и показване",
page_settings_persons,,Persons,Лица,
page_settings_persons_description,,Visibility and ordering,Видимост и подреждане,
page_settings_configure,,Configure,Конфигуриране,
room_config_title,,Room configuration,Конфигурация на стаята,
header_pill_left,,Left header pill,Хапче за ляво заглавие,
header_pill_right,,Right header pill,Дясно заглавие хапче,
alignment_split,,Split,Сплит,
alignment_center,,Center,Център,
weather_cloudy,,Cloudy,Облачно,
home_default_markdown_content,,# Markdown\nOpen this widget's settings in **edit mode** to write your own content.,"# Markdown\nОтворете настройките на тази джаджа в **режим на редактиране**, за да напишете свое собствено съдържание.",\n = line break
home_settings_title,,Home settings,Домашни настройки,
custom_page_settings_title,,%1$s settings,%1$s настройки,app fills in %1$s — keep them
home_empty,,This is the homepage. Add widgets by swiping down on the header and enabling edit mode.,"Това е началната страница. Добавете джаджи, като плъзнете надолу по заглавката и активирате режима за редактиране.",
custom_page_empty,,This page is empty. Add widgets by swiping down on the header and enabling edit mode.,"Тази страница е празна. Добавете джаджи, като плъзнете надолу по заглавката и активирате режима за редактиране.",
select_camera_title,,Select camera,Изберете камера,
select_entity_title,,Select entity,Изберете обект,
custom_camera_default_name,,Custom camera,Персонализирана камера,
rooms_settings_title,,Rooms settings,Настройки на стаите,
rooms_empty,,The rooms view is empty. Swipe down on the header and enable edit mode to add floors and rooms.,"Гледката на стаите е празна. Плъзнете надолу по заглавката и активирайте режима за редактиране, за да добавите етажи и стаи.",
floor_expand,,Expand floor,Разширете етажа,
floor_collapse,,Collapse floor,Свиване на пода,
floor_settings_title,,Floor,Етаж,
floor_settings_subtitle,,"Identity, layout, and card style","Идентичност, оформление и стил на картата",
universal_effects,,Effects,Ефекти,
universal_open_door,,Open door,Отворена врата,
universal_vacuum_dock,,Dock,Док,
universal_start,,Start,Започнете,
universal_pause,,Pause,Пауза,
universal_stop,,Stop,Спрете,
universal_locate,,Locate,Намерете,
universal_room_number,,Room %1$d,Стая %1$d,app fills in %1$d — keep them
core_optional_display_name,,Optional display name override,Незадължителна отмяна на показваното име,
core_media_paused_track,,Paused: %1$s,На пауза: %1$s,app fills in %1$s — keep them
core_percent_value,,%1$d percent,%1$d процента,app fills in %1$d — keep them
core_current_humidity,,Current humidity,Текуща влажност,
core_tank_water_level,,Tank / water level,Ниво на резервоар / вода,
core_pm25,,PM2.5,PM2.5,
core_error_code,,Error code,Код на грешка,
core_bucket_full,,Bucket full,Пълна кофа,
core_clean_filter,,Clean filter,Почистете филтъра,
core_ionizer,,Ionizer,Йонизатор,
core_pump,,Pump,помпа,
core_beep_on_command,,Beep on command,Звуков сигнал при команда,
core_dawn,,Dawn,Зори,
core_solar_noon,,Solar noon,Слънчево пладне,
core_dusk,,Dusk,Здрач,
core_icon_category_common,,Common,Чести,
core_icon_category_home,,Home,Начало,
core_icon_category_weather,,Weather,Времето,
core_icon_category_lock,,Lock,Заключване,
core_icon_category_people,,People,хора,
core_icon_category_auto,,Automotive,Автомобилна,
core_icon_category_music,,Music,Музика,
core_icon_category_battery,,Battery,Батерия,
core_icon_category_nature,,Nature,Природата,
core_icon_category_places,,Places,Места,
core_icon_category_food,,Food,храна,
core_icon_category_navigation,,Navigation,Навигация,
core_icon_category_devices,,Devices,устройства,
core_icon_category_map,,Map,Карта,
core_icon_category_media,,Media,Медия,
core_icon_category_communication,,Communication,Комуникация,
core_icon_category_health,,Health,здраве,
core_icon_category_vehicles,,Vehicles,Превозни средства,
core_icon_category_buildings,,Buildings,Сгради,
core_icon_category_electrical,,Electrical,Електрически,
core_icon_category_sport,,Sport,спорт,
core_icon_category_objects,,Objects,Обекти,
core_icon_category_commerce,,Commerce,Търговия,
core_icon_category_games,,Games,игри,
core_icon_category_finance,,Finance,Финанси,
background_notification_channel_general,,General,генерал,
background_location_channel_name,,Location sharing,Споделяне на местоположение,
background_location_channel_description,,Keeps your device location up to date in Home Assistant,Поддържа местоположението на вашето устройство актуално в Home Assistant,don't translate Home Assistant
background_location_notification_title,,Home Assistant location sharing,Home Assistant споделяне на местоположение,don't translate Home Assistant
background_location_notification_text,,Sharing your location with Home Assistant,Споделяне на вашето местоположение с Home Assistant,don't translate Home Assistant
background_push_channel_name,,Notification connection,Връзка за известяване,
background_push_channel_description,,Keeps a background connection to Home Assistant for instant notifications,Поддържа фонова връзка към Home Assistant за незабавни известия,don't translate Home Assistant
background_push_notification_title,,Connected to Home Assistant,Свързан с Home Assistant,don't translate Home Assistant
background_push_notification_text,,Waiting for notifications,Изчакване на известия,
background_push_hide_action,,Hide this notification,Скрийте това известие,
button_style_centered,,Centered,Центрирано,
button_elements,,Elements,Елементи,
button_elements_description,,What appears on this button. Hide the name and state for an icon on its own.,Какво се появява на този бутон. Скрийте името и състоянието за икона самостоятелно.,
stack_elements_title,,Elements on every button in this stack,Елементи на всеки бутон в този стек,
stack_elements_description,,"These apply to the whole stack, not to one button. Turning something off here hides it on every button in the stack; leaving it on lets each button decide for itself in its own settings.","Те се отнасят за целия стек, а не за един бутон. Изключването на нещо тук го скрива на всеки бутон в стека; ако го оставите включен, всеки бутон решава сам в собствените си настройки.",
button_element_icon,,Icon,Икона,
button_element_name,,Name,Име,
button_element_state,,State,състояние,
stack_show_title,,Show name,Име на шоуто,
stack_show_title_description,,Turn off for a stack with no heading at all.,Изключете за стек без изобщо заглавие.,
stack_show_icon,,Show icon,Показване на икона,
stack_show_icon_description,,The icon beside the heading.,Иконата до заглавието.,
stack_center_title,,Center the heading,Центрирайте заглавието,
stack_center_title_description,,Puts the icon and name in the middle instead of against the left edge.,Поставя иконата и името в средата вместо срещу левия ръб.,
cr_state_on,,On,включено,
cr_state_off,,Off,Изкл,
cr_open,,Open,Отворете,
cr_close,,Close,затвори,
cr_stop,,Stop,Спрете,
cr_closed,,Closed,Затворено,
cr_opening,,Opening,Отваряне,
cr_closing,,Closing,Затваряне,
cr_locked,,Locked,Заключено,
cr_unlocked,,Unlocked,Отключена,
cr_unavailable,,Unavailable,Недостъпен,
cr_unknown,,Unknown,неизвестен,
cr_idle,,Idle,празен ход,
cr_home,,Home,Начало,
cr_away,,Away,Далеч,
cr_cleaning,,Cleaning,Почистване,
cr_returning,,Returning,Връщане,
cr_paused,,Paused,На пауза,
cr_error,,Error,Грешка,
cr_playing,,Playing,Играя,
cr_buffering,,Buffering,Буфериране,
cr_standby,,Standby,В режим на готовност,
cr_humidifying,,Humidifying,Овлажняващ,
cr_drying,,Drying,Сушене,
cr_detected,,Detected,Открито,
cr_clear,,Clear,ясно,
cr_problem,,Problem,проблем,
cr_ok,,OK,добре,
cr_low,,Low,ниско,
cr_normal,,Normal,нормално,
cr_connected,,Connected,Свързан,
cr_disconnected,,Disconnected,Прекъсната връзка,
cr_plugged_in,,Plugged in,Включен в контакта,
cr_unplugged,,Unplugged,Изключен от контакта,
cr_wet,,Wet,Мокър,
cr_dry,,Dry,Суха,
cr_none,,None,Няма,
cr_any,,Any,Всякакви,
cr_remove,,Remove,Премахнете,
cr_restore,,Restore,Възстановяване,
cr_general,,General,генерал,
cr_identity,,Identity,Идентичност,
cr_appearance,,Appearance,Външен вид,
cr_layout,,Layout,Оформление,
cr_behavior,,Behavior,Поведение,
cr_profiles,,Profiles,Профили,
cr_playback,,Playback,Възпроизвеждане,
cr_content,,Content,Съдържание,
cr_actions,,Actions,Действия,
cr_protection,,Protection,защита,
cr_power,,Power,Мощност,
cr_brightness,,Brightness,Яркост,
cr_temperature,,Temperature,температура,
cr_color,,Color,Цвят,
cr_min,,Min,Мин,
cr_avg,,Avg,ср,
cr_max,,Max,Макс,
cr_now,,Now,Сега,
cr_lowest,,Lowest,Най-ниска,
cr_average,,Average,Средно,
cr_highest,,Highest,Най-високо,
cr_live,,Live,На живо,
cr_once,,Once,Веднъж,
cr_daily,,Daily,Ежедневно,
cr_weekly,,Weekly,Ежеседмично,
cr_monthly,,Monthly,Месечно,
cr_yearly,,Yearly,Годишно,
cr_action_tap,,Tap,Докоснете,
cr_action_double_tap,,Double tap,Докоснете два пъти,
cr_action_hold,,Hold,Задръжте,
cr_mode,,Mode,Режим,
cr_mode_auto,,Auto,Авто,
cr_mode_heat,,Heat,Топлина,
cr_mode_cool,,Cool,Готино,
cr_mode_heat_cool,,Heat/cool,Загряване/охлаждане,
cr_mode_dry,,Dry,Суха,
cr_mode_fan_only,,Fan only,Само вентилатор,
cr_mode_low,,Low,ниско,
cr_mode_medium,,Medium,Среден,
cr_mode_high,,High,високо,
cr_mode_quiet,,Quiet,Тихо,
cr_mode_boost,,Boost,Увеличете,
cr_mode_eco,,Eco,Еко,
cr_mode_sleep,,Sleep,сън,
cr_mode_manual,,Manual,Наръчник,
cr_mode_vertical,,Vertical,Вертикална,
cr_mode_horizontal,,Horizontal,Хоризонтална,
cr_mode_both,,Both,И двете,
cr_mode_up,,Up,нагоре,
cr_mode_down,,Down,Надолу,
cr_mode_center,,Center,Център,
cr_mode_left,,Left,наляво,
cr_mode_right,,Right,вярно,
cr_climate_fan,,Fan,Вентилатор,
cr_climate_vertical_airflow,,Vertical airflow,Вертикален въздушен поток,
cr_climate_horizontal_airflow,,Horizontal airflow,Хоризонтален въздушен поток,
cr_climate_preset,,Preset,Предварителна настройка,
cr_fan_speed,,Fan speed,Скорост на вентилатора,
cr_speed,,Speed,Скорост,
cr_lower_target,,Lower target,Долна цел,
cr_raise_target,,Raise target,Повишете целта,
cr_climate_temperature,,Temperature,температура,
cr_climate_all_temperature_sensors,,All temperature sensors,Всички температурни сензори,
cr_climate_outside,,Outside,Навън,
cr_climate_outside_summary,,"Outdoor temperature, humidity, and pressure","Външна температура, влажност и налягане",
cr_climate_humidity,,Humidity,Влажност,
cr_climate_all_humidity_sensors,,All humidity sensors,Всички сензори за влажност,
cr_climate_air_pressure,,Air pressure,Въздушно налягане,
cr_climate_all_pressure_sensors,,All air-pressure sensors,Всички сензори за въздушно налягане,
cr_climate_co2,,CO₂,CO₂,
cr_climate_carbon_dioxide_sensors,,Carbon-dioxide sensors,Сензори за въглероден диоксид,
cr_climate_air_quality,,Air quality,Качество на въздуха,
cr_climate_air_quality_summary,,"Particulates, AQI, VOCs, and gases","Прахови частици, AQI, ЛОС и газове",
cr_climate_entities,,Climate entities,Климатични субекти,
cr_climate_settings,,Climate settings,Настройки на климата,
cr_empty_climate_view,,No climate data is available yet.,Все още няма налични климатични данни.,
cr_climate_fans,,Fans,Фенове,
cr_climate_air_purifiers,,Air purifiers,Пречистватели на въздуха,
cr_climate_humidifiers,,Humidifiers,Овлажнители,
cr_temperature_sensors,,Temperature sensors,Температурни сензори,
cr_devices_active,,Devices active,Устройствата са активни,
cr_active_of_total,,%1$d of %2$d active,%1$d от %2$d активен,app fills in %1$d %2$d — keep them
cr_no_search_active,,No active search · %1$s,Няма активно търсене · %1$s,app fills in %1$s — keep them
cr_collapse_search,,Collapse search,Свиване на търсенето,
cr_expand_search,,Expand search,Разширете търсенето,
cr_custom_order,,Custom order,По поръчка,
cr_name_a_z,,Name A–Z,Име A–Z,
cr_name_z_a,,Name Z–A,Име Z–A,
cr_climate_device,,Climate device,Климатичен уред,
cr_climate_device_subtitle,,"Name, icon, card style, and width","Име, икона, стил на карта и ширина",
cr_widget_requires_f1,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Нуждае се от интегриране на сензор F1, който не е намерен на вашия Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,,"Needs a parcel integration, and none was found on your Home Assistant",Нуждае се от интегриране на колет и не е намерено на вашия Home Assistant,don't translate Home Assistant
cr_widget_requires_waste,,"Needs a waste collection integration, and none was found on your Home Assistant",Нуждае се от интеграция за събиране на отпадъци и не е намерено такова на вашия Home Assistant,don't translate Home Assistant
cr_people_here_title,,Who is here,Кой е тук,
cr_people_here_empty,,Nobody is being tracked in this room right now.,Никой не е проследен в тази стая в момента.,
cr_people_here_unknown_room,,Room unknown,Неизвестна стая,
cr_button_exclude_counters,,Leave out of counters,Оставете извън гишетата,
cr_button_exclude_counters_hint,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Запазете бутона, но спрете да се брои към общия брой светлини и устройства в тази стая",
cr_count_with_average,,%1$s · avg %2$s%3$s,%1$s · ср. %2$s%3$s,app fills in %1$s %2$s %3$s — keep them
cr_outside_temperature,,Outside temperature,Външна температура,
cr_outside_humidity,,Outside humidity,Външна влажност,
cr_outside_pressure,,Outside pressure,Външен натиск,
cr_outside_air_pressure,,Outside air pressure,Външно налягане на въздуха,
cr_no_sensors_found_for,,No %1$s sensors found.,Няма намерени %1$s сензори.,app fills in %1$s — keep them
cr_climate_control,,Climate control,Климатичен контрол,
cr_thermostat_dial,,Thermostat dial,Циферблат на термостат,
cr_width_third,,Third,трето,
cr_width_half,,Half,Наполовина,
cr_width_full,,Full,Пълна,
cr_select_item,,Select %1$s,Изберете %1$s,app fills in %1$s — keep them
cr_set_outdoor_sensors,,"Set outdoor temperature, humidity, and pressure","Задайте външна температура, влажност и налягане",
cr_auto_discovered_device_class,,Discovered automatically by device class,Открива се автоматично по клас устройство,
cr_auto_discovered_climate_devices,,Climate devices discovered automatically,Климатичните устройства се откриват автоматично,
cr_pick_fan_entities_as_purifiers,,Choose fan entities to use as air purifiers,"Изберете вентилаторни обекти, които да използвате като пречистватели на въздуха",
cr_auto_discovered_humidifier_devices,,Humidifier devices discovered automatically,Устройствата за овлажняване на въздуха се откриват автоматично,
cr_removed_entities,,Removed entities,Премахнати обекти,
cr_entities_removed_edit_mode,,Entities removed in edit mode,Субектите са премахнати в режим на редактиране,
cr_card_indoor_climate_overview,,Indoor climate overview,Преглед на вътрешния климат,
cr_card_sensor_device_tiles,,Sensor and device tiles,Плочки за сензори и устройства,
cr_card_thermostats_ac,,Thermostats and AC,Термостати и климатик,
cr_card_temperature_summary,,Temperature summary,Обобщение на температурата,
cr_card_humidity_summary,,Humidity summary,Обобщение на влажността,
cr_card_air_pressure_summary,,Air-pressure summary,Обобщение на атмосферното налягане,
cr_card_co2_summary,,CO₂ summary,Обобщение на CO₂,
cr_card_air_quality_summary,,Air-quality summary,Обобщение на качеството на въздуха,
